Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
544;2.25;-9.86;1.57;0.17;0.75;-0.19;-3.43;-0.24;-31.33
553;2.22;-9.81;1.48;0.17;0.75;-0.19;-9.54;4.45;-31.15
562;2.21;-9.72;1.55;0.17;0.75;-0.19;-18.16;9.69;-30.28
571;2.42;-9.64;1.58;0.16;0.74;-0.19;-26.17;15.09;-28.53
580;2.54;-9.64;1.68;0.16;0.74;-0.19;-33.17;20.17;-27.05
589;2.49;-9.71;1.67;0.16;0.74;-0.19;-38.03;22.06;-26.24
597;2.28;-9.80;1.62;0.16;0.75;-0.20;-38.52;19.40;-27.21
606;2.35;-9.80;1.52;0.16;0.75;-0.20;-37.15;13.90;-28.24
615;2.23;-9.74;1.64;0.16;0.75;-0.20;-34.32;7.06;-31.91
624;2.10;-9.65;1.71;0.16;0.75;-0.20;-32.92;0.79;-36.77
633;2.16;-9.60;1.77;0.16;0.75;-0.20;-36.07;-2.69;-40.62
641;2.20;-9.50;1.91;0.16;0.75;-0.20;-45.06;-1.94;-42.59
650;2.28;-9.31;1.94;0.15;0.75;-0.20;-56.42;2.11;-45.57
659;2.29;-9.05;2.03;0.15;0.75;-0.20;-70.61;6.82;-51.00
668;2.21;-8.94;2.19;0.15;0.75;-0.21;-88.93;13.69;-54.04
677;2.06;-8.76;2.58;0.13;0.75;-0.21;-105.88;23.27;-53.38
685;2.00;-8.47;2.69;0.13;0.75;-0.21;-123.72;35.15;-52.37
694;1.89;-8.11;3.05;0.13;0.73;-0.22;-145.52;45.68;-52.70
703;1.85;-7.93;3.37;0.13;0.73;-0.22;-169.19;54.58;-52.26
712;2.20;-7.48;3.70;0.13;0.73;-0.22;-187.60;59.39;-51.10
721;3.05;-6.80;3.98;0.12;0.74;-0.26;-204.01;59.29;-53.19
729;4.32;-5.83;4.27;0.12;0.74;-0.26;-220.87;51.53;-58.63
738;6.57;-4.95;4.30;0.12;0.74;-0.26;-229.70;43.50;-67.94
747;9.54;-3.49;3.95;0.11;0.71;-0.29;-238.87;42.21;-82.72
756;11.76;-1.00;3.36;0.11;0.71;-0.29;-259.12;60.17;-92.00
765;13.23;2.23;2.89;0.11;0.71;-0.29;-286.72;99.14;-98.54
774;12.98;6.32;2.02;0.11;0.68;-0.33;-286.72;153.95;-113.57
782;10.01;10.31;1.23;0.11;0.68;-0.33;-286.72;213.91;-145.64
791;4.74;13.63;0.15;0.11;0.68;-0.33;-286.72;236.07;-195.12
800;-3.98;16.01;1.22;0.13;0.60;-0.37;-286.72;222.44;-252.15
809;-14.79;17.46;5.63;0.13;0.60;-0.37;-286.72;196.45;-268.41
818;-19.60;17.53;12.41;0.13;0.60;-0.37;-286.72;147.45;-230.39
827;-19.60;15.76;19.60;0.15;0.46;-0.41;-286.72;102.37;-169.24
835;-19.60;12.04;19.60;0.15;0.46;-0.41;-286.72;69.84;-108.46
844;-17.92;5.10;19.60;0.15;0.46;-0.41;-286.72;35.61;-112.60
853;-15.25;0.19;19.60;0.16;0.27;-0.40;-286.72;-6.60;-150.16
862;-11.93;-19.60;19.60;0.16;0.27;-0.40;-286.72;23.03;-177.94
870;-14.68;-19.60;19.60;0.16;0.27;-0.40;-158.30;128.90;-102.79
879;-19.01;-19.60;19.60;0.19;0.20;-0.40;153.92;145.55;70.81
888;-17.40;-8.19;10.58;0.19;0.20;-0.40;286.68;56.49;186.18
897;-8.44;10.15;4.48;0.19;0.20;-0.40;286.68;-37.28;186.09
906;0.56;18.89;2.73;0.20;0.21;-0.39;218.40;-29.94;145.63
915;5.00;19.60;1.50;0.20;0.21;-0.39;24.53;44.08;102.45
923;4.71;18.48;-0.15;0.20;0.21;-0.39;-97.25;80.33;41.19
932;3.58;13.94;0.60;0.20;0.22;-0.40;-105.11;39.85;-8.31
941;2.14;9.01;4.00;0.20;0.22;-0.40;-53.91;-9.60;-43.01
950;0.35;4.79;8.07;0.20;0.22;-0.39;-21.67;-31.56;-48.74
959;-0.98;1.83;10.50;0.19;0.21;-0.39;-24.41;-22.87;-36.95
967;-1.18;-0.18;10.88;0.19;0.21;-0.39;-33.83;8.90;-20.99
976;-1.63;-0.63;9.82;0.20;0.22;-0.39;-19.65;28.75;-4.93
985;-1.78;0.25;8.35;0.20;0.22;-0.39;11.87;26.28;8.56
994;-0.70;2.06;6.82;0.20;0.22;-0.39;48.95;8.41;14.05
1003;0.46;3.78;5.86;0.20;0.23;-0.38;71.59;-9.38;13.63
1011;1.42;5.13;6.11;0.20;0.23;-0.38;66.84;-21.64;10.24
1020;2.18;5.31;6.47;0.20;0.23;-0.38;46.53;-22.43;3.84
1029;2.19;4.68;7.10;0.19;0.24;-0.39;16.61;-20.14;-0.79
1038;1.95;3.69;8.06;0.19;0.24;-0.39;-4.81;-14.53;-0.75
1046;1.98;2.82;8.64;0.19;0.24;-0.39;-20.66;-7.92;2.05
1055;1.71;2.44;9.07;0.19;0.24;-0.40;-31.09;0.77;0.09
1064;1.57;2.10;9.22;0.19;0.24;-0.40;-38.78;6.19;0.36
1073;1.43;1.97;9.32;0.19;0.24;-0.40;-37.18;6.52;0.28
1082;1.41;2.07;9.53;0.19;0.23;-0.39;-27.93;2.35;-0.87
1091;1.31;2.15;9.77;0.19;0.23;-0.39;-15.23;-4.22;-2.95
1099;1.22;2.12;10.15;0.19;0.23;-0.39;-6.01;-8.52;-4.81
1108;0.91;1.97;10.54;0.19;0.22;-0.40;-0.94;-10.20;-6.51
1117;0.58;1.65;10.88;0.19;0.22;-0.40;3.20;-11.57;-5.83
1126;0.39;1.48;11.26;0.19;0.22;-0.40;9.98;-11.46;-4.40
1135;0.19;1.49;11.31;0.18;0.23;-0.41;16.85;-9.13;-3.46
1143;-0.12;1.50;11.01;0.18;0.23;-0.41;23.57;-6.24;-2.53
1152;-0.28;1.38;10.68;0.18;0.23;-0.41;30.64;-5.03;-1.13
1161;-0.28;1.34;10.43;0.19;0.24;-0.40;38.21;-5.09;0.81
1170;-0.47;1.33;10.33;0.19;0.24;-0.40;48.20;-6.42;2.45
1179;-0.61;1.33;10.36;0.19;0.24;-0.40;59.57;-8.46;4.93
1187;-0.90;1.17;10.51;0.18;0.25;-0.41;74.63;-10.45;7.74
1196;-1.20;0.83;10.80;0.18;0.25;-0.41;91.83;-13.81;11.31
1205;-1.63;0.50;11.04;0.18;0.25;-0.41;113.86;-17.96;17.10
1214;-2.19;0.13;11.20;0.18;0.27;-0.42;141.93;-22.01;23.99
1223;-2.62;0.03;11.23;0.18;0.27;-0.42;167.54;-27.52;32.22
1231;-3.03;-0.03;11.25;0.18;0.27;-0.42;192.08;-32.34;41.47
1240;-3.27;0.35;11.14;0.18;0.30;-0.42;217.41;-37.55;48.34
1249;-3.13;0.49;10.59;0.18;0.30;-0.42;236.03;-43.62;51.36
1258;-2.99;0.47;10.20;0.16;0.34;-0.43;244.90;-48.13;53.07
1267;-3.04;0.54;9.96;0.16;0.34;-0.43;242.14;-49.10;56.72
1275;-2.63;0.48;9.89;0.16;0.34;-0.43;229.33;-45.42;59.76
1284;-2.44;0.42;10.07;0.15;0.38;-0.44;215.71;-41.01;62.29
1293;-2.37;0.28;10.41;0.15;0.38;-0.44;205.07;-36.44;63.51
1302;-2.29;0.07;10.79;0.15;0.38;-0.44;198.90;-32.17;62.53
1311;-2.13;-0.35;10.93;0.14;0.42;-0.43;200.07;-27.58;60.89
1320;-2.25;-0.73;10.76;0.14;0.42;-0.43;205.83;-23.86;60.35
1328;-2.16;-1.33;10.42;0.14;0.42;-0.43;215.28;-25.11;60.93
1337;-2.13;-1.97;9.63;0.14;0.46;-0.43;229.28;-31.87;59.91
1346;-2.14;-2.38;8.94;0.14;0.46;-0.43;241.58;-40.25;59.84
1355;-1.84;-2.79;8.39;0.14;0.46;-0.43;248.08;-48.18;60.47
1363;-1.82;-2.91;8.00;0.13;0.50;-0.41;243.01;-54.08;61.73
1372;-1.63;-2.96;7.83;0.13;0.50;-0.41;229.28;-53.41;61.96
1381;-1.25;-3.39;7.71;0.13;0.50;-0.41;209.58;-48.60;60.57
1390;-1.32;-3.60;7.91;0.12;0.53;-0.41;189.64;-37.56;57.99
1399;-1.35;-3.96;8.04;0.12;0.53;-0.41;169.89;-26.99;56.57
1407;-1.14;-4.49;7.97;0.12;0.53;-0.41;159.98;-20.83;55.53
1416;-1.21;-4.82;8.06;0.12;0.56;-0.39;158.24;-18.19;54.01
1425;-1.21;-5.24;7.98;0.12;0.56;-0.39;162.24;-21.92;53.31
1434;-1.12;-5.59;7.75;0.12;0.56;-0.39;171.60;-26.57;53.58
1443;-1.13;-5.71;7.41;0.13;0.60;-0.38;180.38;-34.17;50.15
1452;-1.22;-5.91;7.20;0.13;0.60;-0.38;187.34;-43.26;44.82
1460;-1.29;-5.97;6.93;0.13;0.60;-0.38;190.22;-50.21;39.92
1469;-1.35;-6.12;6.82;0.12;0.63;-0.37;188.45;-52.96;35.57
1478;-1.39;-6.18;6.62;0.12;0.63;-0.37;179.51;-53.21;35.03
1487;-1.46;-6.60;6.59;0.12;0.63;-0.37;168.76;-48.42;35.75
1496;-1.26;-7.03;6.50;0.11;0.65;-0.34;158.08;-43.05;40.98
1505;-1.27;-7.39;6.25;0.11;0.65;-0.34;150.64;-40.56;48.74
1513;-1.10;-7.65;6.23;0.11;0.65;-0.34;149.39;-41.86;52.74
1522;-0.76;-7.82;5.99;0.11;0.67;-0.32;154.07;-43.58;51.05
1531;-0.37;-7.92;5.65;0.11;0.67;-0.32;161.24;-47.87;45.67
1540;-0.15;-7.87;5.29;0.11;0.69;-0.30;161.40;-50.44;41.64
1549;-0.01;-7.96;4.69;0.11;0.69;-0.30;153.61;-49.94;39.62
1557;0.12;-7.94;4.34;0.11;0.69;-0.30;135.53;-45.48;39.09
1566;0.18;-8.02;4.11;0.12;0.71;-0.30;111.80;-36.90;38.74
1575;0.04;-8.29;4.17;0.12;0.71;-0.30;91.29;-28.65;38.39
1584;-0.20;-8.57;4.19;0.12;0.71;-0.30;77.35;-24.05;43.51
1593;-0.48;-8.74;4.19;0.12;0.72;-0.29;69.54;-24.47;53.10
1601;-0.40;-8.78;4.10;0.12;0.72;-0.29;68.91;-30.34;58.83
1610;-0.15;-8.82;4.12;0.12;0.72;-0.29;76.47;-40.63;59.66
1619;0.27;-8.87;4.07;0.12;0.72;-0.26;87.89;-52.89;56.70
1628;0.68;-8.77;3.99;0.12;0.72;-0.26;100.68;-57.61;52.80
1637;1.07;-8.61;3.71;0.12;0.72;-0.26;102.45;-58.56;46.41
1645;1.28;-8.65;3.83;0.12;0.73;-0.26;97.61;-52.36;39.80
1654;1.54;-8.70;3.75;0.12;0.73;-0.26;86.07;-37.83;36.06
1663;1.58;-8.72;3.75;0.12;0.73;-0.26;67.17;-19.67;36.28
1672;1.52;-8.45;3.46;0.12;0.73;-0.26;50.69;-3.66;35.89
1681;1.30;-8.38;3.39;0.12;0.73;-0.26;38.04;7.69;31.71
1689;1.00;-8.46;3.37;0.12;0.73;-0.26;30.34;13.66;27.09
1698;0.68;-8.87;3.33;0.13;0.73;-0.26;31.57;10.86;23.39
1707;0.52;-8.99;3.35;0.13;0.73;-0.26;38.41;3.42;19.73
1716;0.56;-9.22;3.45;0.13;0.73;-0.26;50.96;-9.74;17.78
1725;0.70;-9.43;3.48;0.13;0.74;-0.25;66.10;-19.44;18.32
1734;0.93;-9.33;3.26;0.13;0.74;-0.25;76.91;-27.06;18.39
1743;1.30;-9.30;3.22;0.13;0.74;-0.25;84.20;-31.50;15.97
1751;1.61;-9.16;3.00;0.13;0.76;-0.23;84.00;-29.49;13.50
1760;2.11;-9.13;2.84;0.13;0.76;-0.23;76.50;-21.60;11.59
1769;2.17;-9.07;2.89;0.13;0.76;-0.23;61.51;-6.93;11.36
1778;2.28;-9.09;2.80;0.13;0.76;-0.22;43.93;6.96;10.02
1787;2.01;-9.21;2.75;0.13;0.76;-0.22;30.28;18.26;9.23
1795;1.71;-9.61;3.00;0.13;0.76;-0.21;23.57;23.01;8.81
1804;1.54;-10.11;3.03;0.14;0.76;-0.21;29.68;22.07;13.13
1813;1.32;-10.24;2.94;0.14;0.76;-0.21;43.18;17.82;17.36
1822;1.42;-10.20;2.53;0.14;0.75;-0.21;60.86;8.87;19.24
1831;1.49;-9.91;2.00;0.14;0.75;-0.21;80.37;-1.87;17.47
1839;1.71;-9.63;1.38;0.14;0.75;-0.21;90.43;-9.66;13.48
1848;1.88;-9.29;0.90;0.14;0.76;-0.20;92.82;-13.34;9.27
1857;1.96;-9.10;0.51;0.14;0.76;-0.20;86.18;-12.08;6.37
1866;1.97;-9.09;0.31;0.14;0.76;-0.20;71.10;-6.36;4.48
1875;2.14;-9.16;0.02;0.15;0.77;-0.18;55.60;-0.10;2.67
1884;1.85;-9.18;-0.10;0.15;0.77;-0.18;41.98;5.13;0.78
1892;1.69;-9.46;0.05;0.15;0.77;-0.18;30.47;8.68;0.23
1901;1.59;-9.73;0.13;0.14;0.77;-0.18;25.76;10.11;4.37
1910;1.49;-9.87;0.21;0.14;0.77;-0.18;26.74;8.93;4.78
1919;1.38;-9.85;0.18;0.14;0.77;-0.18;31.91;3.25;4.24
1928;1.37;-9.89;0.16;0.15;0.78;-0.17;37.10;-3.34;2.84
1936;1.20;-9.77;0.19;0.15;0.78;-0.17;39.02;-10.44;3.26
1945;1.12;-9.75;0.19;0.15;0.78;-0.17;35.97;-15.70;5.37
1954;1.11;-9.63;0.39;0.14;0.78;-0.16;26.22;-17.53;6.76
1963;1.25;-9.50;0.50;0.14;0.78;-0.16;13.90;-15.72;5.39
1972;1.33;-9.68;0.82;0.14;0.78;-0.16;1.99;-9.16;2.86
1981;1.39;-9.91;1.12;0.14;0.78;-0.16;-9.36;-1.18;2.17
1989;1.25;-9.97;1.27;0.14;0.78;-0.16;-15.68;6.44;1.72
1998;1.14;-10.09;1.38;0.14;0.78;-0.16;-17.65;11.06;-1.24
2007;0.83;-10.30;1.40;0.15;0.78;-0.16;-13.56;11.16;-2.58
2016;0.60;-10.43;1.37;0.15;0.78;-0.16;-10.53;8.08;-1.84
2025;0.48;-10.46;1.25;0.15;0.78;-0.16;-4.21;1.23;0.65
2033;0.42;-10.40;1.21;0.15;0.78;-0.17;2.84;-7.99;2.12
2042;0.39;-10.24;1.08;0.15;0.78;-0.17;10.70;-15.02;3.57
2051;0.41;-9.94;0.94;0.15;0.78;-0.17;15.54;-19.84;4.59
2060;0.56;-9.67;0.81;0.14;0.77;-0.14;16.51;-22.05;4.70
2068;0.67;-9.50;0.87;0.14;0.77;-0.14;14.03;-19.77;3.06
2077;0.76;-9.33;0.78;0.14;0.77;-0.16;7.69;-14.45;2.27
2086;0.88;-9.25;0.81;0.15;0.77;-0.16;-0.90;-6.94;2.36
2095;1.03;-9.27;0.97;0.15;0.77;-0.16;-9.58;3.20;3.13
2104;1.05;-9.29;1.06;0.15;0.78;-0.16;-17.17;10.71;4.51
2112;1.04;-9.39;1.05;0.15;0.78;-0.16;-17.93;14.57;4.93
2121;0.99;-9.44;1.07;0.15;0.78;-0.16;-13.06;11.40;4.71
2130;1.00;-9.46;0.91;0.14;0.78;-0.17;-4.21;6.99;3.72
2139;1.04;-9.41;0.67;0.14;0.78;-0.17;3.63;-0.70;2.65
2148;1.17;-9.32;0.65;0.14;0.78;-0.17;8.78;-6.97;1.26
2156;1.32;-9.24;0.67;0.15;0.78;-0.16;9.50;-9.91;-0.35
2165;1.40;-9.15;0.52;0.15;0.78;-0.16;6.40;-9.61;-1.76
2174;1.52;-9.11;0.58;0.15;0.78;-0.16;2.48;-7.60;-3.80
2183;1.55;-9.18;0.70;0.14;0.78;-0.16;-1.68;-3.24;-5.94
2192;1.55;-9.30;0.85;0.14;0.78;-0.16;-5.07;3.18;-6.73
2200;1.44;-9.42;0.92;0.14;0.78;-0.16;-6.75;7.82;-6.71
2209;1.34;-9.55;0.95;0.15;0.78;-0.16;-4.81;10.95;-8.93
2218;1.16;-9.59;0.94;0.15;0.78;-0.16;-1.41;11.18;-8.01
2227;1.01;-9.69;0.64;0.15;0.78;-0.16;3.86;8.42;-9.11
2236;0.81;-9.73;0.60;0.15;0.78;-0.17;8.40;4.14;-10.42
2244;0.70;-9.79;0.48;0.15;0.78;-0.17;11.31;-0.10;-11.31
2253;0.46;-9.81;0.43;0.15;0.78;-0.17;12.47;-4.06;-11.31
2262;0.40;-9.85;0.43;0.15;0.78;-0.16;10.95;-5.39;-11.64
2271;0.32;-9.96;0.35;0.15;0.78;-0.16;8.40;-4.63;-11.72
2280;0.28;-10.05;0.29;0.15;0.78;-0.16;5.16;-2.58;-11.43
2288;0.29;-10.08;0.31;0.15;0.78;-0.15;0.98;0.40;-10.07
2297;0.22;-10.16;0.45;0.15;0.78;-0.15;-2.32;2.89;-9.90
2306;0.23;-10.28;0.46;0.15;0.78;-0.15;-4.53;4.59;-9.26
2315;0.07;-10.35;0.52;0.15;0.78;-0.17;-4.53;5.22;-8.10
2324;0.03;-10.35;0.70;0.15;0.78;-0.17;-2.41;3.51;-7.54
2332;-0.00;-10.33;0.60;0.15;0.78;-0.17;0.06;0.19;-7.13
2341;-0.03;-10.36;0.69;0.15;0.78;-0.16;1.88;-3.29;-6.56
2350;-0.01;-10.30;0.79;0.15;0.78;-0.16;2.07;-7.03;-6.09
2359;0.07;-10.31;0.84;0.15;0.78;-0.16;1.75;-7.82;-5.08
2368;0.16;-10.24;0.97;0.14;0.77;-0.16;0.87;-6.60;-4.13
2376;0.29;-10.19;1.00;0.14;0.77;-0.16;-0.49;-3.89;-3.44
2385;0.30;-10.18;0.93;0.14;0.78;-0.15;-1.70;-1.49;-2.89
2394;0.32;-10.12;0.98;0.14;0.78;-0.15;-2.07;0.52;-2.59
2403;0.34;-10.03;0.84;0.14;0.78;-0.15;-1.68;1.29;-2.24
2412;0.35;-10.03;0.91;0.13;0.77;-0.15;-0.66;1.84;-1.76
2421;0.39;-9.97;0.89;0.13;0.77;-0.15;0.00;1.89;-1.93
2429;0.45;-9.95;0.87;0.13;0.77;-0.15;0.94;1.32;-1.84
2438;0.43;-9.86;0.84;0.13;0.78;-0.16;1.66;0.35;-2.35
2447;0.43;-9.87;0.77;0.13;0.78;-0.16;2.13;-0.64;-2.84
2456;0.49;-9.81;0.83;0.13;0.78;-0.16;3.31;-1.94;-3.50
2465;0.54;-9.82;0.80;0.14;0.78;-0.16;4.00;-2.48;-3.72
2473;0.65;-9.82;0.80;0.14;0.78;-0.16;4.20;-2.01;-4.20
2482;0.73;-9.74;0.72;0.14;0.78;-0.16;3.23;-1.09;-4.58
2491;0.87;-9.78;0.66;0.13;0.78;-0.16;2.38;0.48;-5.22
2500;0.94;-9.82;0.75;0.13;0.78;-0.16;1.31;2.03;-5.66
2509;0.96;-9.88;0.71;0.13;0.78;-0.16;0.83;3.29;-5.75
2517;1.02;-9.89;0.72;0.13;0.77;-0.16;1.23;3.82;-6.05
2526;1.10;-9.92;0.73;0.13;0.77;-0.16;3.02;2.58;-6.44
2535;1.17;-9.91;0.74;0.13;0.77;-0.16;5.06;0.31;-7.22
2544;1.38;-9.87;0.57;0.14;0.78;-0.16;6.84;-4.47;-8.23
2553;1.55;-9.87;0.57;0.14;0.78;-0.16;9.11;-4.74;-9.15
2561;1.70;-9.81;0.54;0.14;0.78;-0.16;10.71;-6.71;-10.68
2570;1.81;-9.84;0.59;0.14;0.79;-0.15;12.31;-7.79;-12.28
2579;2.02;-9.88;0.52;0.14;0.79;-0.15;12.95;-4.53;-13.72
2588;2.20;-9.83;0.63;0.14;0.79;-0.15;11.08;-2.52;-15.14
2597;2.29;-9.79;0.59;0.13;0.78;-0.15;7.35;3.23;-16.31
2606;2.16;-9.75;0.61;0.13;0.78;-0.15;2.06;9.71;-17.40
2614;2.00;-9.81;0.60;0.13;0.78;-0.15;-4.28;13.84;-18.12
2623;1.73;-9.81;0.53;0.13;0.79;-0.16;-3.50;13.51;-18.94
2632;1.58;-9.77;0.51;0.13;0.79;-0.16;-3.19;10.75;-20.44
2641;1.45;-9.79;0.51;0.13;0.79;-0.16;-2.20;5.71;-21.84
2650;1.22;-9.71;0.47;0.13;0.80;-0.16;-0.49;0.63;-25.13
2658;1.16;-9.79;0.53;0.13;0.80;-0.16;2.44;-3.33;-27.23
2667;1.26;-9.76;0.25;0.13;0.79;-0.15;3.86;-6.17;-29.57
2676;1.08;-9.72;0.42;0.12;0.79;-0.15;2.68;-6.27;-32.28
2685;1.14;-9.74;0.29;0.12;0.79;-0.15;-0.79;-2.61;-34.67
2694;1.10;-9.78;0.25;0.11;0.80;-0.14;-8.04;5.28;-35.06
2703;1.03;-9.81;0.22;0.11;0.80;-0.14;-19.97;14.68;-34.94
2711;1.08;-9.92;0.07;0.11;0.80;-0.14;-30.59;23.85;-31.51
2720;0.92;-9.98;0.04;0.11;0.79;-0.15;-40.10;30.56;-32.73
2729;0.78;-10.23;0.12;0.11;0.79;-0.15;-46.55;34.02;-32.54
2738;0.56;-10.42;0.20;0.11;0.79;-0.15;-46.87;32.56;-33.05
2747;0.53;-10.60;0.15;0.11;0.80;-0.15;-44.46;27.60;-34.13
2756;0.63;-10.69;0.25;0.11;0.80;-0.15;-43.39;22.41;-33.65
2764;0.84;-10.61;0.20;0.11;0.80;-0.15;-47.13;20.37;-31.81
2773;1.26;-10.47;0.38;0.10;0.80;-0.16;-54.85;24.33;-30.20
2782;1.69;-10.29;0.37;0.10;0.80;-0.16;-65.52;27.75;-29.88
2791;2.12;-10.12;0.38;0.10;0.80;-0.16;-80.54;34.83;-30.13
2800;2.43;-9.97;0.42;0.10;0.79;-0.17;-95.49;43.23;-30.98
2809;2.70;-9.73;0.58;0.10;0.79;-0.17;-113.20;52.74;-32.68
2817;2.79;-9.43;0.77;0.10;0.79;-0.17;-130.77;61.12;-34.34
2826;2.83;-9.18;0.86;0.09;0.79;-0.18;-149.05;67.19;-35.85
2835;2.98;-8.94;0.92;0.09;0.79;-0.18;-166.68;70.14;-39.19
2844;3.24;-8.71;1.37;0.09;0.79;-0.18;-184.90;67.23;-43.57
2853;3.52;-8.50;1.61;0.08;0.78;-0.21;-199.72;65.37;-51.27
2861;4.14;-7.98;2.22;0.08;0.78;-0.21;-217.56;63.43;-55.34
2870;4.99;-7.70;2.47;0.08;0.78;-0.21;-240.99;61.71;-58.64
2879;5.96;-7.19;3.69;0.08;0.77;-0.25;-264.55;57.99;-57.59
2888;8.26;-6.20;3.37;0.08;0.77;-0.25;-283.66;51.59;-57.18
2897;11.38;-5.08;3.09;0.08;0.77;-0.25;-286.72;48.42;-53.67
