Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
330;2.46;-10.06;2.04;0.11;0.81;-0.27;21.22;-7.77;-8.32
338;2.39;-10.16;2.29;0.10;0.81;-0.27;22.75;-6.09;-8.96
347;2.38;-10.23;2.38;0.10;0.81;-0.27;20.91;-2.42;-8.78
356;2.33;-10.27;2.21;0.10;0.81;-0.27;15.01;0.99;-8.46
364;2.36;-10.30;2.19;0.11;0.81;-0.27;7.98;3.94;-7.11
373;2.16;-10.27;2.05;0.11;0.81;-0.27;0.71;4.93;-8.24
382;2.57;-10.30;2.28;0.11;0.81;-0.27;-12.49;8.69;-3.82
391;2.26;-9.98;2.38;0.11;0.82;-0.27;-17.20;5.87;-4.83
400;3.31;-9.83;2.68;0.11;0.82;-0.27;-25.12;12.74;-1.57
408;2.83;-9.45;2.63;0.11;0.82;-0.27;-29.77;15.03;-0.52
417;3.19;-9.35;2.58;0.10;0.81;-0.28;-34.15;15.47;-1.14
426;3.17;-9.11;2.66;0.10;0.81;-0.28;-40.09;15.79;-3.58
435;3.20;-9.05;2.65;0.10;0.81;-0.28;-43.51;15.96;-5.61
443;3.14;-8.94;2.59;0.11;0.80;-0.29;-44.35;15.94;-7.43
452;3.11;-8.81;2.52;0.11;0.80;-0.29;-42.19;13.49;-9.56
461;3.21;-8.72;2.43;0.11;0.80;-0.29;-37.28;9.64;-11.28
470;3.20;-8.65;2.26;0.11;0.79;-0.28;-28.67;5.36;-13.74
478;3.03;-8.69;2.34;0.11;0.79;-0.28;-17.28;0.07;-15.95
487;2.78;-8.91;2.45;0.11;0.79;-0.28;-8.18;-2.00;-17.98
496;2.68;-9.20;2.48;0.11;0.80;-0.28;-2.96;-1.66;-19.48
505;2.70;-9.59;2.59;0.11;0.80;-0.28;-0.74;0.19;-20.66
513;2.70;-10.00;2.63;0.11;0.80;-0.28;-1.45;3.12;-20.60
522;2.87;-10.42;2.77;0.10;0.80;-0.28;-4.45;6.35;-19.61
531;3.00;-10.77;3.00;0.10;0.80;-0.28;-10.31;9.31;-17.61
540;3.10;-10.88;3.01;0.10;0.80;-0.29;-12.49;11.87;-15.02
548;3.22;-10.81;3.07;0.10;0.80;-0.29;-10.56;13.39;-12.79
557;3.15;-10.67;3.09;0.10;0.80;-0.29;-7.81;13.74;-10.55
566;3.03;-10.33;3.00;0.10;0.80;-0.29;-1.01;10.93;-7.27
575;3.05;-9.88;3.06;0.10;0.80;-0.29;10.37;8.12;-3.46
583;3.05;-9.43;3.35;0.10;0.80;-0.29;20.85;6.38;-3.88
592;2.79;-9.11;3.35;0.10;0.80;-0.28;29.76;6.16;-6.55
601;2.68;-9.03;3.16;0.10;0.80;-0.28;37.87;3.12;-12.36
610;2.57;-9.00;2.97;0.10;0.80;-0.28;35.53;-2.08;-17.63
618;2.23;-8.97;2.98;0.10;0.81;-0.28;31.83;-6.30;-22.33
627;1.20;-8.87;3.25;0.10;0.81;-0.28;23.57;-7.86;-21.23
636;0.47;-8.52;3.34;0.10;0.81;-0.28;11.58;-10.20;-19.95
645;-0.12;-7.90;3.21;0.09;0.81;-0.27;4.02;-11.89;-21.43
653;-0.97;-7.22;2.83;0.09;0.81;-0.27;-4.34;-11.32;-24.77
662;-2.13;-6.65;2.57;0.09;0.81;-0.27;-7.91;-9.79;-26.06
671;-3.48;-6.37;1.97;0.09;0.82;-0.27;9.71;-7.39;-31.67
680;-4.66;-6.08;1.58;0.09;0.82;-0.27;31.61;-7.03;-38.86
688;-5.45;-6.37;1.12;0.09;0.82;-0.27;55.63;-1.15;-48.13
697;-6.06;-6.94;0.69;0.08;0.81;-0.27;68.44;18.60;-59.64
706;-6.96;-8.47;-0.37;0.08;0.81;-0.27;64.79;41.13;-73.32
715;-7.27;-11.31;-2.25;0.08;0.81;-0.27;57.88;53.68;-80.02
723;-7.12;-14.42;-3.97;0.08;0.83;-0.26;60.37;56.10;-69.21
732;-6.73;-16.93;-5.26;0.08;0.83;-0.26;79.61;50.07;-37.31
741;-5.40;-17.71;-6.21;0.08;0.83;-0.26;111.45;37.81;5.79
750;-4.23;-15.68;-6.52;0.07;0.84;-0.24;145.30;22.89;52.26
758;-3.29;-11.78;-6.26;0.07;0.84;-0.24;156.52;4.72;80.04
767;-2.35;-8.59;-5.39;0.07;0.84;-0.24;136.04;-12.26;78.48
776;-1.86;-6.27;-4.17;0.09;0.83;-0.21;83.73;-27.52;56.36
785;-2.45;-5.79;-2.22;0.09;0.83;-0.21;12.22;-38.28;23.19
793;-2.86;-6.80;0.28;0.09;0.83;-0.21;-34.63;-45.89;-5.59
802;-3.55;-7.87;2.36;0.09;0.84;-0.21;-55.24;-45.31;-19.09
811;-4.02;-8.85;4.06;0.09;0.84;-0.21;-56.29;-37.91;-20.86
820;-4.18;-9.54;5.05;0.09;0.84;-0.21;-37.37;-27.21;-16.39
829;-3.45;-9.79;5.11;0.08;0.84;-0.23;-12.28;-14.19;-6.64
837;-2.55;-9.32;4.57;0.08;0.84;-0.23;7.55;3.18;6.47
846;-1.59;-8.85;3.62;0.08;0.84;-0.23;14.48;12.07;9.10
855;-0.62;-8.72;2.58;0.08;0.84;-0.22;14.28;18.19;5.58
864;0.02;-8.90;1.73;0.08;0.84;-0.22;10.05;17.86;-0.35
872;0.89;-9.10;1.08;0.08;0.84;-0.22;4.43;15.10;-7.12
881;1.01;-9.62;0.73;0.08;0.84;-0.22;-2.47;10.37;-10.99
890;0.97;-10.12;0.64;0.08;0.84;-0.22;-7.77;3.17;-13.66
899;0.89;-10.45;0.94;0.09;0.84;-0.21;-8.64;-2.84;-13.22
907;0.54;-10.49;1.48;0.09;0.84;-0.21;-8.36;-2.95;-12.01
916;0.50;-10.44;1.85;0.09;0.84;-0.21;-9.15;2.27;-8.93
925;0.34;-10.34;1.85;0.08;0.84;-0.22;-11.16;10.32;-7.43
934;0.39;-10.31;1.86;0.08;0.84;-0.22;-14.39;18.13;-7.20
942;0.28;-10.46;1.44;0.08;0.84;-0.22;-17.15;21.69;-7.97
951;0.37;-10.44;0.97;0.08;0.84;-0.22;-18.16;20.09;-7.83
960;0.36;-10.55;0.79;0.08;0.84;-0.22;-16.40;18.16;-7.96
969;0.39;-10.86;0.41;0.08;0.84;-0.22;-13.32;15.03;-8.09
977;0.26;-11.08;0.15;0.08;0.84;-0.23;-7.22;12.00;-6.26
986;0.10;-11.31;-0.12;0.08;0.84;-0.23;-2.48;9.51;-0.99
995;0.14;-11.20;-0.50;0.08;0.84;-0.23;-0.20;5.09;1.57
1004;0.30;-10.94;-0.73;0.09;0.84;-0.22;-1.82;0.74;4.89
1012;0.25;-10.55;-0.55;0.09;0.84;-0.22;-5.33;-2.87;6.09
1021;0.22;-10.25;-0.22;0.09;0.84;-0.22;-8.29;-4.72;6.27
1030;0.03;-10.01;0.26;0.09;0.83;-0.22;-9.79;-6.41;4.31
1039;0.00;-9.98;0.57;0.09;0.83;-0.22;-10.14;-7.11;2.09
1047;-0.14;-9.99;0.73;0.09;0.83;-0.22;-9.98;-5.28;1.44
1056;-0.17;-10.11;0.79;0.08;0.83;-0.23;-5.64;-3.58;2.38
1065;-0.22;-10.21;0.84;0.08;0.83;-0.23;0.87;-1.05;5.18
1074;-0.24;-10.13;0.66;0.08;0.83;-0.23;5.79;0.63;7.74
1082;0.03;-9.86;0.40;0.09;0.84;-0.22;8.58;1.50;9.70
1091;0.11;-9.57;0.34;0.09;0.84;-0.22;7.45;0.74;8.93
1100;0.17;-9.38;0.22;0.09;0.84;-0.22;2.84;0.10;5.49
1109;0.18;-9.35;0.20;0.09;0.83;-0.23;-5.28;-1.15;1.06
1117;-0.01;-9.57;0.25;0.09;0.83;-0.23;-10.55;-2.65;-3.19
1126;-0.19;-9.94;0.28;0.09;0.83;-0.23;-12.64;-3.75;-4.59
1135;-0.41;-10.20;0.46;0.09;0.84;-0.23;-10.82;-4.42;-3.37
1144;-0.31;-10.22;0.72;0.09;0.84;-0.23;-7.24;-4.73;-0.16
1152;-0.36;-10.19;0.78;0.09;0.84;-0.23;-3.07;-3.87;2.34
1161;-0.30;-10.26;0.75;0.09;0.83;-0.24;-0.35;-2.84;4.30
1170;-0.42;-10.26;0.63;0.09;0.83;-0.24;2.00;-2.09;6.67
1179;-0.36;-10.30;0.31;0.09;0.83;-0.24;2.13;-1.44;8.12
1187;-0.60;-10.24;0.09;0.09;0.83;-0.23;1.45;-1.34;10.11
1196;-0.60;-10.08;-0.14;0.09;0.83;-0.23;1.75;-2.80;12.37
1205;-0.59;-9.66;-0.22;0.09;0.83;-0.23;1.59;-5.80;14.11
1214;-0.66;-9.28;-0.29;0.09;0.83;-0.23;3.07;-7.78;14.18
1222;-0.68;-8.93;-0.17;0.09;0.83;-0.23;3.79;-8.53;12.77
1231;-0.75;-8.76;-0.15;0.09;0.83;-0.23;3.70;-9.44;11.03
1240;-0.77;-8.71;-0.14;0.09;0.83;-0.23;3.85;-8.72;9.93
1249;-0.77;-8.82;-0.20;0.09;0.83;-0.23;6.70;-9.06;9.07
1257;-1.03;-9.02;-0.16;0.09;0.83;-0.23;9.62;-9.61;8.56
1266;-1.04;-9.00;-0.11;0.09;0.83;-0.23;9.27;-10.91;6.35
1275;-0.94;-8.84;-0.16;0.09;0.83;-0.23;7.29;-12.10;6.05
1284;-0.64;-8.57;-0.06;0.09;0.83;-0.23;1.80;-13.11;4.62
1292;-0.62;-8.64;-0.18;0.09;0.83;-0.23;-9.35;-15.57;0.02
1301;-0.51;-9.18;0.02;0.09;0.83;-0.23;-22.55;-19.76;-6.12
1310;-0.76;-9.77;0.63;0.09;0.83;-0.22;-33.89;-24.75;-10.41
1319;-0.96;-10.41;1.19;0.09;0.83;-0.22;-37.91;-26.73;-10.81
1327;-1.27;-10.88;2.10;0.09;0.83;-0.22;-35.91;-25.09;-7.05
1336;-1.99;-11.30;2.54;0.08;0.83;-0.23;-30.54;-23.01;-1.52
1345;-1.76;-11.22;2.84;0.08;0.83;-0.23;-14.87;-19.85;6.47
1354;-1.51;-10.69;2.68;0.08;0.83;-0.23;0.85;-9.49;14.24
1363;-1.28;-9.99;1.85;0.08;0.83;-0.24;11.94;-2.29;17.99
1371;-0.83;-9.52;0.99;0.08;0.83;-0.24;22.48;0.40;17.70
1380;-0.07;-9.08;0.20;0.08;0.83;-0.24;27.51;-0.96;14.73
1389;0.43;-8.72;-0.46;0.09;0.83;-0.24;18.56;-5.40;9.90
1398;0.54;-8.62;-0.53;0.09;0.83;-0.24;-0.17;-9.50;1.33
1406;0.05;-8.82;-0.28;0.09;0.83;-0.24;-17.01;-11.38;-9.37
1415;-0.11;-9.18;-0.04;0.09;0.83;-0.23;-32.47;-12.48;-17.80
1424;-0.58;-9.74;0.74;0.09;0.83;-0.23;-40.84;-9.59;-22.97
1433;-0.95;-10.39;1.38;0.09;0.83;-0.23;-43.32;-5.09;-23.36
1441;-0.91;-10.77;1.75;0.08;0.84;-0.25;-37.34;0.54;-19.08
1450;-0.89;-10.84;1.91;0.08;0.84;-0.25;-29.02;8.86;-13.76
1459;-0.72;-10.76;1.55;0.08;0.84;-0.25;-19.63;10.10;-7.30
1468;-0.65;-10.34;0.98;0.08;0.83;-0.25;-9.59;10.74;-3.91
1477;-0.20;-10.02;0.38;0.08;0.83;-0.25;-2.69;5.40;-5.15
1485;-0.13;-9.81;0.02;0.08;0.83;-0.25;-1.78;0.12;-9.29
1494;-0.09;-9.80;0.05;0.09;0.83;-0.26;-3.93;-3.79;-13.47
1503;-0.26;-10.01;0.43;0.09;0.83;-0.26;-12.38;-4.03;-20.10
1512;-0.54;-10.45;0.82;0.09;0.83;-0.26;-23.51;-3.61;-25.91
1520;-0.88;-10.74;1.41;0.09;0.83;-0.26;-34.06;0.60;-28.05
1529;-1.00;-10.91;1.75;0.09;0.83;-0.26;-37.99;7.98;-26.70
1538;-1.65;-10.82;1.63;0.09;0.83;-0.26;-34.45;15.26;-19.67
1547;-0.91;-10.59;1.16;0.08;0.83;-0.27;-23.19;16.60;-14.01
1555;-0.56;-10.24;0.32;0.08;0.83;-0.27;-8.20;13.32;-10.20
1564;-0.28;-10.05;-0.46;0.08;0.83;-0.27;2.66;2.24;-9.35
1573;-0.08;-9.81;-0.78;0.08;0.83;-0.26;10.45;-12.36;-8.18
1582;0.76;-9.83;-0.56;0.08;0.83;-0.26;14.39;-23.69;-9.31
1590;0.44;-9.90;-0.05;0.07;0.83;-0.27;6.45;-27.24;-12.43
1599;0.07;-9.93;0.64;0.07;0.83;-0.27;-8.16;-26.79;-18.28
1608;-0.28;-10.27;1.25;0.07;0.83;-0.27;-23.21;-23.01;-23.45
1617;-0.47;-10.87;1.96;0.07;0.84;-0.26;-36.67;-14.40;-23.18
1625;-0.95;-11.06;2.41;0.07;0.84;-0.26;-42.34;-8.44;-19.25
1634;-0.69;-10.92;2.39;0.07;0.84;-0.26;-39.57;-6.05;-12.90
1643;-0.29;-10.48;2.12;0.07;0.83;-0.27;-30.15;-6.63;-6.42
1652;0.07;-10.37;1.87;0.07;0.83;-0.27;-13.89;-13.54;-0.88
1661;-0.09;-9.98;1.66;0.07;0.83;-0.27;-0.29;-20.87;2.41
1669;0.27;-9.82;1.58;0.06;0.84;-0.27;10.32;-24.45;2.36
1678;0.25;-9.69;1.60;0.06;0.84;-0.27;12.86;-28.95;-0.06
1687;0.11;-9.59;1.64;0.06;0.84;-0.27;8.55;-24.33;-3.30
1696;-0.07;-9.68;1.77;0.06;0.84;-0.27;-2.08;-19.72;-6.95
1704;-0.31;-9.61;1.96;0.06;0.84;-0.27;-12.75;-12.39;-8.74
1713;-0.55;-9.64;1.94;0.06;0.84;-0.27;-20.89;-2.66;-8.44
1722;-0.36;-9.52;1.84;0.06;0.84;-0.28;-24.56;2.33;-6.72
1731;-0.24;-9.15;1.55;0.06;0.84;-0.28;-21.83;4.22;-5.08
1740;0.04;-8.85;1.37;0.06;0.84;-0.28;-13.36;1.32;-4.59
1748;0.23;-8.68;1.28;0.05;0.84;-0.29;0.49;-7.55;-6.05
1757;0.54;-8.98;1.36;0.05;0.84;-0.29;15.63;-18.50;-8.53
1766;0.41;-9.47;1.70;0.05;0.84;-0.29;27.36;-26.40;-8.01
1775;0.04;-9.56;2.27;0.04;0.84;-0.28;34.87;-26.50;-5.22
1783;-0.29;-9.67;2.41;0.04;0.84;-0.28;34.33;-20.06;-1.94
1792;-0.32;-9.76;2.27;0.04;0.84;-0.28;28.29;-12.14;-0.15
1801;-0.49;-9.63;1.89;0.04;0.84;-0.28;18.66;-3.29;1.55
1810;-0.39;-9.46;1.49;0.04;0.84;-0.28;11.06;2.27;0.29
1818;-0.40;-9.72;1.24;0.04;0.84;-0.28;9.06;3.01;-1.28
1827;-0.42;-9.77;1.08;0.04;0.85;-0.26;17.20;-0.06;0.14
1836;-0.54;-9.71;1.24;0.04;0.85;-0.26;25.75;-4.23;0.41
1845;-0.60;-9.66;1.41;0.04;0.85;-0.26;31.96;-7.03;0.06
1853;-0.47;-9.65;1.40;0.05;0.85;-0.26;32.65;-9.16;-1.40
1862;-0.13;-9.50;1.47;0.05;0.85;-0.26;24.91;-8.94;-2.51
1871;0.10;-9.55;1.50;0.05;0.85;-0.26;12.87;-8.35;-4.24
1880;0.19;-9.74;1.47;0.05;0.86;-0.26;2.56;-7.66;-4.01
1888;0.12;-9.84;1.34;0.05;0.86;-0.26;-7.37;-7.75;-1.68
1897;0.03;-9.82;1.46;0.05;0.86;-0.26;-11.52;-7.83;1.76
1906;-0.06;-10.01;1.65;0.04;0.86;-0.25;-12.66;-7.24;3.05
1915;0.13;-10.19;1.62;0.04;0.86;-0.25;-11.65;-6.62;2.84
1923;0.43;-10.31;1.82;0.04;0.86;-0.25;-7.35;-5.55;5.14
1932;0.60;-10.21;1.90;0.04;0.86;-0.25;-1.39;-5.89;6.47
1941;0.82;-10.35;2.12;0.04;0.86;-0.25;6.46;-5.81;6.35
1950;1.10;-10.36;1.82;0.05;0.86;-0.25;14.07;-6.89;6.69
1958;1.53;-10.44;1.71;0.05;0.86;-0.25;18.61;-8.77;7.82
1967;1.49;-10.51;1.87;0.05;0.86;-0.25;16.01;-9.81;9.80
1976;1.48;-10.43;2.02;0.05;0.86;-0.25;13.19;-8.32;10.94
1985;1.45;-10.23;2.09;0.05;0.86;-0.25;4.47;-4.47;12.15
1993;1.47;-10.06;2.35;0.05;0.86;-0.25;-7.29;2.88;12.50
2002;1.34;-10.05;2.35;0.06;0.85;-0.25;-16.50;11.09;12.12
2011;1.65;-9.81;2.11;0.06;0.85;-0.25;-18.06;15.05;12.24
2020;1.82;-9.59;1.89;0.06;0.85;-0.25;-11.59;14.73;11.32
2028;1.99;-9.51;1.75;0.06;0.85;-0.24;0.26;11.75;9.17
2037;2.09;-9.53;1.63;0.06;0.85;-0.24;10.22;6.93;6.03
2046;2.23;-9.66;1.60;0.06;0.85;-0.24;15.18;2.41;2.76
2055;2.21;-9.91;1.61;0.06;0.85;-0.24;12.52;-0.54;1.35
2064;2.14;-9.83;1.52;0.06;0.85;-0.24;8.90;-3.03;1.07
2072;2.19;-9.72;1.56;0.06;0.85;-0.24;3.74;-5.49;-0.76
2081;1.87;-9.69;1.89;0.06;0.86;-0.25;-4.49;-5.40;-2.99
2090;1.35;-9.96;2.18;0.06;0.86;-0.25;-7.24;-2.44;-3.47
2099;0.82;-10.16;2.40;0.06;0.86;-0.25;-6.95;3.61;-2.34
2107;0.47;-10.27;2.25;0.05;0.85;-0.25;-3.86;8.38;-0.79
2116;0.23;-10.33;1.94;0.05;0.85;-0.25;-0.19;10.58;1.15
2125;0.08;-10.35;1.51;0.05;0.85;-0.25;3.75;10.11;2.85
2134;-0.01;-10.17;1.00;0.06;0.86;-0.25;7.39;6.67;4.36
2142;-0.08;-10.10;0.72;0.06;0.86;-0.25;9.89;1.09;4.70
2151;-0.28;-9.95;0.52;0.06;0.86;-0.25;8.72;-2.59;4.71
2160;-0.60;-9.82;0.54;0.05;0.85;-0.24;3.06;-4.56;3.54
2169;-0.78;-9.75;0.72;0.05;0.85;-0.24;-5.06;-4.52;1.13
2177;-1.07;-9.82;0.85;0.05;0.85;-0.24;-11.83;-2.20;-0.05
2186;-1.18;-9.83;1.02;0.06;0.86;-0.25;-11.73;2.05;0.47
2195;-1.09;-9.81;1.00;0.06;0.86;-0.25;-10.68;7.11;1.41
2204;-0.97;-9.73;0.97;0.06;0.86;-0.25;-7.49;8.86;0.92
2213;-0.79;-9.81;0.93;0.06;0.85;-0.24;-0.11;8.45;0.36
2221;-0.64;-10.01;0.95;0.06;0.85;-0.24;3.60;6.09;-0.04
2230;-0.48;-10.18;1.02;0.06;0.85;-0.24;7.00;4.02;0.83
2239;-0.25;-10.26;0.89;0.06;0.85;-0.24;8.17;2.04;2.20
2247;-0.06;-10.23;0.89;0.06;0.85;-0.24;7.14;-0.77;2.38
2256;0.10;-10.15;0.83;0.06;0.85;-0.24;5.73;-3.30;3.08
2265;0.19;-9.99;0.84;0.07;0.85;-0.24;4.13;-4.52;3.60
2274;0.12;-9.89;0.89;0.07;0.85;-0.24;1.46;-4.86;2.71
2282;0.16;-9.88;0.97;0.06;0.85;-0.24;-0.98;-3.64;1.36
2291;-0.04;-10.03;1.14;0.06;0.85;-0.24;-4.59;-0.52;0.95
2300;-0.00;-10.18;1.23;0.06;0.85;-0.24;-6.36;2.51;2.23
2309;0.07;-10.06;1.11;0.06;0.85;-0.24;-5.35;3.44;3.26
2318;0.15;-9.86;1.07;0.06;0.85;-0.24;-2.25;3.04;2.71
2326;0.01;-9.76;0.96;0.06;0.85;-0.24;2.33;1.75;1.43
2335;0.01;-9.75;0.84;0.06;0.85;-0.23;4.94;0.48;0.44
2344;-0.06;-9.76;0.81;0.06;0.85;-0.23;4.34;-0.12;-0.36
2352;0.03;-9.84;0.82;0.06;0.85;-0.23;1.31;-1.08;-0.67
2361;-0.08;-9.91;0.83;0.07;0.85;-0.24;-0.50;-3.21;-0.44
2370;-0.17;-9.98;1.03;0.07;0.85;-0.24;-1.30;-3.98;0.08
2379;-0.22;-9.94;1.28;0.07;0.85;-0.24;-2.27;-3.36;0.25
2387;-0.27;-9.93;1.37;0.06;0.86;-0.24;-3.75;-0.95;0.63
2396;-0.31;-9.91;1.40;0.06;0.86;-0.24;-2.30;2.07;1.07
2405;-0.20;-9.90;1.30;0.06;0.86;-0.24;-0.62;4.34;1.32
2414;-0.14;-9.84;1.07;0.07;0.85;-0.24;0.86;4.58;1.45
2422;-0.14;-9.85;1.09;0.07;0.85;-0.24;1.80;3.97;1.11
2431;-0.07;-9.85;0.98;0.07;0.85;-0.24;2.52;2.21;1.06
2440;-0.04;-9.92;0.84;0.07;0.85;-0.24;2.36;1.22;1.37
2449;-0.15;-9.98;0.91;0.07;0.85;-0.24;1.91;-0.05;1.37
2457;-0.08;-9.96;0.95;0.07;0.85;-0.24;1.65;-0.59;2.18
2466;-0.14;-9.89;1.03;0.07;0.85;-0.23;0.37;-0.35;2.58
2475;-0.08;-9.78;0.97;0.07;0.85;-0.23;-4.20;0.49;2.40
2484;0.02;-9.69;0.83;0.07;0.85;-0.23;-4.24;0.38;1.82
2492;0.03;-9.74;0.97;0.07;0.85;-0.24;-3.55;0.17;0.46
2501;0.15;-9.78;1.10;0.07;0.85;-0.24;-0.30;0.15;-0.81
2510;0.19;-9.89;1.26;0.07;0.85;-0.24;1.94;0.80;-1.87
2519;0.22;-10.17;1.33;0.07;0.86;-0.24;1.86;1.77;-2.55
2527;0.23;-10.31;1.33;0.07;0.86;-0.24;0.88;2.36;-1.88
2536;0.45;-10.30;1.21;0.07;0.86;-0.24;-0.47;1.99;-0.69
2545;0.51;-10.21;1.28;0.07;0.85;-0.24;-1.06;0.36;-0.15
2554;0.68;-10.12;1.28;0.07;0.85;-0.24;-0.14;-1.06;0.06
2562;0.89;-10.10;1.34;0.07;0.85;-0.24;0.29;-1.24;-0.25
2571;1.09;-10.30;1.42;0.07;0.86;-0.24;0.46;0.03;-0.53
2580;1.30;-10.57;1.50;0.07;0.86;-0.24;1.41;1.54;-0.06
2589;1.59;-10.79;1.51;0.07;0.86;-0.24;1.53;3.09;0.67
2597;1.94;-10.95;1.65;0.07;0.85;-0.22;-0.20;5.14;1.37
2606;2.17;-10.98;1.74;0.07;0.85;-0.22;-2.49;5.26;2.96
2615;2.33;-10.79;1.86;0.07;0.85;-0.22;-2.31;4.80;4.98
2624;2.46;-10.55;2.02;0.07;0.86;-0.25;-2.67;4.94;5.97
2632;2.53;-10.34;2.03;0.07;0.86;-0.25;-4.18;5.15;5.48
2641;2.66;-10.20;2.22;0.07;0.86;-0.24;-5.80;5.48;4.94
2650;2.58;-10.12;2.34;0.07;0.86;-0.24;-11.04;6.45;4.69
2659;2.55;-10.09;2.59;0.07;0.86;-0.24;-12.61;8.35;4.71
2668;2.50;-10.15;2.57;0.07;0.85;-0.24;-16.74;10.76;5.35
2676;2.57;-10.17;2.76;0.07;0.85;-0.24;-21.25;13.90;6.24
2685;2.54;-10.22;2.77;0.07;0.85;-0.24;-24.25;17.02;8.24
2694;2.70;-10.06;2.85;0.07;0.85;-0.25;-25.39;20.26;10.16
2703;2.86;-9.84;2.72;0.07;0.85;-0.25;-25.07;22.88;11.02
2711;2.99;-9.59;2.38;0.07;0.85;-0.25;-22.43;24.03;10.68
2720;3.07;-9.31;2.23;0.08;0.84;-0.25;-19.07;23.42;8.77
2729;3.29;-9.23;1.90;0.08;0.84;-0.25;-15.93;18.75;3.39
2738;3.60;-9.01;1.69;0.08;0.84;-0.25;-9.69;13.11;1.40
2746;3.85;-8.76;1.68;0.08;0.84;-0.26;-3.54;6.34;-5.07
2755;3.69;-8.84;2.00;0.08;0.84;-0.26;-1.44;1.44;-11.07
2764;3.86;-8.98;2.24;0.08;0.84;-0.26;-3.03;-1.41;-16.15
2773;3.89;-9.12;2.41;0.08;0.85;-0.26;-6.61;-2.71;-19.55
2781;3.85;-9.65;2.69;0.08;0.85;-0.26;-9.07;-2.35;-18.61
2790;3.77;-9.95;3.32;0.08;0.85;-0.26;-9.51;5.15;-11.61
2799;3.84;-9.77;3.67;0.07;0.85;-0.27;-14.78;13.61;-7.49
2808;4.07;-9.62;3.80;0.07;0.85;-0.27;-23.26;18.87;-8.72
2816;4.14;-9.87;4.00;0.07;0.85;-0.27;-28.66;22.14;-11.73
2825;4.40;-9.80;3.68;0.08;0.84;-0.26;-27.21;18.91;-11.52
2834;4.91;-9.56;3.47;0.08;0.84;-0.26;-18.97;10.07;-12.28
2843;5.74;-8.81;3.56;0.08;0.84;-0.26;-14.98;-4.88;-15.51
