Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
453;-0.21;-9.99;1.17;0.03;0.90;-0.24;2.03;-0.42;-8.68
461;-0.12;-10.10;1.20;0.03;0.90;-0.24;0.14;-0.21;-7.91
470;0.06;-10.21;1.23;0.03;0.90;-0.23;-2.73;0.28;-7.70
479;0.34;-10.21;1.41;0.03;0.90;-0.23;-5.46;0.21;-7.35
488;0.28;-10.34;1.62;0.03;0.90;-0.23;-6.72;0.49;-7.49
496;0.42;-10.31;2.05;0.03;0.90;-0.24;-6.86;2.10;-7.42
505;0.48;-10.26;2.02;0.03;0.90;-0.24;-5.81;4.90;-7.14
514;0.52;-10.16;2.09;0.03;0.90;-0.24;-6.16;8.19;-7.00
523;0.67;-10.24;2.07;0.03;0.89;-0.23;-8.26;10.43;-7.07
531;0.66;-10.22;2.00;0.03;0.89;-0.23;-10.57;11.20;-6.79
540;0.83;-10.14;1.92;0.03;0.89;-0.23;-13.79;11.83;-6.16
549;1.00;-10.34;2.15;0.03;0.90;-0.23;-16.94;11.34;-5.46
558;1.14;-10.09;2.30;0.03;0.90;-0.23;-21.35;11.97;-7.00
566;1.16;-10.14;2.25;0.03;0.89;-0.23;-26.25;15.47;-7.07
575;1.28;-9.93;2.40;0.03;0.89;-0.23;-32.06;18.62;-7.49
584;1.28;-9.93;2.28;0.03;0.89;-0.23;-36.40;22.47;-6.09
593;1.33;-9.85;2.31;0.03;0.90;-0.24;-42.49;23.66;-6.58
601;1.43;-9.61;2.44;0.03;0.90;-0.24;-47.67;21.42;-8.26
610;1.38;-9.64;2.39;0.03;0.90;-0.24;-50.26;17.99;-11.13
619;1.39;-9.54;2.79;0.02;0.88;-0.25;-51.38;16.10;-13.23
628;1.54;-9.76;3.25;0.02;0.88;-0.25;-51.73;19.11;-13.16
636;1.61;-9.67;3.47;0.02;0.88;-0.25;-49.21;24.92;-11.76
645;1.76;-9.74;3.48;0.03;0.88;-0.25;-46.27;30.80;-10.78
654;1.82;-9.76;3.39;0.03;0.88;-0.25;-42.49;33.46;-12.53
663;1.69;-9.58;3.07;0.03;0.88;-0.25;-36.40;33.74;-17.50
672;1.46;-9.62;2.75;0.03;0.87;-0.26;-29.54;30.24;-23.80
680;1.34;-9.72;2.46;0.03;0.87;-0.26;-26.60;26.18;-29.40
689;1.44;-9.60;2.00;0.03;0.87;-0.26;-28.56;20.65;-34.16
698;1.13;-9.52;1.80;0.02;0.88;-0.27;-34.65;14.28;-38.15
707;0.98;-9.46;1.77;0.02;0.88;-0.27;-44.73;6.58;-41.16
715;1.02;-9.40;1.91;0.02;0.88;-0.27;-54.11;1.33;-41.79
724;0.88;-9.19;2.16;0.02;0.88;-0.27;-63.00;-0.14;-41.16
733;0.78;-8.98;2.18;0.02;0.88;-0.27;-73.08;-0.56;-41.51
742;0.70;-8.72;2.42;0.02;0.88;-0.27;-87.78;-2.59;-42.00
750;0.73;-8.52;2.65;0.02;0.85;-0.29;-102.34;-6.58;-41.93
759;0.84;-8.23;3.04;0.02;0.85;-0.29;-114.66;-13.86;-41.37
768;1.17;-7.91;3.27;0.02;0.85;-0.29;-129.92;-25.34;-40.11
777;1.72;-7.50;3.74;0.02;0.84;-0.29;-153.09;-42.63;-37.10
785;2.23;-5.86;3.37;0.02;0.84;-0.29;-199.43;-56.84;-31.36
794;2.71;-3.01;4.03;0.02;0.84;-0.29;-266.14;-54.53;-17.22
803;11.42;0.67;9.71;-0.02;0.81;-0.34;-365.33;-55.16;5.95
812;6.09;8.95;11.03;-0.02;0.81;-0.34;-501.55;-95.27;25.62
820;12.42;14.90;11.54;-0.02;0.81;-0.34;-634.48;-202.16;59.92
829;11.59;29.11;14.14;-0.03;0.74;-0.42;-683.48;-226.10;-0.84
838;15.04;26.07;14.86;-0.03;0.74;-0.42;-532.14;-89.46;-228.13
847;10.57;25.76;15.91;-0.03;0.74;-0.42;-444.50;39.20;-481.11
855;3.24;21.90;12.99;-0.07;0.62;-0.45;-459.06;177.66;-721.49
864;-11.68;20.32;12.25;-0.07;0.62;-0.45;-497.56;322.70;-850.99
873;-30.36;20.01;-1.21;-0.07;0.62;-0.45;-487.13;465.57;-879.76
882;-49.97;15.46;4.97;-0.03;0.51;-0.48;-820.40;533.40;-784.21
890;-58.28;6.83;6.89;-0.03;0.51;-0.48;-1309.63;340.69;-581.42
899;-51.58;2.69;21.34;-0.03;0.51;-0.48;-1598.80;14.49;-367.50
908;-50.44;-6.19;45.81;0.02;0.29;-0.42;-1547.56;-272.86;-242.90
917;-39.29;-26.14;70.34;0.02;0.29;-0.42;-1019.06;-314.51;-179.90
926;-25.13;-42.14;80.32;-0.01;0.14;-0.30;-329.56;-164.99;-29.68
934;-10.63;-31.10;65.27;-0.01;0.14;-0.30;315.28;1.47;170.87
943;-14.58;-2.08;39.52;-0.01;0.14;-0.30;787.36;215.53;334.67
952;-20.62;28.21;10.28;0.00;0.19;-0.37;1036.42;349.72;406.42
961;-13.59;43.25;-7.70;0.00;0.19;-0.37;839.58;334.18;356.23
969;-2.57;40.21;-18.21;0.00;0.19;-0.37;426.23;252.00;199.99
978;3.00;34.17;-20.32;0.05;0.28;-0.41;-5.46;173.46;96.39
987;4.28;24.59;-15.02;0.05;0.28;-0.41;-236.95;77.42;33.81
996;2.31;15.73;-5.48;0.05;0.28;-0.41;-235.62;-15.05;-28.49
1004;0.01;9.99;4.54;0.04;0.25;-0.40;-129.85;-91.70;-58.45
1013;-1.46;7.09;11.56;0.04;0.25;-0.40;-53.83;-107.87;-56.49
1022;-2.23;4.35;14.38;0.04;0.25;-0.40;-33.67;-76.16;-32.34
1031;-1.55;0.75;15.04;0.02;0.24;-0.39;-46.34;-23.52;-46.13
1040;-2.73;-0.66;13.40;0.02;0.24;-0.39;-10.99;28.14;-37.17
1048;-3.16;-1.11;10.57;0.02;0.24;-0.39;63.28;59.92;-3.64
1057;-3.70;0.78;7.38;0.04;0.25;-0.40;114.87;64.68;15.47
1066;-3.75;3.35;4.17;0.04;0.25;-0.40;122.78;36.68;24.36
1074;-2.45;5.28;2.99;0.04;0.25;-0.40;86.38;9.10;29.26
1083;-0.87;5.89;3.72;0.04;0.26;-0.41;33.88;-4.55;21.14
1092;-0.60;5.15;6.06;0.04;0.26;-0.41;-6.51;-12.60;9.73
1101;-0.37;3.15;8.48;0.04;0.26;-0.41;-26.32;-19.39;3.43
1110;0.01;1.59;10.32;0.04;0.25;-0.40;-25.83;-17.64;-0.35
1118;0.03;1.10;10.70;0.04;0.25;-0.40;-18.27;-8.05;-4.69
1127;-0.49;1.33;10.64;0.04;0.25;-0.40;-11.83;2.80;-4.83
1136;-0.89;1.87;9.94;0.04;0.25;-0.40;-3.22;6.16;0.07
1145;-1.33;2.10;9.27;0.04;0.25;-0.40;3.64;5.04;5.67
1153;-3.60;2.18;9.19;0.04;0.25;-0.40;4.97;0.98;10.15
1162;-1.93;2.45;9.64;0.04;0.25;-0.40;7.56;-4.83;12.11
1171;-1.99;2.52;10.26;0.04;0.25;-0.40;16.31;-9.03;13.72
1180;-2.09;2.44;12.73;0.04;0.25;-0.40;21.77;-9.45;13.51
1188;-2.33;2.61;11.30;0.05;0.26;-0.41;26.39;-7.70;11.76
1197;-2.68;2.27;11.18;0.05;0.26;-0.41;33.88;-4.83;12.18
1206;-2.45;1.74;10.85;0.05;0.26;-0.41;42.91;2.80;12.67
1215;-2.64;2.36;9.72;0.03;0.25;-0.43;33.95;8.05;13.58
1223;-2.61;2.81;8.97;0.03;0.25;-0.43;22.54;14.56;11.69
1232;-2.81;2.77;8.48;0.03;0.25;-0.43;6.65;17.01;7.07
1241;-2.78;2.48;8.53;0.03;0.26;-0.43;-8.89;14.91;5.32
1250;-2.72;2.35;8.85;0.03;0.26;-0.43;-13.30;12.60;5.60
1258;-2.71;2.35;9.17;0.03;0.26;-0.43;-6.44;10.01;8.54
1267;-2.57;2.54;9.12;0.03;0.27;-0.40;7.70;6.65;11.27
1276;-2.63;2.61;8.99;0.03;0.27;-0.40;18.27;3.22;13.86
1285;-2.48;2.55;8.88;0.03;0.27;-0.41;24.92;0.35;15.89
1293;-2.43;2.68;8.72;0.04;0.27;-0.41;27.86;-0.28;16.73
1302;-2.00;2.93;8.51;0.04;0.27;-0.41;22.68;2.87;16.94
1311;-1.87;3.37;8.38;0.04;0.27;-0.42;5.11;9.59;15.96
1320;-1.81;3.85;8.40;0.04;0.27;-0.42;-14.07;13.58;12.39
1328;-1.84;3.95;8.73;0.04;0.27;-0.42;-22.33;13.44;8.12
1337;-1.80;3.74;9.04;0.04;0.26;-0.42;-19.11;10.57;5.46
1346;-1.72;3.42;9.40;0.04;0.26;-0.42;-12.04;5.74;3.78
1355;-1.76;3.37;9.51;0.04;0.26;-0.42;-1.61;2.03;2.73
1363;-1.75;3.06;9.65;0.04;0.26;-0.40;5.88;1.26;2.94
1372;-1.78;2.84;9.58;0.04;0.26;-0.40;8.05;2.10;3.99
1381;-1.56;2.91;9.45;0.04;0.26;-0.40;8.68;3.36;4.90
1390;-1.71;3.07;9.06;0.03;0.26;-0.41;5.04;6.51;4.34
1398;-1.84;3.28;8.66;0.03;0.26;-0.41;-3.71;7.07;2.73
1407;-1.73;3.33;8.76;0.03;0.26;-0.41;-8.75;6.65;2.24
1416;-1.57;3.29;8.80;0.04;0.26;-0.41;-9.24;5.46;1.89
1425;-1.58;3.09;9.19;0.04;0.26;-0.41;-5.18;5.32;0.49
1433;-1.63;2.96;9.26;0.04;0.26;-0.41;-0.84;4.69;0.98
1442;-1.65;2.96;9.45;0.04;0.26;-0.42;4.27;4.90;1.75
1451;-1.70;2.91;9.38;0.04;0.26;-0.42;8.33;6.30;2.03
1460;-2.13;2.78;9.31;0.04;0.26;-0.42;11.34;5.67;3.29
1468;-2.08;2.88;9.02;0.04;0.27;-0.41;14.70;4.69;4.27
1477;-2.13;2.82;8.78;0.04;0.27;-0.41;12.88;6.02;3.85
1486;-2.20;2.68;8.58;0.04;0.27;-0.41;7.70;5.95;4.13
1494;-2.26;2.55;8.64;0.04;0.27;-0.41;5.88;5.88;5.25
1503;-2.18;2.49;8.99;0.04;0.27;-0.41;9.31;5.18;6.16
1512;-2.15;2.46;9.05;0.04;0.27;-0.41;16.38;4.83;6.37
1521;-2.18;2.47;9.32;0.04;0.27;-0.41;21.98;5.11;7.42
1530;-2.30;2.45;9.33;0.04;0.27;-0.41;26.32;4.90;8.26
1538;-2.28;2.34;9.11;0.04;0.27;-0.41;31.01;4.97;8.61
1547;-2.21;2.45;8.85;0.03;0.28;-0.42;31.78;6.51;9.80
1556;-2.11;2.53;8.54;0.03;0.28;-0.42;23.87;8.89;10.08
1564;-2.19;2.30;8.43;0.03;0.28;-0.42;10.92;11.69;10.29
1573;-2.22;2.22;8.84;0.04;0.28;-0.42;-0.28;13.37;12.39
1582;-2.16;2.06;9.21;0.04;0.28;-0.42;-3.43;14.56;14.14
1591;-2.18;2.08;9.63;0.04;0.28;-0.42;2.10;14.07;15.89
1600;-2.10;2.28;9.74;0.05;0.28;-0.41;14.21;12.18;17.57
1608;-2.20;2.12;9.96;0.05;0.28;-0.41;29.89;8.68;19.67
1617;-2.46;1.98;10.23;0.05;0.28;-0.41;46.55;6.09;22.12
1626;-2.35;1.72;10.25;0.05;0.28;-0.43;59.50;4.34;26.53
1635;-2.58;1.49;10.37;0.05;0.28;-0.43;71.75;5.67;30.10
1643;-2.81;1.31;10.20;0.05;0.28;-0.43;77.84;8.61;32.48
1652;-3.17;1.23;10.04;0.05;0.30;-0.42;76.09;14.00;34.58
1661;-3.14;1.19;9.79;0.05;0.30;-0.42;67.06;18.76;37.03
1670;-3.11;1.25;9.42;0.04;0.31;-0.43;60.55;22.96;37.59
1678;-3.12;1.19;9.40;0.04;0.31;-0.43;55.23;25.34;37.73
1687;-2.93;1.17;9.63;0.04;0.31;-0.43;52.50;23.80;38.92
1696;-2.85;1.13;9.81;0.05;0.32;-0.44;61.39;21.14;39.90
1705;-3.01;0.75;10.00;0.05;0.32;-0.44;75.25;16.38;42.70
1713;-3.01;0.70;9.97;0.05;0.32;-0.44;93.66;12.53;45.92
1722;-3.17;0.60;9.60;0.05;0.33;-0.43;109.34;10.78;47.53
1731;-3.55;0.57;10.95;0.05;0.33;-0.43;116.06;10.71;49.91
1740;-3.67;0.60;8.82;0.05;0.33;-0.43;112.21;11.83;52.92
1748;-3.70;0.58;8.72;0.05;0.36;-0.43;103.25;14.21;56.00
1757;-3.68;0.55;8.56;0.05;0.36;-0.43;92.61;15.54;57.40
1766;-3.47;0.38;8.71;0.05;0.36;-0.43;85.40;15.89;58.94
1775;-3.36;0.10;8.74;0.05;0.37;-0.45;86.52;11.69;62.37
1783;-3.09;-0.12;8.95;0.05;0.37;-0.45;95.76;5.46;63.63
1792;-2.92;-0.37;9.10;0.05;0.37;-0.45;109.55;-1.12;63.77
1801;-3.00;-0.62;9.21;0.06;0.39;-0.45;127.54;-7.56;64.68
1810;-2.99;-0.62;9.25;0.06;0.39;-0.45;144.13;-14.70;64.82
1818;-2.89;-0.64;9.14;0.06;0.39;-0.45;157.78;-20.93;64.26
1827;-2.54;-0.53;8.94;0.04;0.41;-0.47;164.99;-24.57;63.21
1836;-2.43;-0.24;8.83;0.04;0.41;-0.47;164.71;-23.52;61.81
1845;-2.09;-0.11;8.50;0.04;0.41;-0.47;155.19;-20.86;59.01
1853;-0.04;-0.71;8.38;0.04;0.46;-0.45;143.71;-18.48;54.53
1862;-1.93;-1.54;8.48;0.04;0.46;-0.45;135.17;-18.55;53.83
1871;-2.12;-2.22;8.84;0.04;0.46;-0.45;137.97;-21.77;56.21
1880;-2.11;-2.57;9.22;0.03;0.48;-0.47;152.04;-27.65;59.01
1889;-3.68;-2.83;9.22;0.03;0.48;-0.47;171.15;-34.44;61.25
1897;-2.02;-2.59;9.16;0.03;0.48;-0.47;185.01;-38.92;60.97
1906;-1.83;-2.53;8.74;0.03;0.52;-0.46;187.81;-43.40;59.15
1915;-1.87;-2.54;8.40;0.03;0.52;-0.46;176.19;-41.16;56.49
1924;-1.64;-3.02;8.19;0.03;0.52;-0.46;160.51;-38.50;53.41
1932;-1.49;-3.69;8.30;0.02;0.56;-0.47;151.76;-36.26;51.66
1941;-1.36;-4.02;8.38;0.02;0.56;-0.47;153.58;-34.65;49.98
1950;-1.48;-4.21;8.23;0.02;0.56;-0.47;158.27;-36.19;46.34
1959;-1.41;-4.77;8.15;0.02;0.59;-0.46;158.76;-37.31;42.42
1967;-1.38;-4.92;8.08;0.02;0.59;-0.46;159.32;-38.43;39.06
1976;-1.64;-5.28;8.28;0.02;0.59;-0.46;158.13;-38.36;35.98
1985;-1.59;-5.64;8.38;-0.00;0.62;-0.45;156.80;-36.96;35.00
1994;-1.98;-5.62;8.23;-0.00;0.62;-0.45;160.79;-38.64;35.84
2002;-2.31;-6.07;8.17;-0.00;0.62;-0.45;164.99;-41.79;37.10
2011;-2.33;-6.08;7.99;-0.01;0.65;-0.44;168.70;-47.04;38.78
2020;-2.08;-6.17;7.49;-0.01;0.65;-0.44;170.31;-54.11;38.64
2029;-1.96;-6.11;7.22;-0.01;0.65;-0.43;166.25;-54.88;35.84
2037;-1.79;-6.55;7.26;-0.01;0.68;-0.43;157.08;-52.01;34.79
2046;-1.64;-6.56;7.07;-0.01;0.68;-0.43;154.28;-49.28;32.20
2055;-1.58;-6.96;7.01;-0.02;0.71;-0.41;151.13;-41.65;27.30
2064;-1.74;-7.36;7.09;-0.02;0.71;-0.41;145.81;-33.53;25.90
2073;-2.07;-7.64;7.14;-0.02;0.71;-0.41;147.98;-25.41;27.16
2081;-1.96;-7.85;6.95;-0.02;0.74;-0.39;156.80;-22.68;26.60
2090;-2.24;-7.67;6.61;-0.02;0.74;-0.39;165.90;-24.01;21.91
2099;-2.59;-7.87;5.99;-0.02;0.74;-0.39;174.23;-30.10;20.65
2108;-2.53;-7.89;5.52;-0.02;0.78;-0.39;184.38;-36.82;19.18
2116;-2.44;-8.00;5.05;-0.02;0.78;-0.39;190.96;-44.31;13.86
2125;-2.25;-7.88;4.11;-0.02;0.78;-0.39;184.17;-45.71;11.97
2134;-2.24;-7.85;3.75;-0.03;0.81;-0.36;167.30;-44.38;12.81
2143;-2.04;-7.84;3.46;-0.03;0.81;-0.36;127.40;-37.52;13.86
2152;-1.90;-8.24;3.47;-0.03;0.81;-0.36;120.47;-31.78;15.12
2160;-1.97;-8.48;4.03;-0.02;0.83;-0.34;109.41;-32.27;14.56
2169;-2.09;-9.05;4.44;-0.02;0.83;-0.34;113.47;-33.32;13.09
2178;-1.98;-9.20;4.85;-0.02;0.83;-0.34;122.01;-29.19;13.72
2187;-1.66;-8.93;4.96;-0.03;0.85;-0.31;134.47;-27.37;10.92
2195;-1.66;-8.74;4.72;-0.03;0.85;-0.31;143.15;-19.81;7.63
2204;-1.36;-8.63;3.92;-0.03;0.85;-0.31;144.62;-11.76;0.21
2213;-1.26;-8.49;2.97;-0.03;0.86;-0.30;134.33;-7.21;-7.42
2222;-1.56;-8.65;2.48;-0.03;0.86;-0.30;110.95;-7.63;-12.88
2231;-1.72;-9.15;2.55;-0.03;0.86;-0.30;91.14;-11.97;-13.65
2239;-2.02;-9.56;3.07;-0.04;0.87;-0.27;79.52;-13.86;-10.01
2248;-1.76;-9.81;3.60;-0.04;0.87;-0.27;79.59;-10.50;-8.54
2257;-1.84;-9.67;3.72;-0.04;0.87;-0.27;85.89;-8.68;-10.71
2266;-1.72;-9.51;3.54;-0.04;0.90;-0.27;92.75;-4.62;-12.53
2274;-1.75;-9.46;3.43;-0.04;0.90;-0.27;98.28;0.84;-11.20
2283;-1.69;-9.22;3.04;-0.04;0.90;-0.27;104.37;4.76;-10.85
2292;-1.73;-9.17;2.27;-0.04;0.89;-0.26;108.43;5.60;-13.02
2301;-1.72;-9.08;1.48;-0.04;0.89;-0.26;106.40;4.55;-17.22
2310;-2.02;-9.10;1.21;-0.04;0.89;-0.26;95.62;1.19;-22.54
2318;-2.10;-9.43;1.05;-0.04;0.91;-0.23;80.43;-4.27;-25.48
2327;-2.20;-9.65;1.11;-0.04;0.91;-0.23;69.65;-6.93;-23.87
2336;-2.38;-10.10;1.43;-0.04;0.91;-0.23;61.11;-6.37;-18.83
2345;-2.25;-10.11;1.56;-0.05;0.92;-0.23;56.91;-2.73;-10.15
2354;-1.90;-9.91;1.28;-0.05;0.92;-0.23;51.80;2.80;-5.60
2362;-1.91;-10.16;1.67;-0.05;0.93;-0.19;47.32;5.88;-4.97
2371;-1.84;-10.24;1.45;-0.05;0.93;-0.19;45.29;10.71;-2.45
2380;-1.90;-10.31;1.51;-0.05;0.93;-0.19;42.70;18.34;1.19
2389;-1.77;-10.20;1.51;-0.05;0.92;-0.20;42.21;21.28;1.61
2397;-1.83;-10.24;1.58;-0.05;0.92;-0.20;49.14;17.99;-2.52
2406;-1.99;-10.60;1.23;-0.05;0.92;-0.20;62.72;12.04;-6.51
2415;-1.91;-10.65;0.56;-0.04;0.93;-0.20;73.64;5.74;-8.33
2424;-1.90;-10.55;0.48;-0.04;0.93;-0.20;74.69;-0.42;-9.87
2432;-2.01;-10.57;0.42;-0.04;0.93;-0.20;71.12;-2.31;-8.47
2441;-2.08;-10.67;0.45;-0.04;0.94;-0.17;63.35;0.63;-4.34
2450;-1.87;-10.86;0.24;-0.04;0.94;-0.17;52.22;7.77;2.38
2459;-1.92;-10.99;0.27;-0.04;0.94;-0.17;39.55;14.14;8.26
2467;-2.23;-11.37;0.34;-0.05;0.94;-0.16;32.69;19.88;15.33
2476;-1.93;-11.46;0.14;-0.05;0.94;-0.16;27.37;25.34;22.75
2485;-1.77;-11.39;0.05;-0.05;0.94;-0.16;24.08;25.83;27.51
2494;-1.63;-11.36;0.11;-0.05;0.94;-0.15;25.76;21.91;29.82
2502;-1.47;-11.28;0.07;-0.05;0.94;-0.15;28.70;16.80;30.24
2511;-1.28;-11.33;0.06;-0.05;0.94;-0.15;28.98;11.48;30.59
2520;-1.00;-11.21;-0.11;-0.04;0.95;-0.16;28.70;7.07;31.78
2529;-0.85;-10.95;-0.34;-0.04;0.95;-0.16;26.11;3.57;33.32
2537;-0.59;-10.90;-0.56;-0.04;0.95;-0.16;21.98;1.19;33.46
2546;-0.88;-10.72;-0.27;-0.02;0.95;-0.15;16.03;1.33;33.25
2555;-0.85;-10.28;-0.34;-0.02;0.95;-0.15;10.29;6.02;38.36
2564;-0.60;-9.81;-0.60;-0.02;0.95;-0.15;3.99;14.14;44.38
2573;-0.63;-9.17;-0.80;-0.02;0.94;-0.15;-4.69;17.22;47.60
2581;-0.57;-8.60;-0.85;-0.02;0.94;-0.15;-11.20;16.66;46.97
2590;-0.62;-8.44;-0.78;-0.02;0.94;-0.15;-13.51;14.21;43.19
2599;-0.60;-8.38;-0.75;-0.02;0.93;-0.15;-10.01;10.22;37.59
2608;-0.60;-8.13;-0.88;-0.02;0.93;-0.15;-4.13;6.37;29.75
2616;-0.71;-7.95;-0.77;-0.02;0.93;-0.15;-0.28;4.90;21.91
2625;-0.85;-8.02;-0.90;-0.01;0.94;-0.15;2.17;4.13;13.23
2634;-0.84;-8.11;-0.77;-0.01;0.94;-0.15;2.80;4.34;6.58
2643;-1.28;-8.19;-0.71;-0.01;0.94;-0.15;0.63;6.30;1.61
2651;-1.23;-8.36;-0.65;-0.01;0.94;-0.15;-3.50;8.47;-2.87
2660;-1.49;-8.72;-0.54;-0.01;0.94;-0.15;-6.37;10.36;-4.97
2669;-1.68;-8.99;-0.38;-0.01;0.94;-0.15;-6.58;11.48;-6.02
2678;-1.82;-9.01;-0.29;-0.00;0.93;-0.15;-4.27;11.69;-5.60
2686;-2.08;-9.17;-0.24;-0.00;0.93;-0.15;-0.56;10.15;-4.62
2695;-2.07;-9.18;-0.08;-0.00;0.93;-0.15;2.17;8.61;-4.13
2704;-2.12;-9.33;-0.18;-0.01;0.94;-0.14;3.43;8.19;-4.62
2713;-2.02;-9.45;-0.22;-0.01;0.94;-0.14;3.29;8.47;-4.76
2722;-1.99;-9.54;-0.19;-0.01;0.94;-0.15;2.17;9.59;-4.20
2730;-2.17;-9.65;-0.19;-0.01;0.94;-0.15;1.33;9.45;-3.71
2739;-2.12;-9.73;-0.27;-0.01;0.94;-0.15;1.89;8.68;-3.36
2748;-2.10;-9.71;-0.45;0.01;0.93;-0.15;1.47;9.03;-3.43
2757;-2.07;-9.78;-0.54;0.01;0.93;-0.15;-0.28;8.05;-3.36
2765;-1.95;-9.85;-0.38;0.01;0.93;-0.15;-3.01;7.84;-2.87
2774;-1.96;-9.84;-0.53;-0.00;0.94;-0.16;-5.46;7.28;-1.54
2783;-1.88;-9.81;-0.27;-0.00;0.94;-0.16;-8.68;6.65;-1.26
2792;-1.74;-9.83;-0.17;-0.00;0.94;-0.16;-8.33;5.11;-2.24
2800;-1.50;-9.76;0.00;-0.01;0.94;-0.15;-3.78;3.36;-4.69
2809;-1.57;-9.87;0.11;-0.01;0.94;-0.15;2.03;1.68;-6.72
2818;-1.51;-9.91;0.06;-0.01;0.94;-0.15;6.09;2.03;-8.82
2827;-1.55;-9.93;-0.04;-0.01;0.95;-0.14;6.37;3.99;-9.31
2835;-1.56;-10.13;-0.28;-0.01;0.95;-0.14;3.85;5.11;-8.75
2844;-1.63;-10.12;-0.29;-0.01;0.95;-0.14;-17.71;5.60;-6.72
