Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
464;-4.21;-0.62;8.75;-0.09;0.33;-0.46;2.24;1.26;1.26
472;-4.24;-0.65;8.76;-0.08;0.34;-0.46;2.59;0.56;1.19
481;-4.16;-0.70;8.87;-0.08;0.34;-0.46;1.54;0.49;1.47
490;-4.00;-0.62;8.73;-0.08;0.34;-0.47;0.07;0.63;1.75
499;-4.11;-0.60;8.79;-0.08;0.34;-0.47;-1.54;1.26;0.28
507;-4.12;-0.54;8.58;-0.08;0.34;-0.47;-1.89;2.52;-0.77
516;-4.12;-0.67;8.76;-0.08;0.35;-0.46;-1.68;3.92;-1.96
525;-4.22;-0.65;8.59;-0.08;0.35;-0.46;-2.03;5.18;-1.47
534;-4.13;-0.57;8.63;-0.08;0.35;-0.46;-1.19;5.46;-0.91
543;-4.13;-0.55;8.43;-0.09;0.34;-0.46;-1.89;4.69;-0.70
551;-4.04;-0.45;8.56;-0.09;0.34;-0.46;-3.15;3.64;-0.28
560;-4.01;-0.34;8.45;-0.09;0.34;-0.46;-4.20;3.08;-0.21
569;-3.93;-0.19;8.61;-0.08;0.34;-0.47;-6.02;2.52;-0.70
578;-4.02;-0.24;8.46;-0.08;0.34;-0.47;-6.44;2.59;-2.10
587;-3.62;-0.03;8.54;-0.08;0.34;-0.47;-7.14;1.68;-4.27
595;-4.02;-0.02;8.48;-0.08;0.33;-0.46;-8.82;4.90;-4.13
604;-3.98;-0.01;8.68;-0.08;0.33;-0.46;-10.85;3.22;-6.09
613;-3.75;0.08;8.56;-0.08;0.33;-0.46;-12.46;3.99;-7.63
622;-3.84;-0.04;8.61;-0.08;0.33;-0.46;-13.02;3.22;-8.96
631;-3.71;-0.03;8.66;-0.08;0.33;-0.46;-10.50;1.54;-8.54
639;-3.70;-0.06;8.74;-0.08;0.33;-0.46;-7.07;-0.21;-7.77
648;-3.60;-0.08;8.74;-0.09;0.33;-0.47;-3.57;-2.24;-5.53
657;-3.60;-0.15;8.75;-0.09;0.33;-0.47;-2.03;-3.64;-4.48
666;-3.45;-0.14;8.67;-0.09;0.33;-0.47;-2.59;-4.90;-3.57
675;-3.47;-0.01;8.69;-0.07;0.34;-0.47;-2.94;-7.98;-6.02
683;-3.41;-0.02;8.96;-0.07;0.34;-0.47;-4.41;-7.98;-4.62
692;-3.55;-0.04;9.07;-0.07;0.34;-0.47;-5.53;-8.96;-5.95
701;-3.35;-0.09;9.10;-0.08;0.34;-0.47;-4.83;-7.28;-7.35
710;-3.70;-0.14;9.07;-0.08;0.34;-0.47;-5.18;-6.37;-8.96
719;-3.47;-0.20;8.81;-0.08;0.34;-0.47;-5.32;-6.86;-9.80
727;-3.45;-0.43;8.86;-0.08;0.33;-0.46;-4.13;-8.82;-8.75
736;-3.55;-0.51;8.84;-0.08;0.33;-0.46;-2.31;-10.78;-5.60
745;-3.47;-0.64;8.93;-0.08;0.33;-0.46;1.40;-13.23;-1.47
754;-3.57;-0.64;8.85;-0.09;0.33;-0.47;7.14;-15.54;1.89
763;-3.49;-0.65;8.93;-0.09;0.33;-0.47;10.92;-17.29;3.22
771;-3.55;-0.65;8.85;-0.09;0.34;-0.45;13.44;-16.94;5.25
780;-3.49;-0.60;8.69;-0.09;0.34;-0.45;11.69;-16.10;4.76
789;-3.63;-0.31;8.71;-0.09;0.34;-0.45;8.05;-14.56;3.57
798;-3.36;-0.59;9.10;-0.09;0.34;-0.46;4.06;-14.21;1.68
806;-3.37;-0.17;9.23;-0.09;0.34;-0.46;1.40;-13.93;-4.83
815;-3.18;-0.20;9.72;-0.09;0.34;-0.46;1.47;-12.04;-8.82
824;-3.09;0.04;9.99;-0.09;0.34;-0.46;4.83;-10.29;-11.62
833;-2.56;0.29;9.89;-0.09;0.34;-0.46;12.67;-9.94;-9.59
842;-1.65;0.94;10.02;-0.09;0.34;-0.46;26.67;-9.24;-9.66
850;-0.69;1.39;10.14;-0.10;0.34;-0.48;48.86;-8.54;-7.77
859;0.83;2.84;10.37;-0.10;0.34;-0.48;63.42;-3.50;-9.45
868;2.96;4.34;10.48;-0.10;0.34;-0.48;58.66;13.65;-25.83
877;4.34;6.45;9.99;-0.10;0.35;-0.47;41.09;44.94;-60.69
886;5.08;7.54;8.65;-0.10;0.35;-0.47;-5.74;77.98;-110.95
894;4.30;8.42;5.23;-0.10;0.35;-0.47;-52.64;102.48;-165.62
903;1.46;8.54;2.01;-0.06;0.34;-0.46;-88.76;105.77;-216.51
912;-2.32;7.69;-0.89;-0.06;0.34;-0.46;-113.54;63.00;-243.81
921;-6.54;6.00;-3.48;-0.06;0.34;-0.46;-114.17;-11.48;-263.06
930;-11.54;3.95;-4.24;-0.06;0.32;-0.46;-111.44;-112.07;-264.25
939;-16.95;0.70;-2.07;-0.06;0.32;-0.46;-95.97;-193.27;-241.99
947;-20.11;-2.33;2.35;-0.06;0.32;-0.46;-70.63;-253.82;-216.09
956;-23.53;-6.82;7.12;-0.08;0.31;-0.45;-43.05;-303.94;-190.40
965;-26.09;-12.53;12.53;-0.08;0.31;-0.45;-35.07;-290.92;-166.53
974;-24.04;-19.45;18.48;-0.08;0.31;-0.45;-33.74;-266.56;-135.52
983;-16.91;-21.86;22.26;-0.13;0.31;-0.45;-18.55;-165.20;-52.43
992;-11.72;-19.50;22.07;-0.13;0.31;-0.45;24.29;-46.13;47.67
1000;-11.78;-10.50;16.21;-0.13;0.31;-0.45;84.42;60.69;157.22
1009;-13.43;0.91;10.90;-0.15;0.31;-0.43;143.01;103.32;235.06
1018;-12.41;10.16;5.06;-0.15;0.31;-0.43;179.97;95.55;235.55
1027;-9.85;16.36;2.68;-0.15;0.31;-0.43;163.87;76.51;181.93
1036;-6.62;18.99;1.08;-0.14;0.34;-0.46;94.15;54.18;113.33
1044;-4.49;17.57;-0.01;-0.14;0.34;-0.46;13.16;39.48;47.25
1053;-4.08;14.22;-0.50;-0.14;0.34;-0.46;-30.87;21.56;10.29
1062;-4.95;10.22;0.06;-0.14;0.36;-0.45;-20.02;-2.94;-8.33
1071;-6.30;6.05;2.29;-0.14;0.36;-0.45;0.63;-27.86;-20.65
1079;-6.55;2.82;4.37;-0.13;0.36;-0.46;6.72;-44.45;-17.29
1088;-7.18;1.03;6.58;-0.13;0.36;-0.46;-0.91;-40.74;-5.88
1097;-7.11;0.85;8.28;-0.13;0.36;-0.46;-12.60;-24.78;5.53
1106;-6.91;1.88;9.22;-0.14;0.35;-0.45;-16.38;-4.48;12.88
1115;-6.78;2.70;8.73;-0.14;0.35;-0.45;-11.13;13.86;18.20
1123;-6.47;2.91;7.66;-0.14;0.35;-0.45;-0.56;21.21;16.73
1132;-5.86;2.58;6.60;-0.15;0.35;-0.47;5.60;20.44;13.02
1141;-5.50;1.68;6.15;-0.15;0.35;-0.47;6.72;13.79;8.82
1150;-4.96;0.79;5.91;-0.15;0.35;-0.47;6.65;2.24;6.65
1159;-4.95;0.00;6.13;-0.14;0.35;-0.45;6.86;-8.12;7.56
1167;-4.74;-0.57;7.13;-0.14;0.35;-0.45;7.49;-16.38;7.14
1176;-4.69;-0.61;8.11;-0.14;0.35;-0.45;3.78;-19.39;6.65
1185;-4.69;-0.31;8.99;-0.14;0.36;-0.46;-4.48;-17.08;5.39
1194;-4.43;0.02;9.55;-0.14;0.36;-0.46;-9.80;-11.48;3.92
1203;-4.51;0.53;9.71;-0.14;0.36;-0.46;-11.20;-5.67;2.17
1211;-4.79;0.74;9.70;-0.15;0.35;-0.45;-11.06;-2.17;1.47
1220;-5.08;1.10;9.69;-0.15;0.35;-0.45;-8.33;-0.42;0.56
1229;-5.23;1.28;9.45;-0.15;0.35;-0.45;-5.53;0.07;-1.12
1238;-5.62;1.24;9.17;-0.15;0.35;-0.47;-4.62;0.70;-2.52
1247;-5.82;1.06;8.76;-0.15;0.35;-0.47;-5.60;0.91;-4.20
1255;-6.23;0.69;8.40;-0.15;0.35;-0.47;-4.83;0.84;-3.92
1264;-6.43;0.45;8.23;-0.14;0.35;-0.44;-3.99;1.68;-1.47
1273;-6.57;0.41;8.08;-0.14;0.35;-0.44;-3.78;4.55;0.42
1282;-6.58;0.57;8.32;-0.14;0.35;-0.44;-4.69;7.56;1.54
1291;-6.74;0.62;8.03;-0.14;0.35;-0.46;-6.09;9.94;1.47
1299;-6.72;0.80;7.88;-0.14;0.35;-0.46;-6.86;10.78;1.96
1308;-6.60;0.74;7.56;-0.14;0.35;-0.46;-3.22;10.15;2.24
1317;-6.69;0.56;7.22;-0.14;0.35;-0.45;0.70;8.19;2.17
1326;-6.65;0.02;7.12;-0.14;0.35;-0.45;1.47;5.60;2.87
1334;-6.55;0.01;7.01;-0.14;0.35;-0.45;2.38;3.08;4.27
1343;-6.61;-0.04;7.21;-0.14;0.36;-0.46;2.24;2.10;4.83
1352;-6.53;0.00;7.31;-0.14;0.36;-0.46;-1.75;2.38;4.62
1361;-6.47;0.04;7.34;-0.14;0.36;-0.46;-4.13;3.64;5.60
1369;-6.27;0.27;7.49;-0.13;0.35;-0.46;-4.41;5.74;6.72
1378;-6.00;0.29;7.49;-0.13;0.35;-0.46;-1.82;5.88;8.26
1387;-5.89;0.45;7.52;-0.14;0.35;-0.46;2.24;5.60;10.15
1396;-6.04;0.74;7.47;-0.14;0.35;-0.46;5.25;4.55;10.64
1405;-5.99;0.69;7.57;-0.14;0.35;-0.46;5.53;0.42;8.40
1413;-5.82;0.55;7.71;-0.14;0.35;-0.46;3.99;-1.75;6.44
1422;-5.83;0.55;7.84;-0.14;0.35;-0.46;2.52;-2.80;5.39
1431;-5.84;0.42;8.20;-0.14;0.35;-0.46;0.98;-1.61;5.74
1440;-5.89;0.34;8.11;-0.14;0.35;-0.46;0.42;-0.21;5.88
1448;-5.65;0.56;8.31;-0.14;0.35;-0.46;2.03;3.08;8.82
1457;-5.60;0.81;8.05;-0.14;0.35;-0.46;8.40;4.83;11.13
1466;-5.55;0.97;7.82;-0.15;0.35;-0.46;12.25;5.39;11.83
1475;-5.67;0.88;7.72;-0.15;0.35;-0.46;13.16;5.39;10.92
1484;-5.81;0.70;7.72;-0.15;0.35;-0.46;11.13;4.13;9.87
1492;-5.84;0.26;7.72;-0.14;0.35;-0.45;9.24;3.92;9.38
1501;-6.14;-0.08;7.75;-0.14;0.35;-0.45;7.77;3.01;9.73
1510;-6.29;-0.49;7.92;-0.14;0.35;-0.45;4.76;3.43;10.36
1519;-6.46;-0.80;8.03;-0.13;0.36;-0.47;0.84;5.39;12.81
1527;-6.50;-0.62;8.01;-0.13;0.36;-0.47;-0.28;8.61;18.90
1536;-6.62;-0.45;7.85;-0.13;0.36;-0.47;4.76;10.50;24.78
1545;-6.64;-0.29;7.83;-0.14;0.36;-0.46;9.59;10.57;29.12
1554;-6.60;-0.27;7.84;-0.14;0.36;-0.46;11.69;9.87;31.78
1563;-6.66;-0.20;7.85;-0.14;0.36;-0.46;11.34;10.01;35.35
1572;-6.63;-0.08;7.91;-0.12;0.35;-0.46;13.44;10.01;38.64
1580;-6.59;-0.04;7.95;-0.12;0.35;-0.46;18.76;10.92;40.32
1589;-6.60;-0.04;7.81;-0.12;0.35;-0.46;22.75;11.90;42.63
1598;-6.75;0.17;7.80;-0.12;0.36;-0.47;26.11;13.30;44.52
1607;-6.65;0.29;7.85;-0.12;0.36;-0.47;25.06;16.87;42.42
1615;-6.59;0.41;7.88;-0.12;0.36;-0.47;20.44;20.30;37.45
1624;-6.65;0.38;7.62;-0.12;0.37;-0.47;9.52;24.01;28.14
1633;-6.70;0.39;7.49;-0.12;0.37;-0.47;-6.72;27.37;18.41
1642;-6.78;0.14;7.41;-0.12;0.37;-0.47;-27.51;30.31;9.94
1651;-6.58;0.28;7.27;-0.12;0.37;-0.46;-40.74;31.43;3.99
1659;-6.40;0.13;7.19;-0.12;0.37;-0.46;-48.02;33.11;1.05
1668;-6.33;0.11;7.09;-0.12;0.37;-0.46;-48.79;33.88;1.19
1677;-6.32;0.11;7.03;-0.11;0.36;-0.46;-42.84;31.78;4.13
1686;-6.09;0.14;7.08;-0.11;0.36;-0.46;-34.86;29.47;7.84
1694;-5.79;0.06;7.28;-0.11;0.35;-0.46;-24.57;28.07;13.93
1703;-5.84;0.14;7.37;-0.10;0.35;-0.46;-16.59;24.99;19.53
1712;-5.77;0.36;7.46;-0.10;0.35;-0.46;-9.66;22.40;24.29
1721;-5.70;0.39;7.71;-0.10;0.35;-0.47;-5.60;19.53;28.56
1729;-5.68;0.65;7.88;-0.10;0.35;-0.47;-0.28;17.71;29.26
1738;-5.48;0.75;8.02;-0.10;0.35;-0.47;6.30;17.57;26.95
1747;-5.35;0.60;8.10;-0.10;0.36;-0.47;12.11;20.44;23.38
1756;-5.05;0.42;7.85;-0.10;0.36;-0.47;11.48;25.62;20.58
1765;-5.08;0.31;7.43;-0.10;0.36;-0.47;4.69;30.66;20.44
1773;-5.17;0.34;7.11;-0.10;0.35;-0.46;-4.48;31.92;20.86
1782;-5.00;0.34;6.91;-0.10;0.35;-0.46;-15.19;31.01;20.65
1791;-5.08;0.45;6.91;-0.10;0.35;-0.46;-22.68;29.19;19.46
1800;-5.39;0.81;7.05;-0.09;0.35;-0.47;-25.83;25.13;16.31
1808;-5.58;0.75;7.42;-0.09;0.35;-0.47;-27.09;18.83;9.66
1817;-5.59;0.34;7.65;-0.09;0.35;-0.47;-27.79;13.65;3.22
1826;-5.22;0.37;7.74;-0.10;0.35;-0.46;-26.60;11.13;3.64
1835;-5.28;0.22;8.07;-0.10;0.35;-0.46;-19.32;10.22;10.50
1843;-5.36;0.60;8.08;-0.10;0.35;-0.46;-14.28;9.73;13.79
1852;-5.23;0.75;8.20;-0.09;0.34;-0.46;-5.88;7.56;14.14
1861;-5.16;0.80;7.96;-0.09;0.34;-0.46;-0.77;7.14;12.32
1870;-5.22;0.70;7.99;-0.09;0.34;-0.46;-0.98;6.72;10.01
1878;-5.08;0.56;7.70;-0.09;0.35;-0.45;-5.25;6.58;9.31
1887;-4.87;0.48;7.52;-0.09;0.35;-0.45;-14.49;6.51;10.29
1896;-4.94;0.70;7.61;-0.09;0.35;-0.45;-21.77;5.60;9.73
1905;-4.97;0.77;7.83;-0.09;0.35;-0.47;-27.37;4.13;7.07
1914;-4.96;0.59;8.03;-0.09;0.35;-0.47;-28.35;2.03;6.30
1922;-5.01;0.55;8.21;-0.09;0.35;-0.47;-23.52;0.56;8.54
1931;-5.16;0.30;8.41;-0.09;0.35;-0.46;-14.56;-1.19;13.37
1940;-5.26;0.44;8.40;-0.09;0.35;-0.46;-5.67;-3.78;20.65
1949;-5.10;0.56;8.34;-0.09;0.35;-0.46;4.41;-6.93;23.59
1957;-4.70;0.56;8.15;-0.09;0.33;-0.47;14.77;-8.33;23.03
1966;-4.58;0.45;7.93;-0.09;0.33;-0.47;19.18;-7.07;21.49
1975;-4.45;0.25;8.00;-0.09;0.33;-0.47;17.22;-4.48;18.83
1984;-4.62;0.27;7.95;-0.09;0.34;-0.46;11.20;-1.19;15.05
1993;-4.62;0.02;7.89;-0.09;0.34;-0.46;2.87;2.59;11.20
2001;-4.55;-0.04;7.92;-0.09;0.34;-0.46;-2.52;6.37;8.89
2010;-4.77;-0.11;7.87;-0.09;0.35;-0.47;-5.18;9.03;7.21
2019;-4.91;-0.21;8.00;-0.09;0.35;-0.47;-5.95;8.54;4.97
2028;-4.80;-0.11;8.05;-0.09;0.35;-0.45;-2.31;5.32;4.34
2036;-4.80;-0.39;8.18;-0.10;0.34;-0.45;-0.14;4.20;4.27
2045;-4.95;-0.47;8.20;-0.10;0.34;-0.45;0.63;2.80;5.53
2054;-4.96;-0.39;8.25;-0.09;0.33;-0.46;1.26;0.56;6.51
2063;-5.07;-0.29;8.17;-0.09;0.33;-0.46;2.66;-1.05;5.67
2071;-5.21;-0.33;8.06;-0.09;0.33;-0.46;3.22;-1.54;4.48
2080;-4.95;-0.43;8.07;-0.09;0.34;-0.47;2.59;0.70;3.01
2089;-4.97;-0.44;8.15;-0.09;0.34;-0.47;-17.57;3.99;2.24
2098;-4.83;-0.62;8.18;-0.09;0.34;-0.47;-1.96;7.49;2.59
2106;-4.79;-0.71;8.26;-0.09;0.33;-0.46;-3.85;10.22;3.08
2115;-4.72;-0.65;8.38;-0.09;0.33;-0.46;-6.23;11.90;3.29
2124;-4.85;-0.57;8.27;-0.09;0.33;-0.46;-8.26;11.06;2.38
2133;-4.77;-0.56;8.13;-0.09;0.34;-0.48;-9.80;8.54;4.06
2142;-4.68;-0.56;7.98;-0.09;0.34;-0.48;-11.55;5.25;6.72
2151;-4.83;-0.58;8.03;-0.09;0.34;-0.48;-10.92;0.63;9.31
2159;-4.78;-0.69;8.06;-0.09;0.33;-0.46;-6.23;-5.11;13.72
2168;-4.83;-0.70;8.35;-0.09;0.33;-0.46;0.28;-9.80;17.50
2177;-4.64;-0.63;8.46;-0.09;0.33;-0.46;5.95;-13.65;20.93
2186;-4.60;-0.49;8.61;-0.08;0.33;-0.46;8.61;-13.16;22.96
2195;-4.57;-0.26;8.64;-0.08;0.33;-0.46;8.05;-11.62;23.10
2203;-4.49;-0.16;8.79;-0.08;0.33;-0.46;7.07;-10.57;21.49
2212;-4.52;-0.07;8.82;-0.08;0.33;-0.46;4.27;-8.40;19.04
2221;-4.41;-0.18;8.76;-0.08;0.33;-0.46;0.14;-7.00;16.87
2229;-4.39;-0.12;8.84;-0.08;0.33;-0.46;-2.24;-5.32;15.61
2238;-4.38;-0.06;8.79;-0.10;0.33;-0.46;-4.90;-3.99;14.00
2247;-4.32;-0.14;8.77;-0.10;0.33;-0.46;-6.58;-1.40;14.56
2256;-4.33;-0.20;8.79;-0.10;0.33;-0.46;-8.19;1.68;14.98
2265;-4.38;-0.21;8.81;-0.10;0.34;-0.47;-9.24;3.78;14.70
2273;-4.40;-0.14;8.79;-0.10;0.34;-0.47;-8.68;4.55;14.35
2282;-4.41;-0.18;8.64;-0.10;0.34;-0.47;-6.02;2.52;14.49
2291;-4.29;-0.16;8.59;-0.09;0.33;-0.47;-3.01;1.26;14.56
2300;-4.33;-0.04;8.31;-0.09;0.33;-0.47;-1.40;-1.96;15.05
2309;-4.36;0.04;8.26;-0.09;0.33;-0.47;1.54;-4.41;14.98
2317;-4.31;-0.01;8.13;-0.10;0.33;-0.47;3.15;-4.69;15.47
2326;-4.13;0.01;8.43;-0.10;0.33;-0.47;3.22;-4.62;14.56
2335;-4.25;0.13;8.48;-0.10;0.33;-0.47;0.35;-3.36;12.67
2344;-4.29;0.11;8.67;-0.09;0.33;-0.48;-6.02;-0.91;10.50
2353;-4.37;-0.02;8.73;-0.09;0.33;-0.48;-10.15;1.47;9.38
2361;-4.36;-0.04;8.98;-0.10;0.33;-0.47;-12.11;4.06;9.52
2370;-4.51;0.02;8.92;-0.10;0.33;-0.47;-12.32;7.56;10.64
2379;-4.54;0.17;8.98;-0.10;0.33;-0.47;-10.64;8.61;10.85
2387;-4.59;0.24;8.89;-0.10;0.35;-0.46;-5.74;8.89;10.92
2396;-4.52;0.37;8.66;-0.10;0.35;-0.46;-2.52;7.91;11.06
2405;-4.39;0.35;8.37;-0.10;0.35;-0.46;-1.40;6.23;10.85
2414;-4.39;0.34;8.53;-0.09;0.33;-0.46;-3.92;4.20;8.68
2423;-4.29;0.42;8.62;-0.09;0.33;-0.46;-6.44;2.66;5.95
2431;-4.26;0.58;8.97;-0.09;0.33;-0.46;-8.47;3.01;3.57
2440;-4.54;0.62;8.92;-0.09;0.32;-0.46;-8.47;3.43;1.19
2449;-4.41;0.59;9.03;-0.09;0.32;-0.46;-7.21;3.36;-0.70
2458;-4.45;0.60;9.04;-0.09;0.32;-0.46;-5.25;5.18;-0.70
2467;-4.46;0.68;9.13;-0.09;0.32;-0.46;-2.03;7.00;-0.28
2475;-4.39;0.69;9.20;-0.09;0.32;-0.46;1.05;8.26;0.56
2484;-4.28;0.83;9.21;-0.09;0.32;-0.46;1.61;10.22;-0.35
2493;-4.44;0.83;9.11;-0.09;0.31;-0.46;0.56;11.76;-2.87
2502;-4.49;0.66;9.18;-0.09;0.31;-0.46;-4.06;13.02;-4.69
2510;-4.54;0.49;9.04;-0.09;0.31;-0.46;-7.35;14.35;-5.32
2519;-4.43;0.37;8.96;-0.09;0.33;-0.47;-8.05;14.91;-5.53
2528;-4.49;0.30;8.76;-0.09;0.33;-0.47;-4.55;14.70;-5.32
2537;-4.41;0.31;8.51;-0.09;0.33;-0.47;1.82;12.74;-5.18
2546;-4.32;0.14;8.19;-0.07;0.33;-0.48;9.94;8.82;-5.32
2555;-4.40;0.02;8.20;-0.07;0.33;-0.48;17.36;4.48;-5.18
2563;-4.41;-0.11;8.07;-0.07;0.33;-0.48;20.02;-0.28;-4.27
2572;-4.41;-0.14;8.16;-0.07;0.33;-0.46;18.48;-2.87;-3.92
2581;-4.47;-0.31;8.54;-0.07;0.33;-0.46;13.02;-2.24;-4.62
2590;-4.45;-0.42;8.78;-0.07;0.33;-0.46;8.61;-0.42;-4.83
2598;-4.40;-0.62;8.89;-0.07;0.34;-0.46;6.79;2.52;-3.57
2607;-4.20;-0.56;8.76;-0.07;0.34;-0.46;7.63;5.53;-2.31
2616;-4.19;-0.61;8.48;-0.07;0.34;-0.46;9.24;7.84;-2.03
2625;-4.07;-0.58;8.41;-0.07;0.34;-0.47;8.89;7.84;-2.80
2634;-3.91;-0.50;8.25;-0.07;0.34;-0.47;6.58;8.12;-2.87
2642;-3.94;-0.51;8.35;-0.07;0.34;-0.47;4.27;6.58;-2.87
2651;-3.81;-0.52;8.34;-0.07;0.34;-0.46;2.94;5.04;-3.43
2660;-3.75;-0.57;8.31;-0.07;0.34;-0.46;2.52;2.59;-4.27
2669;-3.52;-0.69;8.48;-0.07;0.34;-0.47;2.10;0.91;-3.78
2678;-3.59;-0.75;8.47;-0.08;0.34;-0.47;2.31;0.21;-3.43
2686;-3.44;-0.65;8.66;-0.08;0.34;-0.47;3.01;-1.47;-3.50
2695;-3.47;-0.71;8.66;-0.08;0.34;-0.48;3.64;-1.82;-2.45
2704;-3.40;-0.67;8.82;-0.08;0.34;-0.48;2.52;-0.14;-2.31
2713;-3.40;-0.73;9.04;-0.08;0.34;-0.48;1.75;0.63;-2.03
2721;-3.40;-0.78;9.00;-0.08;0.35;-0.47;1.75;3.29;-0.35
2730;-3.50;-0.69;8.97;-0.08;0.35;-0.47;1.68;4.97;1.61
2739;-3.55;-0.58;8.84;-0.08;0.35;-0.47;3.57;5.53;2.38
2748;-3.62;-0.52;8.76;-0.08;0.35;-0.47;4.62;5.46;2.45
2757;-3.51;-0.52;8.83;-0.08;0.35;-0.47;4.48;6.37;3.92
2765;-3.52;-0.50;8.75;-0.08;0.35;-0.47;3.01;7.21;4.34
2774;-3.64;-0.45;8.69;-0.07;0.34;-0.48;1.75;6.37;3.57
2783;-3.69;-0.35;8.54;-0.07;0.34;-0.48;1.68;4.97;2.80
2792;-3.78;-0.41;8.59;-0.07;0.34;-0.48;0.98;2.80;1.82
2800;-3.77;-0.32;8.60;-0.07;0.34;-0.46;0.42;1.54;2.45
2809;-3.81;-0.27;8.48;-0.07;0.34;-0.46;-0.98;0.49;2.52
