Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
656;-3.63;1.61;8.71;-0.05;0.21;-0.43;-4.62;-0.91;-3.22
665;-3.68;1.49;8.71;-0.05;0.21;-0.43;-5.18;-1.47;-3.36
674;-3.61;1.62;8.71;-0.05;0.21;-0.41;-6.30;-0.70;-3.78
683;-3.62;1.58;8.82;-0.05;0.21;-0.41;-5.95;-0.28;-3.36
691;-3.47;1.50;8.78;-0.05;0.21;-0.41;-3.50;0.70;-2.31
700;-3.50;1.56;8.80;-0.05;0.21;-0.42;-1.05;0.56;-1.61
709;-3.42;1.39;8.74;-0.05;0.21;-0.42;1.12;1.19;-0.14
718;-3.51;1.45;8.81;-0.05;0.21;-0.42;3.92;1.26;0.49
726;-3.65;1.36;8.59;-0.06;0.21;-0.43;4.83;0.63;1.40
735;-3.55;1.47;8.49;-0.06;0.21;-0.43;4.34;-0.14;1.68
744;-3.60;1.41;8.31;-0.06;0.21;-0.43;3.08;-1.61;1.47
753;-3.50;1.46;8.49;-0.04;0.20;-0.42;1.89;-2.80;1.40
762;-3.45;1.64;8.49;-0.04;0.20;-0.42;1.12;-3.15;0.91
770;-3.40;1.64;8.59;-0.04;0.20;-0.42;1.05;-3.22;0.91
779;-3.63;1.56;8.75;-0.05;0.21;-0.42;0.35;-2.94;-1.40
788;-3.17;1.80;8.90;-0.05;0.21;-0.42;0.21;-2.31;-0.21
797;-3.37;1.71;8.87;-0.05;0.20;-0.43;0.98;0.00;0.07
805;-3.35;1.84;8.91;-0.05;0.20;-0.43;2.10;0.00;-1.33
814;-3.42;1.82;8.71;-0.05;0.20;-0.43;3.08;0.21;-1.75
823;-3.31;1.64;8.74;-0.06;0.21;-0.42;2.52;-0.28;-1.68
832;-3.37;1.61;8.74;-0.06;0.21;-0.42;1.12;-0.91;-2.03
840;-3.36;1.62;8.64;-0.06;0.21;-0.42;0.91;-1.75;-2.31
849;-3.33;1.62;8.44;-0.05;0.21;-0.42;0.14;-3.01;-3.15
858;-3.40;1.61;8.56;-0.05;0.21;-0.42;-0.14;-4.27;-3.64
867;-3.43;1.61;8.60;-0.05;0.21;-0.42;0.56;-4.20;-3.85
876;-3.35;1.54;8.64;-0.05;0.21;-0.41;1.05;-3.85;-3.36
884;-3.37;1.55;8.61;-0.05;0.21;-0.41;2.24;-3.78;-2.66
893;-3.51;1.47;8.79;-0.05;0.21;-0.41;5.32;-3.15;-1.82
902;-3.47;1.41;8.61;-0.05;0.22;-0.43;6.37;-2.80;-0.56
911;-3.61;1.37;8.44;-0.05;0.22;-0.43;6.09;-3.29;0.07
920;-3.40;1.41;8.48;-0.05;0.22;-0.43;3.43;-3.15;0.91
929;-3.49;1.44;8.56;-0.06;0.21;-0.42;1.26;-2.94;-0.07
937;-3.65;1.64;8.57;-0.06;0.21;-0.42;-1.68;-3.50;-0.28
946;-3.56;1.59;8.60;-0.06;0.21;-0.42;-3.36;-4.55;-0.91
955;-3.47;1.67;8.59;-0.06;0.21;-0.41;-3.92;-4.69;-1.40
964;-3.55;1.59;8.76;-0.06;0.21;-0.41;-3.57;-4.97;-1.61
972;-3.58;1.64;8.89;-0.06;0.21;-0.41;-2.45;-4.27;-2.17
981;-3.78;1.57;8.87;-0.06;0.21;-0.42;0.14;-2.87;-2.24
990;-3.84;1.53;8.79;-0.06;0.21;-0.42;0.63;-2.24;-2.87
999;-3.79;1.50;8.87;-0.06;0.21;-0.42;0.28;-1.89;-2.94
1008;-3.93;1.44;8.82;-0.05;0.22;-0.43;-1.19;-0.84;-2.94
1016;-3.77;1.39;8.84;-0.05;0.22;-0.43;-2.10;-0.70;-2.94
1025;-3.83;1.44;8.74;-0.05;0.22;-0.43;-1.19;-0.98;-1.75
1034;-3.83;1.45;8.75;-0.06;0.21;-0.42;1.89;-1.12;-0.07
1043;-3.77;1.41;8.69;-0.06;0.21;-0.42;2.94;-1.82;1.40
1051;-3.71;1.56;8.61;-0.06;0.21;-0.42;2.38;-3.08;2.31
1060;-3.72;1.77;8.70;-0.05;0.21;-0.42;2.52;-4.20;2.45
1069;-1.84;1.74;8.80;-0.05;0.21;-0.42;3.92;-4.34;1.75
1078;-3.58;1.77;8.94;-0.05;0.21;-0.42;4.27;-4.27;0.63
1086;-3.69;1.83;8.88;-0.06;0.21;-0.42;3.99;-3.92;-0.07
1095;-3.79;1.74;8.92;-0.06;0.21;-0.42;3.08;-4.41;-1.47
1104;-3.60;1.75;8.89;-0.06;0.21;-0.42;1.54;-4.55;-1.89
1113;-3.76;1.82;9.02;-0.05;0.21;-0.43;-0.14;-4.34;-1.26
1121;-3.73;1.77;9.17;-0.05;0.21;-0.43;0.00;-3.99;-1.75
1130;-3.61;1.82;9.05;-0.06;0.22;-0.42;0.77;-3.15;-2.38
1139;-3.72;1.64;9.05;-0.06;0.22;-0.42;2.80;-2.80;-1.61
1148;-3.71;1.62;8.88;-0.06;0.22;-0.42;5.95;-2.45;-0.07
1157;-3.66;1.72;8.59;-0.06;0.21;-0.42;8.54;-3.43;0.77
1166;-3.58;1.74;8.50;-0.06;0.21;-0.42;8.82;-4.13;0.14
1174;-3.77;1.79;8.59;-0.06;0.21;-0.42;7.21;-5.11;-1.61
1183;-3.83;1.69;8.67;-0.06;0.21;-0.43;2.52;-5.53;-3.50
1192;-3.82;1.71;8.75;-0.06;0.21;-0.43;0.70;-4.97;-4.83
1201;-3.91;1.52;8.77;-0.06;0.21;-0.43;0.00;-4.90;-5.53
1209;-3.91;1.50;8.82;-0.06;0.21;-0.43;-0.35;-4.48;-5.04
1218;-3.90;1.58;8.69;-0.06;0.21;-0.43;0.49;-4.55;-3.85
1227;-3.82;1.61;8.74;-0.06;0.21;-0.43;2.03;-3.71;-2.17
1236;-3.98;1.75;8.59;-0.07;0.23;-0.42;2.94;-3.36;-3.29
1245;-3.99;1.77;8.62;-0.07;0.23;-0.42;3.22;-3.15;-4.20
1254;-4.26;1.68;8.66;-0.07;0.23;-0.42;2.10;-2.38;-5.25
1262;-4.26;1.69;8.62;-0.06;0.22;-0.42;-17.78;-2.38;-6.51
1271;-4.34;1.53;8.59;-0.06;0.22;-0.42;-2.87;-2.45;-6.02
1280;-4.13;1.44;8.71;-0.06;0.22;-0.42;-1.54;-2.87;-5.04
1289;-4.16;1.53;8.54;-0.06;0.22;-0.42;2.66;-3.50;-3.29
1298;-3.97;1.48;8.47;-0.06;0.22;-0.42;5.67;-3.99;-1.61
1306;-3.96;1.66;8.45;-0.06;0.22;-0.42;6.02;-4.55;-1.47
1315;-3.99;1.75;8.38;-0.06;0.21;-0.43;3.57;-4.97;-2.73
1324;-3.98;1.87;8.56;-0.06;0.21;-0.43;0.35;-4.55;-3.50
1333;-4.06;1.87;8.55;-0.06;0.21;-0.43;-1.68;-4.41;-4.90
1342;-4.08;1.69;8.54;-0.05;0.22;-0.41;-2.73;-3.92;-5.74
1351;-4.06;1.57;8.50;-0.05;0.22;-0.41;-3.99;-3.71;-5.25
1359;-4.11;1.55;8.56;-0.05;0.22;-0.41;-1.54;-3.50;-4.55
1368;-3.91;1.55;8.54;-0.06;0.22;-0.43;0.63;-3.57;-3.36
1377;-3.65;1.56;8.33;-0.06;0.22;-0.43;2.45;-3.85;-2.24
1386;-3.67;1.61;8.36;-0.06;0.22;-0.43;3.57;-4.76;-2.03
1394;-3.56;1.50;8.33;-0.06;0.22;-0.44;2.24;-5.81;-1.96
1403;-3.51;1.37;8.25;-0.06;0.22;-0.44;1.54;-6.86;-3.01
1412;-3.52;1.41;8.38;-0.07;0.22;-0.43;1.40;-7.42;-3.08
1421;-3.66;1.36;8.40;-0.07;0.22;-0.43;1.75;-7.07;-3.78
1430;-3.98;1.36;8.37;-0.07;0.22;-0.43;1.33;-6.37;-4.20
1439;-4.01;1.31;8.31;-0.07;0.22;-0.43;-0.07;-5.88;-3.92
1447;-3.96;1.44;8.50;-0.07;0.22;-0.43;-0.84;-6.16;-4.69
1456;-4.03;1.25;8.47;-0.07;0.22;-0.43;-2.24;-7.07;-4.90
1465;-4.09;1.25;8.49;-0.06;0.23;-0.43;-3.43;-7.00;-4.97
1474;-4.05;1.39;8.39;-0.06;0.23;-0.43;-3.29;-7.56;-4.69
1483;-4.09;1.35;8.29;-0.06;0.23;-0.43;-1.40;-8.12;-3.57
1491;-4.16;1.34;8.50;-0.06;0.22;-0.43;1.05;-10.01;-2.87
1500;-4.03;1.51;8.51;-0.06;0.22;-0.43;3.15;-10.08;-1.05
1509;-4.15;1.59;8.66;-0.06;0.22;-0.43;5.88;-9.31;-0.84
1518;-4.09;1.64;8.76;-0.06;0.22;-0.42;6.72;-8.47;-1.19
1526;-4.16;1.73;8.71;-0.06;0.22;-0.42;5.25;-6.65;-1.75
1535;-4.22;1.79;8.67;-0.06;0.22;-0.42;4.55;-5.25;-3.71
1544;-4.28;1.62;8.48;-0.06;0.22;-0.43;3.50;-4.48;-4.83
1553;-4.26;1.56;8.57;-0.06;0.22;-0.43;2.24;-4.34;-5.11
1561;-4.24;1.55;8.41;-0.06;0.22;-0.43;1.61;-4.48;-5.18
1570;-4.29;1.36;8.24;-0.07;0.22;-0.43;1.40;-5.25;-4.83
1579;-4.12;1.42;8.25;-0.07;0.22;-0.43;0.91;-7.00;-4.27
1588;-4.24;1.60;8.18;-0.07;0.22;-0.43;2.31;-7.70;-3.22
1597;-4.29;1.69;8.38;-0.07;0.23;-0.42;4.34;-9.10;-3.43
1605;-4.36;1.67;8.38;-0.07;0.23;-0.42;3.99;-9.80;-4.13
1614;-4.33;1.65;8.56;-0.07;0.23;-0.42;2.87;-8.82;-4.55
1623;-4.19;1.79;8.48;-0.08;0.22;-0.42;2.03;-7.21;-5.11
1632;-4.11;1.71;8.68;-0.08;0.22;-0.42;3.29;-6.16;-5.18
1641;-4.13;1.70;8.53;-0.08;0.22;-0.42;3.29;-7.00;-5.46
1649;-4.00;1.63;8.67;-0.07;0.22;-0.43;0.98;-7.07;-5.39
1658;-4.11;1.65;8.59;-0.07;0.22;-0.43;-1.19;-7.42;-6.58
1667;-4.02;1.51;8.54;-0.07;0.22;-0.43;-2.38;-7.84;-7.77
1676;-3.98;1.44;8.42;-0.07;0.22;-0.43;-2.03;-8.33;-8.26
1685;-4.01;1.40;8.37;-0.07;0.22;-0.43;-1.40;-9.17;-8.68
1694;-4.16;1.45;8.40;-0.07;0.22;-0.43;1.05;-9.80;-8.05
1702;-4.21;1.50;8.30;-0.08;0.22;-0.42;2.31;-11.34;-8.12
1711;-4.27;1.34;8.36;-0.08;0.22;-0.42;0.77;-12.95;-8.12
1720;-4.29;1.34;8.46;-0.07;0.23;-0.42;-1.19;-12.18;-8.96
1729;-4.21;1.31;8.60;-0.07;0.23;-0.42;-3.85;-9.45;-8.75
1738;-4.47;1.31;8.41;-0.07;0.23;-0.42;-4.13;-9.31;-9.52
1746;-4.45;1.44;8.41;-0.08;0.23;-0.43;-2.03;-7.35;-7.00
1755;-4.27;1.49;8.43;-0.08;0.23;-0.43;1.19;-7.84;-5.88
1764;-4.36;1.64;8.31;-0.08;0.23;-0.43;6.09;-8.12;-4.90
1773;-4.33;1.74;8.20;-0.08;0.22;-0.42;8.54;-9.03;-4.20
1782;-4.20;2.07;8.11;-0.08;0.22;-0.42;7.63;-9.80;-4.41
1790;-4.25;2.13;8.15;-0.08;0.22;-0.42;7.07;-10.64;-5.46
1799;-4.41;2.00;8.15;-0.08;0.24;-0.43;5.32;-10.22;-7.56
1808;-4.44;1.98;8.26;-0.08;0.24;-0.43;3.01;-9.38;-9.52
1817;-4.49;1.77;8.35;-0.08;0.24;-0.43;1.19;-9.03;-11.62
1826;-4.55;1.58;8.43;-0.08;0.23;-0.43;-0.35;-7.63;-11.76
1835;-4.59;1.56;8.22;-0.08;0.23;-0.43;0.49;-7.07;-11.62
1843;-4.68;1.72;8.20;-0.08;0.23;-0.43;1.54;-7.35;-10.22
1852;-4.67;1.75;8.38;-0.08;0.22;-0.42;2.94;-8.61;-8.47
1861;-4.62;3.67;8.52;-0.08;0.22;-0.42;4.69;-8.54;-7.98
1870;-4.78;1.93;8.49;-0.08;0.22;-0.42;6.72;-8.82;-6.44
1878;-4.65;1.89;8.57;-0.08;0.24;-0.43;10.64;-7.77;-6.37
1887;-4.52;1.92;8.51;-0.08;0.24;-0.43;11.69;-6.51;-6.37
1896;-4.56;1.82;8.56;-0.08;0.24;-0.43;11.97;-5.53;-7.21
1905;-4.51;1.56;8.38;-0.08;0.23;-0.43;10.15;-5.67;-9.38
1914;-4.49;1.31;8.36;-0.08;0.23;-0.43;6.37;-5.53;-11.34
1923;-4.56;1.31;8.36;-0.08;0.23;-0.43;1.19;-7.28;-12.60
1931;-4.60;1.56;8.05;-0.08;0.24;-0.44;-3.29;-11.13;-15.68
1940;-4.04;0.79;8.49;-0.08;0.24;-0.44;-7.00;-7.98;-13.30
1949;-4.47;1.07;8.44;-0.08;0.24;-0.44;-6.72;-5.74;-12.74
1958;-4.52;1.21;8.33;-0.08;0.24;-0.43;-5.88;-7.07;-9.73
1966;-4.62;1.26;8.58;-0.08;0.24;-0.43;-1.82;-6.86;-7.49
1975;-4.64;1.42;8.76;-0.08;0.24;-0.43;1.19;-6.16;-6.72
1984;-4.54;1.36;8.84;-0.09;0.23;-0.43;4.27;-4.62;-5.32
1993;-4.31;1.23;8.51;-0.09;0.23;-0.43;9.31;-3.57;-4.62
2002;-4.28;1.17;8.28;-0.09;0.23;-0.43;12.39;-3.99;-2.17
2010;-4.27;1.25;7.94;-0.08;0.24;-0.42;12.25;-5.04;-1.89
2019;-4.34;1.67;8.04;-0.08;0.24;-0.42;6.86;-7.84;-4.69
2028;-4.29;1.26;7.87;-0.09;0.24;-0.42;-1.19;-7.98;-5.81
2037;-4.45;1.51;7.87;-0.09;0.24;-0.42;-9.31;-8.96;-8.96
2046;-4.44;1.51;8.01;-0.09;0.24;-0.42;-17.22;-11.76;-11.62
2054;-4.46;1.28;8.12;-0.09;0.24;-0.43;-20.65;-12.04;-12.74
2063;-4.55;1.31;8.28;-0.09;0.24;-0.43;-18.76;-11.62;-11.20
2072;-4.52;1.26;8.54;-0.09;0.24;-0.43;-11.83;-11.06;-7.98
2081;-4.56;1.51;8.64;-0.09;0.24;-0.43;-6.51;-8.82;-4.20
2090;-4.52;1.68;8.41;-0.09;0.24;-0.43;1.54;-6.09;-0.63
2099;-4.60;1.91;8.27;-0.09;0.24;-0.43;8.40;-4.69;0.91
2107;-4.54;2.16;7.98;-0.08;0.23;-0.43;10.78;-4.69;1.19
2116;-4.34;2.19;7.64;-0.08;0.23;-0.43;12.32;-5.88;-0.21
2125;-4.92;3.26;7.02;-0.08;0.23;-0.43;10.08;-14.14;-4.20
2134;-3.91;1.67;8.06;-0.10;0.24;-0.44;-1.96;-22.47;-11.76
2143;-4.06;2.01;7.90;-0.10;0.24;-0.44;-11.13;-13.30;-14.49
2152;-4.54;1.69;7.45;-0.10;0.24;-0.44;-19.39;-14.42;-16.87
2160;-4.85;1.57;7.66;-0.09;0.22;-0.43;-20.93;-17.22;-16.24
2169;-4.79;1.99;8.17;-0.09;0.22;-0.43;-18.27;-19.53;-13.79
2178;-4.95;2.00;8.31;-0.09;0.22;-0.43;-13.37;-18.06;-11.76
2187;-5.08;2.30;8.28;-0.10;0.23;-0.43;-9.45;-15.33;-9.52
2196;-5.23;2.33;7.96;-0.10;0.23;-0.43;-5.81;-12.95;-8.19
2205;-5.37;2.42;7.75;-0.10;0.23;-0.43;-1.26;-11.48;-7.98
2213;-5.57;2.45;8.00;-0.09;0.22;-0.44;0.77;-12.39;-8.26
2222;-3.71;2.46;8.02;-0.09;0.22;-0.44;1.12;-13.02;-9.03
2231;-5.51;2.23;7.86;-0.09;0.22;-0.44;-0.98;-13.86;-8.82
2240;-5.39;2.13;8.05;-0.09;0.23;-0.42;-5.32;-13.30;-9.52
2249;-5.36;2.10;8.26;-0.09;0.23;-0.42;-9.80;-13.44;-11.13
2257;-5.14;2.13;8.52;-0.09;0.23;-0.42;-11.48;-11.13;-11.13
2266;-5.31;2.16;8.53;-0.10;0.22;-0.41;-10.08;-8.47;-10.50
2275;-5.46;2.00;8.71;-0.10;0.22;-0.41;-9.94;-6.72;-8.54
2284;-5.61;2.10;8.74;-0.10;0.22;-0.42;-7.84;-4.41;-6.02
2293;-5.52;2.10;8.69;-0.10;0.22;-0.42;-3.71;-1.82;-4.48
2301;-5.63;1.92;8.59;-0.10;0.22;-0.42;-1.40;-0.70;-2.52
2310;-5.42;3.66;8.28;-0.09;0.23;-0.42;1.26;-0.35;0.14
2319;-5.31;1.84;8.14;-0.09;0.23;-0.42;3.43;-0.98;0.77
2328;-5.24;1.87;8.17;-0.09;0.23;-0.42;0.84;-2.24;1.33
2337;-5.08;1.94;8.25;-0.10;0.22;-0.41;-2.31;-2.17;0.56
2345;-5.07;1.95;8.10;-0.10;0.22;-0.41;-5.18;-1.82;-0.77
2354;-5.00;2.07;8.26;-0.10;0.22;-0.41;-7.56;-1.19;-0.63
2363;-4.96;2.18;8.41;-0.10;0.22;-0.43;-5.67;0.42;0.63
2372;-4.84;2.32;8.36;-0.10;0.22;-0.43;-1.19;1.61;2.87
2380;-4.95;2.50;8.50;-0.10;0.22;-0.43;3.71;2.31;4.27
2389;-4.79;2.43;8.33;-0.09;0.22;-0.41;6.72;2.73;5.74
2398;-4.85;2.26;8.31;-0.09;0.22;-0.41;9.38;3.15;5.18
2407;-4.84;2.02;8.16;-0.09;0.22;-0.41;7.98;2.17;3.99
2415;-4.82;1.79;7.95;-0.10;0.22;-0.42;4.48;1.19;1.54
2424;-4.86;1.49;7.82;-0.10;0.22;-0.42;-3.01;-0.63;-1.47
2433;-4.97;1.40;7.76;-0.10;0.22;-0.42;-9.17;-1.19;-3.15
2442;-4.85;1.41;8.13;-0.10;0.22;-0.42;-9.38;-0.91;-2.73
2451;-4.72;1.66;8.33;-0.10;0.22;-0.42;-6.02;0.07;0.07
2459;-4.68;1.97;8.49;-0.10;0.22;-0.42;-0.56;2.45;2.80
2468;-4.78;2.34;8.56;-0.10;0.22;-0.42;5.88;5.04;6.02
2477;-4.67;2.58;8.25;-0.10;0.22;-0.42;11.55;6.16;7.28
2486;-4.49;2.46;7.82;-0.10;0.22;-0.42;13.93;5.32;6.79
2494;-4.66;2.16;7.62;-0.09;0.22;-0.43;14.14;3.64;5.25
2503;-4.68;1.79;7.49;-0.09;0.22;-0.43;8.96;0.84;3.29
2512;-4.79;1.39;7.47;-0.09;0.22;-0.43;2.17;-0.91;-0.21
2521;-4.85;1.03;7.70;-0.09;0.23;-0.40;-5.88;-2.10;-2.31
2530;-4.79;1.03;7.88;-0.09;0.23;-0.40;-7.49;-1.54;-0.98
2538;-4.94;1.32;8.15;-0.09;0.23;-0.40;-2.59;-0.91;1.82
2547;-4.98;1.90;8.30;-0.10;0.23;-0.43;2.24;0.28;5.11
2556;-4.84;2.40;8.29;-0.10;0.23;-0.43;7.56;2.38;6.72
2565;-4.86;2.50;8.28;-0.10;0.23;-0.43;10.71;3.22;6.30
2574;-4.74;2.43;8.12;-0.09;0.23;-0.40;10.92;4.34;5.11
2583;-4.82;1.99;7.97;-0.09;0.23;-0.40;8.19;2.94;3.08
2592;-4.80;1.56;7.82;-0.09;0.23;-0.40;3.85;2.10;1.26
2600;-4.87;1.08;7.86;-0.10;0.22;-0.43;-1.19;0.77;0.28
2609;-5.07;0.83;7.95;-0.10;0.22;-0.43;-4.90;-0.21;1.19
2618;-4.93;1.12;8.08;-0.09;0.23;-0.41;-5.53;0.35;4.48
2627;-4.90;1.52;8.15;-0.09;0.23;-0.41;-1.89;1.54;7.28
2635;-4.96;1.96;8.22;-0.09;0.23;-0.41;3.99;2.24;10.01
2644;-5.02;2.07;8.26;-0.10;0.23;-0.42;7.21;1.68;10.50
2653;-4.82;2.19;8.20;-0.10;0.23;-0.42;6.72;3.22;9.80
2662;-4.97;2.12;8.26;-0.10;0.23;-0.42;7.07;4.48;8.68
2671;-5.08;1.86;8.28;-0.10;0.23;-0.42;6.44;4.41;7.70
2680;-5.01;1.79;8.42;-0.10;0.23;-0.42;5.11;4.90;7.00
2688;-4.92;1.74;8.28;-0.10;0.23;-0.42;3.71;5.04;6.02
2697;-4.91;1.70;8.18;-0.10;0.23;-0.42;2.17;5.25;6.65
2706;-4.84;1.77;8.08;-0.10;0.23;-0.42;3.57;4.48;8.26
2715;-4.81;1.63;8.00;-0.10;0.23;-0.42;4.83;2.59;9.38
2723;-4.97;1.70;8.10;-0.09;0.23;-0.43;3.36;1.75;9.38
2732;-5.03;1.41;8.29;-0.09;0.23;-0.43;0.35;1.33;8.19
2741;-5.09;1.35;8.39;-0.09;0.23;-0.43;-3.99;2.10;7.21
2750;-5.18;1.19;8.46;-0.10;0.23;-0.43;-6.58;3.78;8.75
2759;-5.06;1.51;8.42;-0.10;0.23;-0.43;-2.80;5.74;12.04
2767;-4.82;1.90;8.39;-0.10;0.23;-0.43;6.37;6.65;15.12
2776;-4.81;2.09;8.33;-0.10;0.23;-0.43;17.01;7.14;17.85
2785;-4.62;2.26;8.33;-0.10;0.23;-0.43;23.87;7.42;18.69
2794;-4.62;2.27;8.13;-0.10;0.23;-0.43;25.90;7.14;17.08
2803;-4.55;2.07;8.08;-0.09;0.23;-0.42;24.15;6.30;13.44
2811;-4.71;1.69;8.08;-0.09;0.23;-0.42;15.19;5.32;10.43
2820;-4.74;1.31;7.97;-0.09;0.23;-0.42;5.25;4.62;6.02
2829;-4.82;0.83;8.19;-0.10;0.24;-0.42;-5.53;5.18;0.84
