Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
295;-1.44;0.69;9.21;-0.20;0.21;-0.41;-22.38;-31.32;5.69
304;-1.51;0.68;9.28;-0.20;0.21;-0.41;-22.24;-31.40;5.74
313;-1.48;0.70;9.27;-0.20;0.21;-0.41;-22.17;-31.18;5.72
322;-1.52;0.70;9.19;-0.20;0.21;-0.41;-22.16;-31.52;5.86
330;-1.49;0.69;9.22;-0.20;0.21;-0.41;-22.23;-31.38;5.67
339;-1.47;0.71;9.22;-0.20;0.21;-0.41;-21.96;-31.16;5.83
348;-1.52;0.68;9.18;-0.20;0.21;-0.41;-22.30;-31.44;5.71
357;-1.43;0.67;9.24;-0.20;0.21;-0.41;-22.23;-31.29;5.70
365;-1.48;0.71;9.19;-0.20;0.22;-0.40;-22.04;-31.54;5.80
374;-1.50;0.65;9.21;-0.20;0.22;-0.40;-22.01;-31.29;5.64
383;-1.54;0.68;9.22;-0.20;0.22;-0.40;-22.05;-31.37;5.90
392;-1.47;0.64;9.08;-0.21;0.21;-0.41;-22.41;-31.48;5.72
400;-1.50;0.67;9.14;-0.21;0.21;-0.41;-22.15;-31.28;5.91
409;-1.47;0.66;9.23;-0.21;0.21;-0.41;-22.36;-31.23;5.77
418;-1.50;0.71;9.19;-0.21;0.21;-0.40;-22.14;-31.16;5.59
427;-1.47;0.70;9.21;-0.21;0.21;-0.40;-22.12;-31.31;5.78
435;-1.52;0.67;9.20;-0.21;0.21;-0.40;-22.04;-31.21;5.70
444;-1.53;0.70;9.17;-0.20;0.21;-0.41;-22.42;-31.41;5.68
453;-1.49;0.67;9.21;-0.20;0.21;-0.41;-22.12;-31.11;5.91
462;-1.49;0.70;9.27;-0.20;0.21;-0.41;-22.19;-31.27;5.74
470;-1.50;0.68;9.15;-0.20;0.22;-0.41;-22.30;-31.56;5.84
479;-1.52;0.68;9.26;-0.20;0.22;-0.41;-22.18;-31.14;5.68
488;-1.50;0.69;9.24;-0.20;0.22;-0.41;-22.29;-31.42;5.67
497;-1.51;0.68;9.21;-0.20;0.21;-0.40;-22.29;-31.35;5.68
505;-1.48;0.69;9.27;-0.20;0.21;-0.40;-22.16;-31.29;5.76
514;-1.47;0.70;9.24;-0.20;0.21;-0.42;-21.89;-31.47;5.75
523;-1.48;0.71;9.24;-0.20;0.21;-0.42;-22.10;-31.21;5.84
532;-1.48;0.69;9.18;-0.20;0.21;-0.42;-22.14;-31.45;5.72
540;-1.44;0.64;9.34;-0.20;0.21;-0.40;-22.08;-31.52;5.77
549;-1.46;0.69;9.20;-0.20;0.21;-0.40;-22.22;-31.11;5.77
558;-1.51;0.67;9.27;-0.20;0.21;-0.40;-21.90;-31.37;5.79
567;-1.47;0.70;9.23;-0.21;0.20;-0.41;-22.30;-31.20;5.70
575;-1.45;0.69;9.22;-0.21;0.20;-0.41;-21.95;-31.15;5.73
584;-1.45;0.70;9.22;-0.21;0.20;-0.41;-22.25;-31.53;5.73
593;-1.52;0.69;9.27;-0.20;0.21;-0.40;-22.28;-31.40;5.87
602;-1.45;0.67;9.22;-0.20;0.21;-0.40;-22.29;-31.33;5.82
610;-1.50;0.71;9.21;-0.20;0.21;-0.40;-22.14;-31.43;5.52
619;-1.47;0.65;9.29;-0.20;0.21;-0.40;-22.44;-31.18;5.61
628;-1.50;0.69;9.23;-0.20;0.21;-0.40;-22.23;-31.29;5.70
637;-1.49;0.66;9.24;-0.20;0.21;-0.40;-22.31;-31.33;5.79
645;-1.49;0.69;9.18;-0.20;0.21;-0.40;-22.23;-31.37;6.03
654;-1.48;0.69;9.27;-0.20;0.21;-0.40;-22.29;-31.38;5.87
663;-1.45;0.69;9.20;-0.20;0.21;-0.40;-22.02;-31.36;5.83
672;-1.43;0.70;9.27;-0.20;0.21;-0.40;-22.21;-31.34;5.94
680;-1.48;0.67;9.24;-0.20;0.21;-0.40;-22.13;-31.43;5.67
689;-1.49;0.67;9.31;-0.20;0.21;-0.40;-22.11;-31.25;5.78
698;-1.62;0.71;9.27;-0.20;0.21;-0.40;-22.11;-31.37;5.65
707;-1.49;0.68;9.26;-0.20;0.21;-0.40;-22.22;-31.30;5.84
715;-1.46;0.72;9.24;-0.20;0.21;-0.40;-22.28;-31.48;5.81
724;-1.52;0.64;9.26;-0.20;0.21;-0.40;-22.18;-31.34;5.84
733;-1.48;0.68;9.32;-0.20;0.21;-0.40;-22.37;-31.57;5.81
742;-1.48;0.67;9.32;-0.20;0.21;-0.40;-22.50;-31.34;5.76
750;-1.52;0.70;9.08;-0.20;0.21;-0.39;-22.23;-31.29;5.69
759;-1.47;0.68;9.24;-0.20;0.21;-0.39;-22.10;-31.41;5.68
768;-1.54;0.70;9.22;-0.20;0.21;-0.39;-22.12;-31.26;5.79
777;-1.50;0.69;9.20;-0.20;0.21;-0.41;-22.30;-31.25;5.70
785;-1.50;0.67;9.25;-0.20;0.21;-0.41;-22.33;-31.46;5.73
794;-1.48;0.67;9.32;-0.20;0.21;-0.41;-22.16;-31.17;5.69
803;-1.45;0.68;9.23;-0.20;0.21;-0.40;-21.96;-31.52;5.69
812;-1.49;0.71;9.32;-0.20;0.21;-0.40;-22.13;-31.49;5.64
820;-1.48;0.69;9.32;-0.20;0.21;-0.40;-22.35;-31.04;5.87
829;-1.50;0.66;9.32;-0.20;0.21;-0.39;-22.26;-31.33;5.70
838;-1.49;0.70;9.19;-0.20;0.21;-0.39;-22.08;-31.45;5.91
847;-1.50;0.68;9.28;-0.20;0.21;-0.39;-22.24;-31.33;5.69
855;-1.50;0.69;9.20;-0.20;0.21;-0.40;-22.20;-31.25;5.81
864;-1.42;0.67;9.20;-0.20;0.21;-0.40;-22.13;-31.26;5.69
873;-1.47;0.70;9.26;-0.21;0.21;-0.39;-22.07;-31.07;5.67
882;-1.46;0.68;9.29;-0.21;0.21;-0.39;-22.09;-31.40;5.70
890;-1.48;0.66;9.34;-0.21;0.21;-0.39;-22.08;-31.67;5.91
899;-1.47;0.72;9.31;-0.20;0.22;-0.39;-22.09;-31.18;5.54
908;-1.51;0.66;9.20;-0.20;0.22;-0.39;-22.22;-31.46;5.62
917;-1.50;0.66;9.27;-0.20;0.22;-0.39;-22.35;-31.17;5.64
925;-1.50;0.67;9.25;-0.19;0.21;-0.40;-22.09;-31.13;5.77
934;-1.47;0.68;9.24;-0.19;0.21;-0.40;-22.30;-31.60;5.81
943;-1.52;0.69;9.30;-0.19;0.21;-0.40;-22.03;-31.40;5.82
952;-1.48;0.65;9.28;-0.20;0.22;-0.41;-22.23;-31.38;5.80
960;-1.46;0.70;9.34;-0.20;0.22;-0.41;-22.26;-31.25;5.57
969;-1.48;0.68;9.25;-0.20;0.22;-0.41;-22.30;-31.42;5.78
978;-1.51;0.69;9.26;-0.20;0.21;-0.40;-22.18;-31.53;5.75
987;-1.48;0.66;9.36;-0.20;0.21;-0.40;-22.02;-31.54;5.69
995;-1.47;0.66;9.19;-0.20;0.21;-0.40;-22.35;-31.32;5.69
1004;-1.50;0.70;9.34;-0.20;0.21;-0.41;-22.11;-31.32;5.47
1013;-1.51;0.70;9.32;-0.20;0.21;-0.41;-22.24;-31.43;5.69
1022;-1.51;0.72;9.28;-0.20;0.21;-0.41;-22.24;-31.11;5.67
1030;-1.49;0.67;9.31;-0.19;0.21;-0.40;-22.14;-31.30;5.74
1039;-1.48;0.70;9.30;-0.19;0.21;-0.40;-22.31;-31.22;5.79
1048;-1.47;0.66;9.31;-0.19;0.21;-0.40;-22.26;-31.43;5.75
1057;-1.50;0.67;9.20;-0.20;0.21;-0.41;-21.91;-31.45;5.70
1065;-1.49;0.67;9.36;-0.20;0.21;-0.41;-22.15;-31.17;5.71
1074;-1.48;0.67;9.25;-0.20;0.21;-0.41;-22.22;-31.47;5.67
1083;-1.48;0.68;9.24;-0.20;0.21;-0.40;-22.16;-31.20;5.79
1092;-1.47;0.65;9.36;-0.20;0.21;-0.40;-22.03;-31.42;5.73
1100;-1.50;0.68;9.33;-0.20;0.21;-0.40;-22.19;-31.26;5.67
1109;-1.46;0.67;9.21;-0.20;0.21;-0.41;-22.13;-31.40;5.81
1118;-1.53;0.66;9.22;-0.20;0.21;-0.41;-22.23;-33.60;5.66
1127;-1.39;0.65;9.35;-0.20;0.21;-0.41;-22.36;-31.57;5.83
1135;-1.50;0.66;9.32;-0.20;0.21;-0.40;-22.50;-31.40;5.70
1144;-1.51;0.64;9.26;-0.20;0.21;-0.40;-22.26;-31.28;5.84
1153;-1.52;0.67;9.36;-0.20;0.21;-0.40;-22.03;-31.60;5.86
1162;-1.52;0.68;9.23;-0.20;0.22;-0.42;-22.23;-31.56;5.58
1170;-1.49;0.71;9.31;-0.20;0.22;-0.42;-22.34;-31.21;5.52
1179;-1.49;0.69;9.34;-0.20;0.22;-0.42;-22.12;-33.60;5.79
1188;-1.47;0.72;9.40;-0.20;0.21;-0.41;-22.26;-31.48;5.59
1197;-1.48;0.65;9.37;-0.20;0.21;-0.41;-22.21;-31.49;5.72
1206;-1.51;0.72;9.31;-0.20;0.21;-0.41;-22.14;-31.47;5.81
1214;-1.49;0.69;9.34;-0.20;0.22;-0.40;-22.01;-31.67;5.64
1223;-1.45;0.69;9.19;-0.20;0.22;-0.40;-22.13;-31.40;5.67
1232;-1.48;0.69;9.30;-0.21;0.21;-0.40;-22.16;-31.05;5.84
1240;-1.49;0.67;9.36;-0.21;0.21;-0.40;-22.10;-33.48;5.78
1249;-1.48;0.69;9.29;-0.21;0.21;-0.40;-22.06;-31.40;5.87
1258;-1.47;0.66;9.33;-0.20;0.21;-0.38;-22.15;-31.28;5.70
1267;-1.51;0.69;9.35;-0.20;0.21;-0.38;-21.99;-29.13;5.80
1276;-1.53;0.67;9.29;-0.20;0.21;-0.38;-22.08;-31.26;5.76
1284;-1.51;0.69;9.23;-0.20;0.21;-0.40;-22.16;-31.60;5.69
1293;-1.46;0.73;9.31;-0.20;0.21;-0.40;-22.33;-31.44;5.56
1302;-1.46;0.64;9.28;-0.20;0.21;-0.40;-22.11;-31.18;5.63
1311;-1.50;0.68;9.31;-0.20;0.21;-0.41;-22.19;-31.48;5.91
