Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
383;-3.29;-9.45;1.26;-0.17;0.85;-0.26;-19.25;10.15;-11.90
392;-3.29;-9.32;1.30;-0.17;0.87;-0.27;-19.46;10.36;-12.04
400;-3.21;-9.38;1.20;-0.17;0.87;-0.27;-21.49;10.57;-13.23
409;-3.20;-9.35;1.04;-0.17;0.87;-0.27;-22.47;9.66;-14.77
418;-3.18;-9.30;1.16;-0.17;0.85;-0.28;-23.17;7.21;-15.61
427;-3.31;-9.38;1.37;-0.17;0.85;-0.28;-24.08;6.51;-17.08
435;-3.35;-9.37;1.49;-0.17;0.85;-0.28;-27.30;7.21;-19.18
444;-3.40;-9.47;1.65;-0.18;0.86;-0.28;-30.73;9.24;-20.09
453;-3.27;-9.43;1.64;-0.18;0.86;-0.28;-33.74;12.88;-20.86
462;-3.31;-9.34;1.75;-0.18;0.86;-0.28;-35.00;14.98;-20.79
470;-3.29;-9.35;1.73;-0.17;0.85;-0.29;-34.86;16.45;-20.65
479;-3.42;-9.29;1.65;-0.17;0.85;-0.29;-33.74;17.57;-19.67
488;-3.52;-9.15;1.62;-0.17;0.85;-0.29;-32.62;17.43;-19.81
497;-3.55;-9.15;1.56;-0.18;0.85;-0.29;-32.20;16.80;-19.67
505;-3.51;-9.14;1.50;-0.18;0.85;-0.29;-32.41;16.24;-20.16
514;-3.69;-9.15;1.53;-0.18;0.85;-0.29;-32.06;14.00;-20.65
523;-3.60;-9.17;1.51;-0.17;0.85;-0.30;-30.31;10.22;-20.02
532;-3.68;-9.07;1.46;-0.17;0.85;-0.30;-27.23;6.23;-19.95
540;-3.78;-9.00;1.50;-0.17;0.85;-0.30;-24.71;2.80;-19.74
549;-3.73;-8.89;1.82;-0.18;0.84;-0.30;-23.80;2.45;-20.65
558;-3.78;-8.84;2.02;-0.18;0.84;-0.30;-25.41;3.92;-22.61
567;-3.74;-8.82;2.12;-0.18;0.83;-0.31;-30.73;7.70;-24.99
575;-3.70;-8.83;2.12;-0.18;0.83;-0.31;-37.59;12.81;-27.93
584;-3.88;-8.84;2.09;-0.18;0.83;-0.31;-45.22;18.06;-30.59
593;-3.78;-8.95;1.97;-0.19;0.83;-0.31;-48.86;21.28;-31.29
602;-3.90;-9.04;1.87;-0.19;0.83;-0.31;-45.22;21.21;-29.26
610;-4.01;-9.15;1.68;-0.19;0.83;-0.31;-36.89;15.61;-24.92
619;-4.04;-9.12;1.76;-0.19;0.82;-0.32;-27.51;9.59;-20.72
628;-4.14;-9.15;1.72;-0.19;0.82;-0.32;-18.90;3.57;-16.31
637;-3.93;-9.07;2.01;-0.19;0.82;-0.32;-13.51;0.28;-14.42
645;-4.01;-8.87;2.29;-0.20;0.83;-0.31;-14.14;1.40;-14.98
654;-4.02;-8.92;2.25;-0.20;0.83;-0.31;-17.64;3.85;-17.01
663;-3.98;-8.94;2.26;-0.20;0.83;-0.31;-24.08;6.65;-20.51
672;-3.91;-8.88;2.35;-0.21;0.81;-0.33;-32.97;10.01;-24.29
680;-3.86;-8.85;2.46;-0.21;0.81;-0.33;-41.72;12.88;-28.91
689;-3.88;-9.02;2.55;-0.21;0.81;-0.33;-51.52;16.38;-31.99
698;-3.98;-9.22;2.46;-0.19;0.80;-0.34;-56.00;17.85;-32.34
707;-4.20;-9.26;2.38;-0.19;0.80;-0.34;-52.71;15.33;-29.68
715;-4.16;-9.26;2.35;-0.19;0.80;-0.34;-43.89;10.22;-26.25
724;-4.23;-9.30;2.35;-0.21;0.80;-0.34;-34.37;4.34;-22.54
733;-4.28;-9.28;2.70;-0.21;0.80;-0.34;-30.73;-0.07;-20.58
742;-4.26;-9.08;2.89;-0.21;0.80;-0.34;-32.90;-0.77;-22.61
750;-4.34;-8.94;3.26;-0.20;0.79;-0.35;-41.79;1.82;-26.53
759;-4.35;-8.92;3.55;-0.20;0.79;-0.35;-53.06;7.28;-32.20
768;-4.27;-8.99;3.52;-0.20;0.79;-0.35;-62.09;12.32;-37.03
777;-4.40;-8.99;3.50;-0.21;0.79;-0.36;-67.27;17.08;-38.22
785;-4.35;-8.98;3.29;-0.21;0.79;-0.36;-67.06;16.80;-37.03
794;-4.38;-8.88;3.16;-0.21;0.79;-0.36;-59.92;12.18;-33.32
803;-4.26;-8.79;3.47;-0.21;0.78;-0.36;-50.26;5.46;-29.61
812;-4.48;-8.63;3.60;-0.21;0.78;-0.36;-44.45;0.28;-26.60
820;-4.41;-8.38;3.82;-0.21;0.78;-0.36;-43.68;-1.40;-27.37
829;-4.45;-8.24;4.07;-0.20;0.76;-0.37;-47.04;-0.49;-29.33
838;-4.52;-8.13;4.06;-0.20;0.76;-0.37;-53.41;2.59;-32.76
847;-4.59;-7.98;4.15;-0.20;0.76;-0.37;-61.04;7.49;-37.52
856;-4.57;-7.89;4.42;-0.21;0.75;-0.37;-72.10;13.02;-42.14
864;-4.69;-7.67;4.70;-0.21;0.75;-0.37;-83.65;20.09;-48.30
873;-4.73;-7.75;4.50;-0.21;0.75;-0.37;-92.26;26.95;-52.64
882;-4.74;-7.81;4.08;-0.22;0.73;-0.38;-89.95;26.74;-50.47
891;-4.90;-7.70;3.83;-0.22;0.73;-0.38;-75.60;19.46;-44.17
899;-4.92;-7.62;4.09;-0.22;0.73;-0.38;-60.20;10.29;-36.89
908;-5.05;-7.38;4.25;-0.22;0.71;-0.41;-47.46;3.01;-29.54
917;-5.21;-7.11;4.57;-0.22;0.71;-0.41;-40.46;-0.35;-25.69
926;-5.05;-6.83;4.91;-0.22;0.71;-0.41;-39.83;1.19;-25.76
934;-5.13;-6.76;5.05;-0.22;0.70;-0.40;-44.59;6.30;-29.12
943;-5.15;-6.53;5.05;-0.22;0.70;-0.40;-52.01;13.51;-34.16
952;-5.20;-6.50;5.02;-0.23;0.69;-0.39;-61.60;20.79;-41.65
961;-5.27;-6.46;4.78;-0.23;0.69;-0.39;-89.46;28.14;-47.32
969;-5.08;-6.67;4.47;-0.23;0.69;-0.39;-77.07;28.98;-48.65
978;-5.20;-6.62;4.31;-0.23;0.68;-0.40;-73.92;24.01;-45.64
987;-5.20;-6.63;4.20;-0.23;0.68;-0.40;-66.85;17.57;-39.62
996;-5.28;-6.52;4.58;-0.23;0.68;-0.40;-57.26;10.71;-34.65
1004;-5.35;-6.26;4.74;-0.22;0.67;-0.42;-49.84;5.25;-32.20
1013;-5.51;-6.25;5.06;-0.22;0.67;-0.42;-48.23;3.71;-32.55
1022;-5.48;-5.98;5.38;-0.22;0.67;-0.42;-50.40;4.69;-35.42
1031;-5.69;-5.72;5.69;-0.22;0.65;-0.40;-55.86;10.85;-39.34
1039;-5.76;-5.61;5.87;-0.22;0.65;-0.40;-64.19;18.55;-45.50
1048;-5.74;-7.33;5.78;-0.22;0.65;-0.40;-70.00;24.08;-49.56
1057;-5.71;-5.56;5.60;-0.23;0.64;-0.42;-71.75;26.11;-52.01
1066;-5.69;-5.57;5.64;-0.23;0.64;-0.42;-71.47;26.39;-52.57
1074;-5.72;-5.64;5.55;-0.23;0.64;-0.42;-67.76;23.45;-50.19
1083;-5.70;-5.89;5.48;-0.22;0.62;-0.43;-61.60;17.85;-45.01
1092;-5.75;-5.86;5.52;-0.22;0.62;-0.43;-53.41;12.11;-38.57
1101;-5.76;-5.71;5.86;-0.22;0.62;-0.43;-46.34;8.61;-33.32
1109;-5.89;-5.55;6.14;-0.23;0.61;-0.43;-43.75;6.37;-30.45
1118;-5.89;-5.34;6.41;-0.23;0.61;-0.43;-45.01;7.42;-32.27
1127;-5.86;-5.28;6.61;-0.23;0.61;-0.43;-48.72;10.43;-36.33
1136;-5.87;-5.09;6.80;-0.23;0.60;-0.43;-56.14;14.91;-41.37
1144;-5.81;-5.00;6.88;-0.23;0.60;-0.43;-66.15;19.46;-46.41
1153;-5.70;-5.21;6.90;-0.23;0.60;-0.43;-70.91;22.05;-48.86
1162;-5.78;-5.19;6.91;-0.23;0.58;-0.44;-68.18;23.03;-48.37
1171;-5.86;-5.04;6.71;-0.23;0.58;-0.44;-62.23;22.40;-44.17
1179;-5.86;-5.04;6.76;-0.23;0.58;-0.44;-57.89;21.84;-41.02
1188;-5.91;-4.94;6.69;-0.22;0.57;-0.44;-54.32;21.84;-37.87
1197;-5.95;-4.82;6.52;-0.22;0.57;-0.44;-52.29;19.25;-34.86
1206;-5.92;-4.70;6.50;-0.22;0.57;-0.44;-51.66;16.10;-31.92
1214;-5.74;-4.61;6.71;-0.22;0.56;-0.45;-51.52;13.79;-30.59
1223;-5.76;-4.24;6.81;-0.22;0.56;-0.45;-52.50;14.49;-31.78
1232;-5.78;-4.15;6.92;-0.22;0.56;-0.45;-56.35;17.50;-36.26
1241;-5.68;-3.73;7.07;-0.22;0.54;-0.44;-63.07;22.12;-41.51
1250;-5.75;-3.60;7.14;-0.22;0.54;-0.44;-75.18;27.72;-48.23
1258;-5.55;-3.45;7.16;-0.22;0.54;-0.44;-85.05;32.48;-53.97
1267;-5.56;-3.45;6.95;-0.22;0.52;-0.46;-89.32;33.60;-57.33
1276;-5.65;-3.45;6.92;-0.22;0.52;-0.46;-90.30;34.02;-56.35
1285;-5.65;-3.68;6.81;-0.22;0.52;-0.46;-83.72;30.59;-52.71
1293;-5.84;-3.61;6.47;-0.20;0.50;-0.45;-71.26;22.33;-46.20
1302;-5.81;-3.50;6.58;-0.20;0.50;-0.45;-58.66;14.77;-38.85
1311;-5.96;-3.33;6.88;-0.20;0.49;-0.45;-50.82;9.24;-32.13
1320;-6.00;-3.23;7.09;-0.20;0.49;-0.45;-46.13;7.28;-29.68
1328;-5.90;-2.93;7.27;-0.20;0.49;-0.45;-46.97;7.98;-30.38
1337;-6.07;-2.74;7.54;-0.20;0.47;-0.45;-54.25;11.20;-33.04
1346;-6.06;-2.54;7.76;-0.20;0.47;-0.45;-64.89;15.12;-38.08
1355;-5.93;-2.20;7.87;-0.20;0.47;-0.45;-75.67;22.19;-45.22
1363;-5.73;-2.20;7.98;-0.20;0.46;-0.45;-83.86;28.28;-50.12
1372;-3.78;-2.28;7.75;-0.20;0.46;-0.45;-84.35;30.38;-50.47
1381;-5.61;-2.36;7.42;-0.20;0.46;-0.45;-73.57;27.23;-42.77
1390;-5.62;-2.38;7.21;-0.19;0.44;-0.47;-53.90;17.78;-33.04
1399;-5.76;-2.23;7.16;-0.19;0.44;-0.47;-35.00;7.63;-22.75
1407;-5.80;-2.20;7.52;-0.19;0.44;-0.47;-24.29;1.26;-14.00
1416;-5.92;-2.02;7.63;-0.19;0.42;-0.46;-23.73;-2.17;-9.80
1425;-5.76;-1.68;7.81;-0.19;0.42;-0.46;-30.17;-2.03;-9.94
1434;-5.72;-1.41;8.06;-0.19;0.42;-0.46;-37.94;1.47;-15.89
1442;-5.71;-1.26;8.26;-0.20;0.41;-0.45;-49.28;6.86;-24.15
1451;-5.60;-1.03;8.33;-0.20;0.41;-0.45;-63.14;15.68;-32.69
1460;-5.79;-0.88;8.36;-0.20;0.41;-0.45;-82.18;24.08;-42.91
1469;-5.70;-0.85;8.18;-0.18;0.41;-0.45;-99.47;30.94;-52.92
1477;-5.25;-1.02;7.62;-0.18;0.41;-0.45;-109.34;32.76;-56.28
1486;-5.21;-0.83;7.23;-0.18;0.41;-0.45;-101.15;27.58;-52.15
1495;-5.28;-0.69;7.31;-0.17;0.37;-0.45;-84.49;19.88;-46.13
1504;-5.41;-0.59;7.42;-0.17;0.37;-0.45;-71.68;11.97;-42.35
1512;-5.81;-0.50;7.85;-0.17;0.37;-0.45;-63.98;6.65;-39.27
1521;-5.61;-0.51;7.88;-0.16;0.36;-0.46;-63.84;3.78;-35.91
1530;-5.67;-0.34;7.85;-0.16;0.36;-0.46;-62.23;0.70;-34.09
1539;-5.72;-0.16;7.89;-0.16;0.36;-0.46;-56.98;-1.75;-33.18
1547;-5.69;-1.82;8.17;-0.16;0.35;-0.44;-53.55;-2.10;-34.30
1556;-5.75;0.06;8.61;-0.16;0.35;-0.44;-54.39;1.40;-37.10
1565;-5.81;0.37;8.43;-0.16;0.35;-0.44;-56.21;6.93;-38.85
1573;-5.67;0.57;8.41;-0.17;0.34;-0.45;-55.37;10.78;-40.53
1582;-5.77;0.51;8.10;-0.17;0.34;-0.45;-53.83;12.81;-41.23
1591;-5.60;0.55;7.93;-0.17;0.34;-0.45;-50.68;11.90;-39.76
1600;-5.58;0.42;7.65;-0.15;0.32;-0.43;-46.13;9.87;-37.73
1609;-5.68;0.39;7.59;-0.15;0.32;-0.43;-45.08;8.26;-36.40
1617;-5.42;0.28;7.74;-0.15;0.32;-0.43;-43.54;5.32;-33.95
1626;-5.41;0.44;7.80;-0.16;0.32;-0.44;-40.74;2.80;-31.29
1635;-5.40;0.60;7.95;-0.16;0.32;-0.44;-39.62;1.26;-30.45
1644;-5.33;0.79;8.20;-0.16;0.32;-0.44;-39.27;1.75;-31.01
1652;-5.51;0.73;7.97;-0.14;0.31;-0.44;-40.04;4.90;-31.01
1661;-5.68;0.86;7.77;-0.14;0.31;-0.44;-40.74;6.23;-32.20
1670;-5.56;0.94;7.49;-0.16;0.29;-0.43;-42.14;5.18;-34.93
1679;-5.24;0.87;7.52;-0.16;0.29;-0.43;-41.51;4.06;-38.85
1687;-5.38;0.91;7.57;-0.16;0.29;-0.43;-43.26;4.90;-39.27
1696;-5.31;1.25;7.63;-0.14;0.28;-0.41;-44.87;4.41;-40.32
1705;-5.35;1.11;7.54;-0.14;0.28;-0.41;-48.79;3.50;-40.46
1714;-5.29;1.02;7.55;-0.14;0.28;-0.41;-49.91;0.21;-37.03
1722;-5.18;1.29;7.44;-0.14;0.27;-0.42;-42.56;-3.99;-33.18
1731;-5.20;1.39;7.59;-0.14;0.27;-0.42;-34.02;-9.24;-28.00
1740;-5.13;1.26;7.50;-0.14;0.27;-0.42;-25.76;-13.30;-24.08
1749;-5.25;1.49;7.55;-0.14;0.25;-0.41;-18.97;-16.59;-19.53
1757;-5.30;1.68;7.54;-0.14;0.25;-0.41;-14.70;-19.11;-16.17
1766;-5.54;1.99;7.35;-0.14;0.25;-0.41;-13.51;-22.75;-15.12
1775;-5.54;2.03;7.49;-0.14;0.26;-0.41;-15.40;-26.53;-16.87
1784;-5.52;2.13;7.61;-0.14;0.26;-0.41;-19.46;-29.19;-20.30
1792;-5.45;2.16;7.70;-0.14;0.26;-0.41;-22.05;-29.33;-23.31
1801;-5.26;2.01;7.65;-0.14;0.25;-0.39;-23.10;-27.65;-25.69
1810;-5.33;2.02;7.49;-0.14;0.25;-0.39;-23.87;-26.81;-27.16
1819;-5.21;1.79;7.25;-0.14;0.25;-0.39;-24.22;-28.98;-26.88
1827;-5.20;1.79;7.19;-0.15;0.25;-0.41;-23.59;-28.84;-24.85
1836;-5.39;1.62;6.73;-0.15;0.25;-0.41;-24.71;-28.49;-22.96
1845;-5.61;1.87;7.10;-0.15;0.25;-0.41;-20.65;-28.70;-18.76
1854;-5.92;1.97;7.35;-0.15;0.24;-0.41;-12.39;-32.62;-15.26
1863;-6.01;2.23;7.70;-0.15;0.24;-0.41;-6.16;-32.97;-11.48
1871;-5.97;2.36;7.81;-0.15;0.24;-0.41;-3.01;-29.19;-9.38
1880;-5.89;2.51;7.76;-0.16;0.24;-0.42;-0.98;-24.01;-9.52
1889;-5.73;2.70;7.55;-0.16;0.24;-0.42;-0.14;-18.83;-11.69
1898;-5.64;3.05;7.37;-0.16;0.24;-0.42;-2.52;-15.33;-15.33
1906;-6.55;5.56;6.40;-0.16;0.24;-0.42;-10.71;-16.10;-26.11
1915;-6.13;2.67;8.10;-0.16;0.24;-0.42;-25.06;-19.74;-43.89
1924;-5.46;2.69;7.43;-0.16;0.24;-0.42;-47.81;-14.77;-53.55
1933;-5.74;2.74;6.78;-0.15;0.24;-0.41;-43.26;-8.61;-51.03
1941;-6.05;1.95;6.52;-0.15;0.24;-0.41;-41.30;-10.08;-44.66
1950;-6.04;1.84;6.43;-0.15;0.24;-0.41;-29.12;-17.36;-37.03
1959;-6.30;2.46;6.70;-0.15;0.22;-0.39;-13.16;-23.59;-26.25
1968;-6.30;2.05;7.46;-0.15;0.22;-0.39;-3.71;-25.27;-17.22
1976;-6.35;2.21;7.58;-0.15;0.22;-0.39;5.88;-23.66;-9.03
1985;-6.35;2.70;7.57;-0.15;0.22;-0.39;13.65;-19.67;-5.18
1994;-6.27;2.76;7.54;-0.15;0.22;-0.39;14.14;-15.05;-4.90
2003;-6.07;2.97;7.57;-0.15;0.22;-0.39;11.55;-9.73;-7.28
2011;-6.01;2.80;7.27;-0.16;0.22;-0.40;5.18;-5.11;-13.44
2020;-5.93;2.82;6.73;-0.16;0.22;-0.40;-4.41;-3.01;-20.02
2029;-5.84;2.63;6.49;-0.16;0.22;-0.40;-12.67;-3.36;-24.71
2037;-5.60;2.57;6.32;-0.16;0.22;-0.40;-16.52;-6.09;-24.43
2046;-5.70;2.77;6.72;-0.16;0.22;-0.40;-16.24;-9.94;-22.68
2055;-5.77;2.56;7.07;-0.16;0.22;-0.39;-14.56;-11.76;-19.32
2064;-5.86;2.54;7.21;-0.16;0.22;-0.39;-9.17;-11.90;-14.42
2072;-5.99;2.64;7.22;-0.16;0.22;-0.39;-2.87;-11.13;-9.59
2081;-6.10;2.69;9.09;-0.16;0.23;-0.38;4.90;-9.66;-5.18
2090;-5.86;2.55;7.23;-0.16;0.23;-0.38;8.47;-7.14;-3.08
2099;-5.92;2.51;7.18;-0.16;0.23;-0.38;7.35;-4.34;-2.59
2107;-5.89;2.49;6.98;-0.16;0.22;-0.38;2.73;-0.98;-2.59
2116;-5.77;2.45;6.60;-0.16;0.22;-0.38;-3.36;0.28;-3.71
2125;-5.94;2.39;6.61;-0.16;0.22;-0.38;-9.31;-0.28;-4.69
2134;-5.98;2.47;6.67;-0.16;0.22;-0.38;-13.02;-3.01;-4.83
2142;-5.90;2.60;6.95;-0.16;0.22;-0.38;-12.60;-6.16;-4.13
2151;-5.89;2.63;7.17;-0.16;0.22;-0.38;-10.64;-7.56;-1.89
2160;-5.96;2.79;7.26;-0.16;0.21;-0.39;-6.09;-7.14;1.89
2168;-5.99;2.83;7.61;-0.16;0.21;-0.39;-0.56;-6.65;4.76
2177;-5.66;2.91;7.59;-0.16;0.21;-0.39;4.34;-5.04;7.63
2186;-5.81;2.95;7.63;-0.17;0.22;-0.39;9.24;-2.31;9.03
2195;-6.03;2.99;7.49;-0.17;0.22;-0.39;9.03;-0.21;8.75
2203;-6.00;3.07;7.29;-0.17;0.22;-0.39;7.42;0.63;6.65
2212;-5.95;3.07;7.17;-0.17;0.22;-0.38;5.67;-0.56;3.08
2221;-5.99;3.02;7.14;-0.17;0.22;-0.38;1.96;-1.05;-0.70
2230;-5.81;2.68;7.04;-0.17;0.22;-0.38;-2.66;-2.24;-2.24
2238;-5.83;2.62;7.10;-0.17;0.23;-0.39;-3.92;-3.36;-1.96
2247;-5.83;2.56;7.12;-0.17;0.23;-0.39;-3.50;-4.62;17.57
2256;-5.98;2.51;7.30;-0.17;0.23;-0.39;-2.38;-5.39;2.94
2265;-5.98;2.70;7.34;-0.17;0.22;-0.40;0.70;-5.39;6.23
2273;-5.97;3.04;7.59;-0.17;0.22;-0.40;5.32;-4.06;10.50
2282;-6.20;3.17;7.47;-0.17;0.22;-0.40;9.59;-2.31;11.48
2291;-6.03;3.45;7.34;-0.17;0.22;-0.40;10.50;-1.26;11.13
2299;-6.11;3.50;7.31;-0.17;0.22;-0.40;11.83;0.07;8.40
2308;-6.13;3.40;7.36;-0.17;0.22;-0.40;9.80;1.12;3.50
2317;-6.07;3.35;7.19;-0.17;0.22;-0.40;4.06;0.28;-0.70
2326;-6.20;3.08;7.16;-0.17;0.22;-0.40;0.77;-0.56;-2.52
2334;-6.17;2.73;7.21;-0.17;0.22;-0.40;-1.96;-1.47;-3.36
2343;-6.01;2.62;7.37;-0.17;0.23;-0.40;-3.92;-1.54;-1.12
2352;-6.12;2.68;7.39;-0.17;0.23;-0.40;-1.54;-1.75;1.96
2361;-6.04;2.76;7.49;-0.17;0.23;-0.40;4.06;-0.98;5.39
2369;-6.12;2.98;7.51;-0.16;0.23;-0.41;7.21;1.12;7.35
2378;-6.09;3.12;7.45;-0.16;0.23;-0.41;7.84;3.22;7.07
2387;-6.01;3.21;7.32;-0.16;0.23;-0.41;7.77;4.55;4.76
2396;-6.03;2.96;7.24;-0.17;0.23;-0.41;4.83;4.69;1.82
2404;-5.88;2.63;7.08;-0.17;0.23;-0.41;0.42;4.97;-1.19
2413;-6.02;2.63;7.11;-0.17;0.23;-0.41;-3.78;3.85;-3.29
2422;-6.06;2.30;7.24;-0.16;0.23;-0.39;-8.19;4.55;-3.92
2431;-5.97;2.31;7.19;-0.16;0.23;-0.39;-9.73;5.04;-2.87
2439;-5.94;2.38;7.14;-0.16;0.23;-0.39;-7.00;5.95;2.24
2448;-5.98;2.49;7.14;-0.16;0.23;-0.39;-1.40;6.16;6.72
2457;-5.72;2.91;7.09;-0.16;0.23;-0.39;7.21;5.67;12.32
2466;-5.76;3.15;7.10;-0.17;0.23;-0.39;15.05;5.67;15.19
2474;-5.89;3.24;7.22;-0.17;0.23;-0.39;17.36;6.79;13.86
2483;-5.84;3.18;7.16;-0.17;0.23;-0.39;14.28;6.51;11.20
2492;-5.92;2.98;7.18;-0.15;0.23;-0.38;10.43;7.35;7.63
2500;-5.92;2.66;7.24;-0.15;0.23;-0.38;7.21;7.98;4.90
2509;-6.09;2.25;7.31;-0.15;0.23;-0.38;5.11;8.26;4.34
2518;-6.18;2.04;7.32;-0.16;0.23;-0.39;5.88;8.82;5.18
2527;-6.31;1.79;7.52;-0.16;0.23;-0.39;6.58;9.94;8.19
2535;-6.44;1.55;7.52;-0.16;0.23;-0.39;7.63;11.41;11.83
2544;-6.49;1.37;7.54;-0.16;0.24;-0.39;8.40;12.81;15.75
2553;-6.40;1.34;7.59;-0.16;0.24;-0.39;7.49;12.88;23.17
2562;-6.29;1.64;7.48;-0.16;0.24;-0.39;12.88;12.67;30.66
2570;-6.30;1.84;7.52;-0.15;0.23;-0.40;20.02;10.08;37.59
2579;-6.08;2.35;7.49;-0.15;0.23;-0.40;35.56;7.63;48.65
2588;-5.86;2.77;7.45;-0.15;0.23;-0.40;56.14;2.52;57.54
2596;-5.83;2.97;7.54;-0.17;0.24;-0.41;78.89;-1.89;62.02
2605;-5.86;2.84;7.42;-0.17;0.24;-0.41;90.72;-3.85;60.27
2614;-5.99;3.04;7.53;-0.17;0.24;-0.41;91.49;-2.45;52.71
2623;-6.16;2.77;7.58;-0.17;0.26;-0.43;78.12;0.63;40.88
2631;-6.25;2.14;7.39;-0.17;0.26;-0.43;52.71;3.78;33.39
2640;-6.16;1.47;7.28;-0.17;0.26;-0.43;27.09;8.12;29.05
2649;-6.25;1.26;7.03;-0.17;0.27;-0.43;12.18;10.15;25.41
2658;-6.34;0.90;7.01;-0.17;0.27;-0.43;4.62;7.84;25.62
2666;-6.17;1.06;7.11;-0.17;0.27;-0.43;8.33;3.43;32.41
2675;-6.11;1.20;7.39;-0.16;0.28;-0.42;26.39;-1.75;46.20
2684;-6.28;1.45;7.61;-0.16;0.28;-0.42;50.47;-7.28;59.92
2692;-6.37;1.72;8.10;-0.16;0.28;-0.42;74.06;-12.46;70.35
2701;-6.40;1.97;8.31;-0.17;0.29;-0.43;90.72;-11.97;73.22
2710;-6.53;1.88;8.32;-0.17;0.29;-0.43;94.08;-6.65;66.99
2719;-6.56;1.33;8.12;-0.17;0.29;-0.43;83.86;0.28;56.56
2727;-6.71;0.75;7.67;-0.19;0.32;-0.43;68.67;8.19;42.70
2736;-6.67;0.02;7.35;-0.19;0.32;-0.43;49.49;15.19;32.55
2745;-6.20;-0.24;6.75;-0.19;0.32;-0.43;31.71;15.40;32.27
2754;-5.69;-0.14;6.35;-0.18;0.32;-0.44;30.45;11.90;37.45
2762;-5.49;0.41;6.33;-0.18;0.32;-0.44;39.20;5.39;46.97
