Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
621;0.32;-9.30;4.80;-0.06;0.90;-0.24;-44.31;49.63;9.17
630;0.04;-9.11;4.69;-0.06;0.90;-0.24;-31.08;44.24;-0.21
639;0.48;-9.45;4.83;-0.06;0.90;-0.24;-25.83;36.05;-7.49
648;1.00;-9.86;5.02;-0.05;0.90;-0.25;-26.32;29.61;-15.82
657;1.62;-10.09;5.13;-0.05;0.90;-0.25;-37.24;19.81;-24.57
665;2.25;-10.32;5.91;-0.05;0.90;-0.25;-61.18;7.91;-30.80
674;2.75;-9.50;6.55;-0.07;0.89;-0.26;-97.30;-3.57;-31.57
683;2.49;-8.43;6.95;-0.07;0.89;-0.26;-145.53;-5.81;-42.56
692;2.20;-6.09;5.51;-0.07;0.89;-0.26;-214.48;-6.16;-56.42
700;1.67;-2.86;7.10;-0.08;0.87;-0.29;-282.94;0.35;-66.92
709;-0.39;-0.09;8.37;-0.08;0.87;-0.29;-343.84;-8.96;-68.60
718;-4.02;4.59;8.14;-0.08;0.87;-0.29;-363.58;-46.48;-68.04
727;-7.03;4.74;7.73;-0.09;0.82;-0.35;-280.00;-79.24;-99.40
736;-11.79;5.85;8.90;-0.09;0.82;-0.35;-65.87;-114.38;-122.50
744;-13.81;1.51;8.74;-0.09;0.82;-0.35;205.45;-96.60;-152.18
753;-14.29;-3.41;6.61;-0.13;0.82;-0.35;413.14;-19.25;-159.39
762;-16.00;-7.67;2.90;-0.13;0.82;-0.35;432.60;126.00;-150.15
771;-19.92;-15.73;-5.53;-0.13;0.82;-0.35;281.19;285.95;-132.65
779;-20.00;-23.04;-15.66;-0.13;0.85;-0.29;43.47;322.84;-113.19
788;-13.98;-32.27;-26.72;-0.13;0.85;-0.29;-91.28;268.87;-78.54
797;-7.35;-35.34;-32.37;-0.13;0.85;-0.30;14.14;179.69;25.41
806;-0.44;-27.19;-34.74;-0.09;0.85;-0.30;199.22;10.57;195.37
815;-1.28;-14.80;-28.17;-0.09;0.85;-0.30;250.25;-167.09;258.09
823;-3.05;-4.69;-15.58;-0.07;0.86;-0.28;130.97;-253.61;184.73
832;-6.19;0.31;-0.61;-0.07;0.86;-0.28;-43.89;-247.87;71.19
841;-7.87;2.13;10.07;-0.07;0.86;-0.28;-168.28;-175.77;-7.42
850;-9.73;1.54;17.16;-0.09;0.86;-0.29;-193.97;-77.56;-32.06
858;-10.83;-0.88;19.96;-0.09;0.86;-0.29;-124.25;-6.72;-23.10
867;-9.88;-4.00;18.31;-0.09;0.86;-0.29;-27.79;42.56;-3.15
876;-9.11;-6.36;14.59;-0.09;0.86;-0.31;61.67;72.31;27.93
885;-7.40;-8.08;9.91;-0.09;0.86;-0.31;111.58;87.71;47.74
894;-5.37;-8.54;4.90;-0.09;0.86;-0.31;127.19;84.77;57.89
902;-3.45;-8.78;-0.14;-0.07;0.86;-0.28;115.85;70.28;59.15
911;-1.72;-8.67;-2.93;-0.07;0.86;-0.28;90.86;45.64;49.56
920;-0.82;-8.36;-3.68;-0.07;0.86;-0.28;66.01;16.94;38.22
929;-0.60;-8.30;-2.76;-0.06;0.88;-0.27;42.84;0.98;27.58
937;-0.83;-8.34;-1.30;-0.06;0.88;-0.27;25.27;-8.12;17.57
946;-1.55;-8.87;0.20;-0.06;0.88;-0.27;10.78;-17.43;7.00
955;-1.55;-9.38;1.79;-0.07;0.88;-0.27;0.84;-21.49;3.43
964;-1.45;-9.15;2.81;-0.07;0.88;-0.27;-3.15;-18.62;3.08
972;-1.66;-8.84;3.26;-0.07;0.88;-0.27;-2.73;-16.03;2.80
981;-1.78;-8.69;3.19;-0.06;0.87;-0.27;-2.59;-15.40;1.54
990;-1.72;-8.88;3.10;-0.06;0.87;-0.27;-3.99;-11.76;-1.54
999;-2.07;-9.12;2.97;-0.06;0.87;-0.27;-8.33;-8.47;-4.20
1008;-2.30;-9.37;2.79;-0.06;0.88;-0.26;-8.96;-6.58;-5.60
1016;-2.28;-9.80;2.53;-0.06;0.88;-0.26;-5.88;-3.99;-6.58
1025;-2.38;-9.94;2.11;-0.06;0.88;-0.26;-0.84;-2.52;-6.72
1034;-2.60;-10.09;1.91;-0.07;0.87;-0.26;0.77;-1.89;-6.16
1043;-2.90;-10.19;1.81;-0.07;0.87;-0.26;0.21;-0.14;-4.90
1052;-3.19;-10.23;1.59;-0.07;0.87;-0.26;-0.91;2.59;-2.80
1060;-3.37;-10.19;1.50;-0.06;0.87;-0.27;2.66;2.31;0.91
1069;-3.47;-10.08;1.38;-0.06;0.87;-0.27;9.45;1.26;3.99
1078;-3.24;-10.11;1.18;-0.06;0.87;-0.27;15.19;0.77;5.88
1087;-3.04;-10.07;1.14;-0.07;0.87;-0.26;15.54;1.82;4.76
1095;-3.09;-10.11;1.08;-0.07;0.87;-0.26;9.94;2.66;3.29
1104;-3.08;-9.90;1.49;-0.07;0.87;-0.26;4.34;3.50;1.26
1113;-3.12;-9.85;1.56;-0.06;0.88;-0.25;3.08;5.04;0.77
1122;-3.14;-9.84;1.86;-0.06;0.88;-0.25;4.13;6.93;2.17
1130;-3.20;-9.62;1.93;-0.06;0.88;-0.26;7.00;9.59;5.32
1139;-3.21;-9.40;1.92;-0.07;0.89;-0.26;9.94;10.99;7.42
1148;-3.05;-9.03;1.59;-0.07;0.89;-0.26;12.74;12.11;9.24
1157;-2.83;-9.08;1.18;-0.07;0.88;-0.25;14.49;11.76;6.51
1166;-2.66;-9.22;0.73;-0.07;0.88;-0.25;12.18;8.33;3.29
1174;-2.39;-9.32;0.40;-0.07;0.88;-0.25;5.74;5.67;1.96
1183;-2.44;-9.38;0.45;-0.07;0.89;-0.24;-2.52;1.47;-1.54
1192;-2.68;-9.45;0.86;-0.07;0.89;-0.24;-10.85;-2.10;-4.76
1201;-2.81;-9.49;1.59;-0.07;0.89;-0.24;-12.95;-4.41;-5.25
1210;-3.00;-9.29;2.27;-0.06;0.89;-0.25;-11.55;-4.34;-4.48
1219;-3.07;-9.32;2.68;-0.06;0.89;-0.25;-8.19;-0.70;-3.29
1227;-3.01;-9.43;2.77;-0.06;0.89;-0.25;-1.75;3.57;-1.75
1236;-2.98;-9.58;2.38;-0.07;0.88;-0.26;5.11;6.23;1.26
1245;-2.76;-9.78;1.93;-0.07;0.88;-0.26;8.82;8.33;3.78
1254;-2.75;-10.07;1.26;-0.07;0.88;-0.26;8.96;8.40;5.32
1262;-2.68;-10.23;0.73;-0.07;0.89;-0.26;7.91;7.07;7.28
1271;-2.54;-10.24;0.29;-0.07;0.89;-0.26;5.74;3.85;9.87
1280;-2.51;-9.95;0.11;-0.07;0.89;-0.26;3.85;-2.31;10.99
1289;-2.40;-9.40;0.45;-0.06;0.88;-0.24;0.70;-7.98;10.50
1298;-2.68;-9.16;1.19;-0.06;0.88;-0.24;-2.45;-9.59;6.58
1306;-2.93;-9.31;1.67;-0.06;0.88;-0.24;-4.97;-7.14;3.43
1315;-3.17;-9.52;1.90;-0.06;0.89;-0.24;-5.18;-3.43;3.78
1324;-3.50;-9.78;1.95;-0.06;0.89;-0.24;-0.07;-1.26;5.95
1333;-3.55;-9.72;1.86;-0.06;0.89;-0.24;8.68;-0.28;11.34
1342;-3.52;-9.72;1.67;-0.06;0.88;-0.25;17.15;1.26;14.63
1350;-3.47;-9.48;1.34;-0.06;0.88;-0.25;20.58;0.49;16.38
1359;-3.11;-9.06;0.90;-0.06;0.88;-0.25;17.50;-0.21;15.82
1368;-3.07;-8.81;0.50;-0.07;0.89;-0.24;9.59;-0.56;10.15
1377;-3.06;-8.71;0.42;-0.07;0.89;-0.24;0.98;-1.26;3.29
1386;-3.14;-8.92;0.41;-0.07;0.89;-0.24;-4.27;-2.45;-2.45
1395;-3.23;-9.27;0.75;-0.06;0.89;-0.24;-8.61;-4.34;-4.41
1404;-3.39;-9.68;1.28;-0.06;0.89;-0.24;-8.40;-3.99;-3.78
1412;-3.53;-9.86;1.48;-0.06;0.89;-0.24;-5.32;-2.38;-3.36
1421;-3.68;-10.15;1.66;-0.06;0.89;-0.25;-1.05;1.19;-3.22
1430;-3.68;-10.32;1.33;-0.06;0.89;-0.25;5.67;2.66;1.54
1439;-3.43;-10.17;0.70;-0.06;0.90;-0.26;12.25;0.42;9.66
1448;-3.39;-10.21;0.01;-0.06;0.90;-0.26;14.28;-4.76;17.57
1456;-3.32;-9.78;-0.12;-0.06;0.90;-0.26;13.79;-14.07;23.17
1465;-3.04;-9.46;-0.18;-0.06;0.88;-0.25;13.16;-21.63;25.41
1474;-2.78;-9.09;-0.09;-0.06;0.88;-0.25;9.59;-22.89;23.10
1483;-2.61;-8.74;-0.16;-0.06;0.88;-0.25;2.87;-19.32;17.36
1492;-2.51;-8.51;-0.14;-0.05;0.90;-0.25;-6.72;-15.40;9.59
1500;-2.32;-8.66;-0.09;-0.05;0.90;-0.25;-15.47;-10.43;1.89
1509;-2.73;-8.98;0.05;-0.05;0.90;-0.25;-20.37;-7.49;-4.48
1518;-2.87;-9.44;0.27;-0.06;0.89;-0.25;-0.42;-7.35;-4.90
1527;-3.13;-9.99;0.19;-0.06;0.89;-0.25;-9.17;-7.63;-1.89
1536;-3.37;-10.34;1.03;-0.06;0.89;-0.25;-0.21;-7.98;5.39
1544;-3.80;-10.18;1.15;-0.06;0.90;-0.25;9.17;-12.04;14.84
1553;-3.50;-9.84;1.18;-0.06;0.90;-0.25;21.00;-16.31;18.13
1562;-3.02;-9.36;1.17;-0.06;0.90;-0.25;25.83;-16.45;20.23
1571;-2.71;-9.14;1.03;-0.06;0.89;-0.24;28.21;-14.07;17.99
1580;-2.44;-8.87;0.92;-0.06;0.89;-0.24;26.81;-11.06;12.39
1588;-2.51;-8.93;0.70;-0.06;0.89;-0.24;18.55;-7.84;4.90
1597;-2.35;-9.20;0.78;-0.07;0.90;-0.24;12.74;-6.30;-0.98
1606;-2.44;-9.37;0.54;-0.07;0.90;-0.24;5.67;-6.58;-4.20
1615;-2.51;-9.75;0.65;-0.07;0.90;-0.24;1.05;-8.12;-5.67
1624;-2.65;-9.95;0.65;-0.06;0.91;-0.24;0.00;-9.24;-3.85
1632;-2.83;-9.93;0.76;-0.06;0.91;-0.24;4.69;-10.71;2.17
1641;-2.53;-9.98;0.77;-0.06;0.91;-0.24;10.85;-11.20;8.26
1650;-2.67;-9.78;0.73;-0.07;0.91;-0.25;16.52;-9.94;11.76
1659;-2.51;-9.32;0.63;-0.07;0.91;-0.25;21.14;-9.87;11.83
1668;-2.31;-8.92;0.43;-0.07;0.91;-0.25;23.10;-12.25;8.75
1676;-2.29;-8.94;0.53;-0.06;0.91;-0.23;18.83;-12.46;3.29
1685;-2.10;-10.92;0.42;-0.06;0.91;-0.23;10.36;-13.72;-4.90
1694;-1.95;-9.54;0.93;-0.06;0.91;-0.23;1.05;-13.58;-12.46
1703;-2.11;-9.99;1.35;-0.06;0.90;-0.24;-8.19;-7.35;-16.17
1712;-2.35;-10.57;1.75;-0.06;0.90;-0.24;-10.43;-3.36;-17.22
1720;-2.60;-10.81;1.85;-0.06;0.90;-0.24;-5.18;0.28;-14.14
1729;-2.69;-10.97;1.94;-0.06;0.91;-0.25;4.76;3.71;-4.97
1738;-2.58;-10.62;1.62;-0.06;0.91;-0.25;16.94;6.16;3.43
1747;-2.43;-10.34;1.35;-0.06;0.90;-0.24;21.91;6.23;8.96
1756;-1.98;-10.01;1.09;-0.06;0.90;-0.24;23.66;5.95;9.94
1764;-1.72;-9.68;0.90;-0.06;0.90;-0.24;25.90;3.08;7.91
1773;-1.58;-9.46;0.66;-0.06;0.91;-0.25;25.76;2.52;3.43
1782;-1.55;-9.35;0.42;-0.06;0.91;-0.25;21.56;3.08;-2.10
1791;-1.45;-9.33;0.29;-0.06;0.91;-0.25;14.28;3.92;-6.30
1800;-1.49;-9.60;0.27;-0.06;0.91;-0.23;2.31;6.72;-10.22
1808;-1.79;-9.85;0.48;-0.06;0.91;-0.23;-14.63;12.53;-11.55
1817;-2.12;-9.88;0.73;-0.06;0.91;-0.23;-28.35;18.13;-10.36
1826;-2.39;-9.92;0.82;-0.07;0.92;-0.25;-32.41;17.22;-6.09
1835;-2.73;-10.07;1.08;-0.07;0.92;-0.25;-19.53;13.02;0.28
1844;-2.47;-9.73;1.19;-0.07;0.92;-0.25;-5.32;11.27;6.86
1852;-2.26;-9.51;1.03;-0.07;0.90;-0.24;7.35;8.47;9.80
1861;-1.90;-9.30;0.57;-0.07;0.90;-0.24;20.65;3.01;6.72
1870;-1.59;-9.41;0.36;-0.07;0.90;-0.24;27.30;-3.15;1.33
1879;-1.44;-9.30;0.41;-0.06;0.91;-0.23;23.52;-6.51;-4.27
1888;-1.55;-9.58;0.36;-0.06;0.91;-0.23;12.53;-7.77;-9.31
1896;-1.70;-9.71;0.52;-0.06;0.91;-0.23;-0.91;-6.30;-11.90
1905;-2.02;-9.96;0.63;-0.06;0.91;-0.23;-12.53;-2.52;-12.46
1914;-2.27;-10.20;0.88;-0.06;0.91;-0.23;-23.73;6.30;-9.03
1923;-2.49;-10.37;0.88;-0.06;0.91;-0.23;-29.40;12.81;-4.76
1932;-2.67;-10.34;0.88;-0.06;0.91;-0.24;-25.62;14.56;-1.68
1941;-2.56;-10.49;0.89;-0.06;0.91;-0.24;-16.38;10.78;1.54
1949;-2.33;-10.49;0.69;-0.06;0.91;-0.24;-3.71;4.97;3.08
1958;-1.84;-10.62;0.53;-0.07;0.91;-0.24;0.70;-2.10;2.73
1967;-1.87;-10.62;0.65;-0.07;0.91;-0.24;1.05;-6.51;2.45
1976;-2.00;-10.59;1.00;-0.07;0.91;-0.24;-0.77;-11.41;3.92
1985;-2.10;-10.49;1.03;-0.06;0.91;-0.23;-2.45;-11.90;5.81
1993;-1.98;-10.21;1.37;-0.06;0.91;-0.23;-7.70;-7.70;6.09
2002;-2.18;-10.08;1.58;-0.06;0.91;-0.23;-12.74;-2.59;5.18
2011;-2.05;-10.08;1.75;-0.06;0.90;-0.25;-11.62;4.13;4.34
2020;-2.12;-10.36;1.58;-0.06;0.90;-0.25;-8.12;9.94;4.48
2028;-2.02;-10.28;1.46;-0.06;0.90;-0.24;-3.50;13.93;5.46
2037;-2.00;-10.25;1.18;-0.07;0.90;-0.24;0.98;13.65;5.53
2046;-1.82;-10.11;1.08;-0.07;0.90;-0.24;3.92;8.33;5.88
2055;-1.83;-10.25;0.93;-0.07;0.91;-0.24;7.21;1.26;7.28
2064;-1.81;-9.91;0.90;-0.07;0.91;-0.24;11.90;-6.09;8.19
2072;-1.87;-9.88;1.14;-0.07;0.91;-0.24;17.50;-13.72;8.19
2081;-2.07;-9.81;1.46;-0.06;0.90;-0.23;22.75;-16.38;8.19
2090;-2.12;-9.80;1.73;-0.06;0.90;-0.23;25.48;-13.58;8.96
2099;-2.00;-9.72;1.59;-0.06;0.90;-0.23;25.20;-4.76;10.92
2108;-1.92;-9.81;1.21;-0.06;0.91;-0.25;20.72;3.64;10.71
2116;-1.90;-9.88;0.84;-0.06;0.91;-0.25;14.28;9.73;10.01
2125;-1.64;-9.81;0.44;-0.06;0.91;-0.25;8.33;11.62;9.94
2134;-1.75;-9.87;0.52;-0.05;0.91;-0.23;5.39;9.03;9.03
2143;-1.96;-9.86;0.61;-0.05;0.91;-0.23;6.58;3.43;8.68
2151;-1.96;-9.89;0.77;-0.05;0.91;-0.23;9.94;-1.19;8.68
2160;-3.68;-9.99;0.80;-0.05;0.91;-0.23;9.24;-3.71;6.72
2169;-1.96;-10.05;0.71;-0.05;0.91;-0.23;7.28;-5.60;4.76
2178;-1.87;-10.29;0.67;-0.05;0.91;-0.23;5.60;-5.18;6.58
2187;-1.94;-10.23;0.70;-0.05;0.91;-0.23;5.67;-4.69;9.03
2196;-1.87;-10.12;0.75;-0.05;0.91;-0.23;5.04;-3.29;10.71
2204;-1.88;-10.09;0.85;-0.05;0.91;-0.23;2.10;-0.91;9.45
2213;-1.85;-10.08;1.04;-0.04;0.92;-0.23;-1.89;2.59;8.47
2222;-1.81;-10.02;0.94;-0.04;0.92;-0.23;-3.08;5.11;7.63
2231;-1.79;-9.85;0.80;-0.04;0.92;-0.23;-3.01;4.97;6.58
2240;-1.68;-9.63;0.82;-0.06;0.91;-0.23;-1.19;3.43;6.30
2248;-1.78;-9.68;0.78;-0.06;0.91;-0.23;1.05;1.89;6.09
2257;-1.65;-9.49;0.78;-0.06;0.91;-0.23;3.36;1.12;4.41
2266;-1.49;-9.55;0.67;-0.04;0.91;-0.23;4.97;0.98;3.50
2275;-1.45;-9.83;0.75;-0.04;0.91;-0.23;5.46;2.24;3.22
2283;-1.45;-9.92;0.44;-0.04;0.91;-0.23;3.78;2.45;2.73
2292;-1.36;-9.98;0.24;-0.04;0.91;-0.23;0.91;0.28;2.73
2301;-1.29;-9.99;0.20;-0.04;0.91;-0.23;-0.77;-2.87;2.94
2310;-1.22;-9.81;0.39;-0.04;0.91;-0.23;-2.31;-5.32;3.22
2319;-1.23;-9.69;0.65;-0.04;0.91;-0.22;-3.71;-6.30;2.38
2327;-1.27;-9.60;0.78;-0.04;0.91;-0.22;-4.55;-6.93;0.70
2336;-1.24;-9.59;0.99;-0.04;0.91;-0.24;-5.11;-3.71;1.12
2345;-1.51;-9.71;1.10;-0.04;0.91;-0.24;-3.29;1.82;2.59
2354;-1.33;-9.51;1.06;-0.04;0.91;-0.24;0.56;6.37;4.62
2363;-1.16;-9.44;0.81;-0.05;0.91;-0.23;4.55;9.03;4.55
2371;-1.07;-9.54;0.60;-0.05;0.91;-0.23;8.05;8.47;4.55
2380;-0.93;-9.73;0.39;-0.05;0.91;-0.23;9.17;7.00;4.90
2389;-0.79;-9.60;0.11;-0.03;0.91;-0.23;8.40;4.27;4.62
2398;-0.70;-9.71;0.07;-0.03;0.91;-0.23;4.97;0.28;4.41
2406;-0.67;-9.66;0.21;-0.03;0.91;-0.23;1.82;-3.08;4.34
2415;-0.65;-9.52;0.20;-0.04;0.91;-0.23;0.07;-4.90;2.52
2424;-0.58;-9.47;0.30;-0.04;0.91;-0.23;-2.10;-6.30;0.07
2433;-0.81;-9.58;0.67;-0.04;0.91;-0.23;-2.94;-5.88;-1.68
2441;-0.94;-9.73;0.88;-0.05;0.92;-0.24;-0.91;-3.36;-1.61
2450;-0.97;-9.88;0.95;-0.05;0.92;-0.24;0.00;-0.14;-0.49
2459;-0.85;-9.69;0.82;-0.05;0.92;-0.24;0.42;2.66;0.21
2468;-0.93;-9.76;0.53;-0.04;0.92;-0.23;0.14;3.92;0.70
2476;-0.96;-9.71;0.51;-0.04;0.92;-0.23;1.12;3.22;0.70
2485;-0.88;-9.60;0.27;-0.04;0.92;-0.23;2.10;1.54;0.28
2494;-0.96;-9.55;0.25;-0.04;0.92;-0.23;1.82;0.07;-0.56
2503;-1.12;-9.46;0.09;-0.04;0.92;-0.23;0.98;-1.96;-2.38
2511;-1.08;-9.53;0.24;-0.04;0.92;-0.23;0.42;-3.64;-3.64
2520;-1.48;-9.62;0.29;-0.04;0.92;-0.24;1.61;-4.69;-4.13
2529;-1.72;-9.55;0.42;-0.04;0.92;-0.24;2.73;-3.71;-4.27
2538;-1.71;-9.58;0.45;-0.04;0.92;-0.24;2.59;-1.54;-4.55
2547;-1.82;-9.71;0.37;-0.05;0.91;-0.23;2.10;0.35;-5.11
2556;-1.75;-9.76;0.21;-0.05;0.91;-0.23;1.82;1.33;-4.90
2564;-1.77;-9.83;0.32;-0.05;0.91;-0.23;-0.14;1.40;-5.39
2573;-1.67;-9.84;0.23;-0.05;0.92;-0.23;-1.19;0.84;-5.60
2582;-1.64;-9.81;0.14;-0.05;0.92;-0.23;-0.91;-1.40;-5.18
2591;-1.62;-9.86;0.24;-0.05;0.92;-0.23;0.00;-3.22;-4.62
2600;-1.40;-9.93;0.30;-0.04;0.92;-0.23;0.98;-4.90;-4.34
2609;-1.13;-9.93;0.31;-0.04;0.92;-0.23;0.56;-4.48;-3.92
2617;-1.27;-9.93;0.37;-0.04;0.92;-0.23;-1.33;-4.34;-4.13
2626;-1.03;-9.93;0.39;-0.03;0.92;-0.22;-3.36;-3.57;-3.78
2635;-1.01;-9.99;0.62;-0.03;0.92;-0.22;-3.78;-1.96;-3.57
2644;-1.07;-9.84;0.90;-0.03;0.92;-0.22;-3.50;-1.05;-3.64
2652;-0.92;-9.91;0.82;-0.04;0.93;-0.22;-2.03;-0.14;-4.27
2661;-0.73;-10.14;0.96;-0.04;0.93;-0.22;-1.96;1.12;-5.18
2670;-0.69;-10.27;0.90;-0.04;0.93;-0.22;-1.61;1.33;-5.46
2679;-0.59;-10.45;1.03;-0.04;0.93;-0.22;-0.35;0.91;-5.18
2688;-0.38;-10.58;1.11;-0.04;0.93;-0.22;1.54;1.26;-3.78
2696;-0.05;-10.85;1.06;-0.04;0.92;-0.23;5.60;0.21;-2.87
2705;0.37;-10.89;0.93;-0.04;0.92;-0.23;10.85;-2.10;-2.31
2714;0.34;-10.80;0.84;-0.04;0.92;-0.23;15.61;-1.96;-1.54
2723;0.12;-10.81;0.52;-0.04;0.92;-0.21;16.10;-4.06;-1.96
2732;0.27;-10.95;0.78;-0.04;0.92;-0.21;15.47;-5.04;-3.29
2740;0.15;-10.95;0.93;-0.04;0.92;-0.21;12.88;-3.85;-3.36
2749;0.17;-11.03;1.04;-0.05;0.93;-0.22;8.61;-0.77;-2.10
2758;0.27;-10.96;1.27;-0.05;0.93;-0.22;3.92;2.38;-0.98
2767;0.47;-10.87;1.37;-0.05;0.93;-0.22;-0.84;4.41;0.49
2775;0.75;-10.87;1.64;-0.04;0.92;-0.23;-4.48;7.28;2.52
2784;0.90;-10.52;1.66;-0.04;0.92;-0.23;-7.21;10.71;4.34
